,raw_series,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_89,harmonic_90,harmonic_91,harmonic_92,all_8_harmonics
54,-2.5,-0.5377964484463122,-0.16623150472073406,-0.13064523096654337,-0.09957500714636734,-0.16623150472073409,-0.5377964484463122,-0.487591977662998,0.0020673952640828507,-2.6445303235931754
53,-2.7,-0.5114969099283088,-0.15696290253916953,-0.08999779697610191,-0.10589050824029238,-0.15696290253916953,-0.5114969099283088,-0.4733750133268196,0.00945215860722843,-2.4636652455407995
52,-2.85,-0.4642566278195053,-0.13630056539595473,-0.03917776416486678,-0.09504281230133886,-0.1363005653959547,-0.46425662781950516,-0.45052829767650243,0.016793793918597692,-2.1805265101136584
51,-2.7,-0.39800962481993357,-0.10574434573577356,0.016070595682536704,-0.06879016136504897,-0.10574434573577357,-0.39800962481993357,-0.4194683323626541,0.0240588030001433,-1.8143034144716492
50,-1.45,-0.3154680610160885,-0.06751228019407363,0.06950246970270332,-0.03138769999671704,-0.06751228019407363,-0.3154680610160885,-0.3807613487429475,0.03121403728172973,-1.3884784405008128
49,-0.55,-0.22001119772832156,-0.024379585174042113,0.11507836540900396,0.011102217163498143,-0.024379585174042092,-0.22001119772832148,-0.33511298533516315,0.03822684907045564,-0.9288508056570457
48,0.25,-0.11554705015533896,0.02052279253823383,0.1476467644476989,0.051792638374118696,0.020522792538233827,-0.115547050155339,-0.2833554238409464,0.04506524051458856,-0.46146583402070546
47,0.55,-0.006352392772794835,0.0639354471689987,0.1635264071792422,0.08408828207313804,0.06393544716899872,-0.006352392772794835,-0.22643221825395318,0.05169800960242335,-0.010645513357014236
46,0.75,0.10310233231624193,0.10270711002454856,0.1609223915021034,0.1027545289795525,0.10270711002454858,0.10310233231624198,-0.16538109362174544,0.05809489252990511,0.4027014804422968
45,0.9,0.20833603580624202,0.13402339602756647,0.1401290535855737,0.10476587209709626,0.13402339602756647,0.20833603580624196,-0.10131502804454398,0.06422670178742564,0.7623469147496763
