X,Z
0.0,499.79844694589667
0.2,499.80093834029907
0.4,499.8035050661708
0.6000000000000001,499.8061447248722
0.8,499.8088548935957
1.0,499.8116331268226
1.2000000000000002,499.81447695776643
1.4000000000000001,499.81738389980393
1.6,499.82035144789234
1.8,499.8233770799711
2.0,499.8264582583489
2.2,499.8295924310732
2.4000000000000004,499.8327770332838
2.6,499.8360094885473
2.8000000000000003,499.8392872101746
3.0,499.8426076025175
3.2,499.84596806224783
3.4000000000000004,499.8493659796151
3.6,499.85279873968443
3.8000000000000003,499.8562637235534
4.0,499.85975830954817
4.2,499.863279874398
4.4,499.8668257943888
4.6000000000000005,499.87039344649384
4.800000000000001,499.8739802094845
5.0,499.87758346501744
5.2,499.8812005987012
5.4,499.8848290011404
5.6000000000000005,499.8884660689586
5.800000000000001,499.8921092057994
6.0,499.8957558233064
6.2,499.89940334208177
6.4,499.90304919262474
6.6000000000000005,499.9066908162479
6.800000000000001,499.910325665975
7.0,499.9139512074181
7.2,499.9175649196354
7.4,499.9211642959699
7.6000000000000005,499.92474684486973
7.800000000000001,499.92831009069073
8.0,499.93185157448073
8.200000000000001,499.93536885474816
8.4,499.93885950821306
8.6,499.9423211305429
8.8,499.9457513370735
9.0,499.9491477635151
9.200000000000001,499.95250806664467
9.4,499.9558299249852
9.600000000000001,499.95911103947213
9.8,499.96234913410854
10.0,499.96554195660883
10.200000000000001,499.9686872790316
10.4,499.97178289840406
10.600000000000001,499.97482663733575
10.8,499.9778163446256
11.0,499.9807498958597
11.200000000000001,499.98362519400365
11.4,499.98644016998753
11.600000000000001,499.9891927832857
11.8,499.99188102249195
12.0,499.9945029058893
12.200000000000001,499.99705648201757
12.4,499.9995398302365
12.600000000000001,500.0019510612872
12.8,500.0042883178515
13.0,500.0065497751099
13.200000000000001,500.008733641298
13.4,500.010838158264
13.600000000000001,500.01286160202426
13.8,500.0148022833218
14.0,500.0166585481829
14.200000000000001,500.0184287784775
14.4,500.0201113924795
14.600000000000001,500.02170484543007
14.8,500.0232076301013
15.0,500.024618277365
15.200000000000001,500.02593535676124
15.4,500.0271574770713
15.600000000000001,500.02828328689276
15.8,500.0293114752175
16.0,500.0302407720123
16.2,500.03106994880267
16.400000000000002,500.0317978192593
16.6,500.0324232397868
16.8,500.0329451101154
17.0,500.0333623738943
17.2,500.0336740192879
17.400000000000002,500.03387907957267
17.6,500.0339766337362
17.8,500.03396580707704
18.0,500.03384577180515
18.2,500.0336157476422
18.400000000000002,500.0332750024219
18.6,500.0328228526885
18.8,500.0322586642955
19.0,500.0315818529999
19.200000000000003,500.03079188505546
19.400000000000002,500.0298882778015
19.6,500.02887060024705
19.8,500.0277384736512
20.0,500.0264915720959
20.200000000000003,500.0251296230529
20.400000000000002,500.0236524079432
20.6,500.02205976268635
20.8,500.0203515782427
21.0,500.01852780114206
21.200000000000003,500.01658843400367
21.400000000000002,500.01453353604086
21.6,500.0123632235542
21.8,500.0100776704086
22.0,500.00767710849453
22.200000000000003,500.00516182817313
22.400000000000002,500.0025321787018
22.6,499.99978856864163
22.8,499.9969314662437
23.0,499.99396139981366
23.200000000000003,499.9908789580538
23.400000000000002,499.9876847903811
23.6,499.98437960721895
23.8,499.9809641802642
24.0,499.97743934272467
24.200000000000003,499.9738059895294
24.400000000000002,499.9700650775075
24.6,499.96621762553696
24.8,499.9622647146599
25.0,499.95820748816516
25.200000000000003,499.95404715163596
25.400000000000002,499.9497849729612
25.6,499.94542228231035
25.8,499.9409604720705
26.0,499.9364009967435
26.200000000000003,499.93174537280385
26.400000000000002,499.92699517851463
26.6,499.9221520537021
26.8,499.91721769948686
27.0,499.91219387797065
27.200000000000003,499.9070824118794
27.400000000000002,499.9018851841597
27.6,499.89660413752864
27.8,499.89124127397764
28.0,499.88579865422736
28.200000000000003,499.88027839713413
28.400000000000002,499.87468267904796
28.6,499.86901373311997
28.8,499.8632738485604
29.0,499.85746536984544
29.200000000000003,499.85159069587337
29.400000000000002,499.845652279069
29.6,499.8396526244372
29.8,499.8335942885637
30.0,499.8274798785646
30.200000000000003,499.8213120509837
30.400000000000002,499.8150935106373
30.6,499.80882700940805
30.8,499.80251534498495
31.0,499.79616135955433
31.200000000000003,499.7897679384365
31.400000000000002,499.7833380086735
31.6,499.77687453756465
31.8,499.7703805311521
32.0,499.76385903265714
32.2,499.7573131208663
32.4,499.75074590846947
32.6,499.7441605403503
32.800000000000004,499.73756019182906
33.0,499.73094806685936
33.2,499.7243273961803
33.4,499.71770143542346
33.6,499.7110734631774
33.800000000000004,499.7044467790097
34.0,499.69782470144855
34.2,499.6912105659246
34.4,499.6846077226743
34.6,499.6780195346073
34.800000000000004,499.67144937513785
35.0,499.66490062598245
35.2,499.6583766749254
35.4,499.65188091355424
35.6,499.64541673496564
35.800000000000004,499.6389875314447
36.0,499.6325966921187
36.2,499.6262476005881
36.4,499.61994363253535
36.6,499.6136881533146
36.800000000000004,499.6074845155242
37.0,499.6013360565633
37.2,499.5952460961757
37.4,499.5892179339825
37.6,499.58325484700566
37.800000000000004,499.57736008718496
38.0,499.5715368788908
38.2,499.5657884164347
38.400000000000006,499.5601178615799
38.6,499.5545283410547
38.800000000000004,499.54902294407106
39.0,499.54360471984967
39.2,499.5382766751558
39.400000000000006,499.53304177184674
39.6,499.5279029244339
39.800000000000004,499.5228629976623
40.0,499.51792480410927
40.2,499.5130911018057
40.400000000000006,499.5083645918807
40.6,499.50374791623494
40.800000000000004,499.4992436552414
41.0,499.4948543254798
41.2,499.4905823775041
41.400000000000006,499.48643019364675
41.6,499.48240008586345
41.800000000000004,499.4784942936178
42.0,499.4747149818107
42.2,499.4710642387558
42.400000000000006,499.4675440742038
42.6,499.4641564174169
42.800000000000004,499.46090311529736
43.0,499.45778593057014
43.2,499.45480654002444
43.400000000000006,499.45196653281346
43.6,499.4492674088169
43.800000000000004,499.4467105770666
44.0,499.4442973542377
44.2,499.4420289632086
44.400000000000006,499.43990653168896
44.6,499.4379310909198
44.800000000000004,499.43610357444663
45.0,499.43442481696695
45.2,499.4328955532551
45.400000000000006,499.43151641716344
45.6,499.4302879407044
45.800000000000004,499.4292105532126
46.0,499.42828458058943
46.2,499.4275102446307
46.400000000000006,499.4268876624392
46.6,499.42641684592263
46.800000000000004,499.4260977013787
47.0,499.4259300291669
47.2,499.4259135234703
47.400000000000006,499.4260477721442
47.6,499.4263322566577
47.800000000000004,499.4267663521227
48.0,499.4273493274157
48.2,499.42808034539087
48.400000000000006,499.42895846318356
48.6,499.4299826326067
48.800000000000004,499.43115170063925
49.0,499.4324644100054
49.2,499.43391939984735
49.400000000000006,499.4355152064883
49.6,499.43725026428757
49.800000000000004,499.4391229065873
50.0,499.44113136674827
50.2,499.4432737792775
50.400000000000006,499.4455481810438
50.6,499.44795251258313
50.800000000000004,499.4504846194907
51.0,499.4531422539006
51.2,499.45592307605096
51.400000000000006,499.45882465593417
51.6,499.46184447502947
51.800000000000004,499.464979928119
52.0,499.46822832518393
52.2,499.4715868933794
52.400000000000006,499.4750527790877
52.6,499.4786230500472
52.800000000000004,499.48229469755546
53.0,499.48606463874444
53.2,499.48992971892653
53.400000000000006,499.4938867140084
53.6,499.49793233297214
53.800000000000004,499.50206322041896
54.0,499.5062759591763
54.2,499.510567072964
54.400000000000006,499.5149330291172
54.6,499.5193702413642
54.800000000000004,499.5238750726574
55.0,499.5284438380526
55.2,499.53307280763596
55.400000000000006,499.53775820949517
55.6,499.5424962327322
55.800000000000004,499.5472830305149
56.0,499.5521147231638
56.2,499.5569874012729
56.400000000000006,499.5618971288599
56.6,499.56683994654315
56.800000000000004,499.57181187474345
57.0,499.5768089169064
57.2,499.58182706274204
57.400000000000006,499.58686229148054
57.6,499.5919105751384
57.800000000000004,499.5969678817932
58.0,499.60203017886437
58.2,499.6070934363953
58.400000000000006,499.61215363033455
58.6,499.61720674581306
58.800000000000004,499.6222487804129
59.0,499.62727574742667
59.2,499.6322836791014
59.400000000000006,499.6372686298665
59.6,499.64222667954056
59.800000000000004,499.64715393651517
60.0,499.6520465409112
60.2,499.6569006677066
60.400000000000006,499.6617125298297
60.6,499.6664783812175
60.800000000000004,499.6711945198344
61.0,499.675857290649
61.2,499.6804630885658
61.400000000000006,499.68500836130846
61.6,499.6894896122526
61.800000000000004,499.69390340320473
62.0,499.6982463571239
62.2,499.70251516078525
62.400000000000006,499.7067065673805
62.6,499.7108173990539
62.800000000000004,499.7148445493714
63.0,499.7187849857203
63.2,499.7226357516356
63.400000000000006,499.72639396905345
63.6,499.7300568404865
63.800000000000004,499.73362165112104
64.0,499.7370857708331
64.2,499.7404466561209
64.4,499.74370185195295
64.60000000000001,499.7468489935287
64.8,499.7498858079507
65.0,499.75281011580677
65.2,499.7556198326592
65.4,499.758312970442
65.60000000000001,499.7608876387621
65.8,499.763342046105
66.0,499.7656745009431
66.2,499.76788341274573
66.4,499.76996729288913
66.60000000000001,499.7719247554676
66.8,499.7737545180021
67.0,499.7754554020483
67.2,499.7770263337022
67.4,499.77846634400225
67.60000000000001,499.77977456922986
67.8,499.7809502511058
68.0,499.78199273688335
68.2,499.7829014793387
68.4,499.7836760366572
68.60000000000001,499.78431607221773
68.8,499.7848213542735
69.0,499.7851917555315
69.2,499.78542725262935
69.4,499.7855279255122
69.60000000000001,499.7854939567091
69.8,499.7853256305093
70.0,499.7850233320419
70.2,499.78458754625666
70.4,499.7840188568102
70.60000000000001,499.7833179448563
70.8,499.78248558774453
71.0,499.7815226576255
71.2,499.7804301199674
71.4,499.7792090319835
71.60000000000001,499.77786054097334
71.8,499.7763858825798
72.0,499.7747863789623
72.2,499.77306343689145
72.4,499.7712185457635
72.60000000000001,499.7692532755402
72.8,499.7671692746148
73.0,499.76496826760626
73.2,499.7626520530853
73.4,499.7602225012349
73.60000000000001,499.7576815514462
73.8,499.75503120985513
74.0,499.75227354682096
74.2,499.74941069434874
74.4,499.74644484346203
74.60000000000001,499.74337824152457
74.8,499.7402131895173
75.0,499.73695203927247
75.2,499.7335971906676
75.4,499.7301510887837
75.60000000000001,499.7266162210299
75.8,499.7229951142381
76.0,499.71929033173177
76.2,499.7155044703704
76.4,499.7116401575752
76.60000000000001,499.7077000483374
76.80000000000001,499.70368682221425
77.0,499.69960318031474
77.2,499.6954518422793
77.4,499.69123554325716
77.60000000000001,499.6869570308837
77.80000000000001,499.682619062262
78.0,499.67822440095256
78.2,499.67377581397295
78.4,499.669276068813
78.60000000000001,499.66472793046614
78.80000000000001,499.66013415848386
79.0,499.6554975040526
79.2,499.6508207070999
79.4,499.6461064934306
79.60000000000001,499.6413575718981
79.80000000000001,499.63657663161223
80.0,499.63176633918886
80.2,499.62692933604177
80.4,499.6220682357229
80.60000000000001,499.6171856213109
80.80000000000001,499.6122840428536
81.0,499.60736601486497
81.2,499.6024340138815
81.4,499.59749047607886
81.60000000000001,499.59253779495276
81.80000000000001,499.58757831906587
82.0,499.5826143498642
82.2,499.5776481395637
82.4,499.57268188911144
82.60000000000001,499.56771774622223
82.80000000000001,499.56275780349347
83.0,499.5578040965992
83.2,499.55285860256754
83.4,499.5479232381409
83.60000000000001,499.5429998582224
83.80000000000001,499.5380902544088
84.0,499.53319615361397
84.2,499.52831921678035
84.4,499.5234610376839
84.60000000000001,499.5186231418309
84.80000000000001,499.5138069854491
85.0,499.5090139545732
85.2,499.50424536422736
85.4,499.49950245770265
85.60000000000001,499.494786405933
85.80000000000001,499.49009830696843
86.0,499.48543918554617
86.2,499.48080999276056
86.4,499.4762116058312
86.60000000000001,499.4716448279702
86.80000000000001,499.46711038834724
87.0,499.46260894215357
87.2,499.458141070764
87.4,499.4537072819957
87.60000000000001,499.44930801046524
87.80000000000001,499.44494361804067
88.0,499.4406143943902
88.2,499.43632055762487
88.4,499.43206225503457
88.60000000000001,499.4278395639174
88.80000000000001,499.4236524924992
89.0,499.4195009809433
89.2,499.41538490244875
89.4,499.41130406443455
89.60000000000001,499.4072582098097
89.80000000000001,499.4032470183259
90.0,499.39927010801125
90.2,499.39532703668414
90.4,499.39141730354305
90.60000000000001,499.3875403508323
90.80000000000001,499.3836955655797
91.0,499.37988228140495
91.2,499.376099780395
91.4,499.37234729504564
91.60000000000001,499.36862401026474
91.80000000000001,499.36492906543555
92.0,499.36126155653733
92.2,499.3576205383192
92.4,499.35400502652675
92.60000000000001,499.350414000175
92.80000000000001,499.3468464038677
93.0,499.3433011501583
93.2,499.33977712194996
93.4,499.33627317493057
93.60000000000001,499.332788140041
93.80000000000001,499.32932082597165
94.0,499.32587002168503
94.2,499.322434498961
94.4,499.3190130149602
94.60000000000001,499.31560431480375
94.80000000000001,499.3122071341649
95.0,499.30882020186857
95.2,499.3054422424973
95.4,499.30207197899773
95.60000000000001,499.29870813528635
95.80000000000001,499.29534943884903
96.0,499.29199462333236
96.2,499.28864243112304
96.4,499.2852916159113
96.60000000000001,499.28194094523525
96.80000000000001,499.27858920300315
97.0,499.27523519199013
97.2,499.27187773630504
97.4,499.2685156838256
97.60000000000001,499.2651479085981
97.80000000000001,499.2617733131974
98.0,499.2583908310464
98.2,499.2549994286885
98.4,499.25159810801443
98.60000000000001,499.2481859084358
98.80000000000001,499.24476190900606
99.0,499.2413252304842
99.2,499.23787503733905
99.4,499.23441053969094
99.60000000000001,499.2309309951894
99.80000000000001,499.2274357108226
100.0,499.22392404465756
100.2,499.2203954075078
100.4,499.2168492645272
100.60000000000001,499.2132851367269
100.80000000000001,499.2097026024136
101.0,499.20610129854754
101.2,499.2024809220183
101.4,499.1988412308357
101.60000000000001,499.1951820452359
101.80000000000001,499.19150324869963
102.0,499.18780478888203
102.2,499.1840866784523
102.4,499.1803489958423
102.60000000000001,499.17659188590335
102.80000000000001,499.1728155604692
103.0,499.1690202988256
103.2,499.165206448085
103.4,499.16137442346576
103.60000000000001,499.1575247084765
103.80000000000001,499.1536578550038
104.0,499.1497744833036
104.2,499.14587528189696
104.4,499.14196100736893
104.60000000000001,499.13803248407197
104.80000000000001,499.1340906037329
105.0,499.1301363249654
105.2,499.12617067268707
105.4,499.12219473744193
105.60000000000001,499.1182096746312
105.80000000000001,499.11421670364973
106.0,499.1102171069322
106.2,499.1062122289089
106.4,499.1022034748716
106.60000000000001,499.09819230975313
106.80000000000001,499.0941802568198
107.0,499.0901688962797
107.2,499.0861598638075
107.4,499.0821548489893
107.60000000000001,499.0781555936872
107.80000000000001,499.0741638903273
108.0,499.0701815801127
108.2,499.06621055116307
108.4,499.06225273658447
108.60000000000001,499.05831011247074
108.80000000000001,499.0543846958389
109.0,499.05047854250154
109.2,499.04659374487903
109.4,499.0427324297538
109.60000000000001,499.03889675596923
109.80000000000001,499.03508891207696
110.0,499.0313111139345
110.2,499.027565602257
110.4,499.02385464012514
110.60000000000001,499.0201805104537
110.80000000000001,499.0165455134224
111.0,499.01295196387287
111.2,499.00940218867595
111.4,499.0058985240703
111.60000000000001,499.00244331297773
111.80000000000001,498.99903890229746
112.0,498.99568764018323
112.2,498.9923918733055
112.4,498.9891539441041
112.60000000000001,498.98597618803217
112.80000000000001,498.9828609307974
113.0,498.979810485602
113.2,498.97682715038474
113.4,498.97391320507097
113.60000000000001,498.97107090883003
113.80000000000001,498.9683024973472
114.0,498.96561018011073
114.2,498.96299613771856
114.4,498.96046251920836
114.60000000000001,498.9580114394121
114.80000000000001,498.95564497634155
115.0,498.95336516860436
115.2,498.9511740128567
115.4,498.94907346129366
115.60000000000001,498.94706541918134
115.80000000000001,498.94515174243327
116.0,498.943334235234
116.2,498.94161464771264
116.4,498.9399946736698
116.60000000000001,498.9384759483591
116.80000000000001,498.93706004632736
117.0,498.9357484793152
117.2,498.93454269422085
117.4,498.9334440711291
117.60000000000001,498.93245392140784
117.80000000000001,498.93157348587494
118.0,498.93080393303666
118.2,498.93014635739985
118.4,498.92960177786017
118.60000000000001,498.9291711361684
118.80000000000001,498.92885529547493
119.0,498.9286550389561
119.2,498.92857106852273
119.4,498.928604003612
119.60000000000001,498.9287543800649
119.80000000000001,498.92902264908975
120.0,498.9294091763125
120.2,498.9299142409163
120.4,498.93053803486885
120.60000000000001,498.9312806622403
120.80000000000001,498.93214213861177
121.0,498.9331223905737
121.2,498.93422125531663
121.4,498.9354384803127
121.60000000000001,498.93677372308935
121.80000000000001,498.938226551094
122.0,498.93979644165177
122.2,498.9414827820131
122.4,498.9432848694937
122.60000000000001,498.945201911705
122.80000000000001,498.9472330268742
123.0,498.9493772442556
123.2,498.9516335046291
123.4,498.95400066088825
123.60000000000001,498.9564774787145
123.80000000000001,498.9590626373383
124.0,498.96175473038505
124.2,498.9645522668047
124.4,498.9674536718841
124.60000000000001,498.97045728834064
124.80000000000001,498.97356137749495
125.0,498.9767641205218
125.2,498.9800636197777
125.4,498.9834579002028
125.60000000000001,498.98694491079516
125.80000000000001,498.99052252615684
126.0,498.9941885481077
126.2,498.99794070736647
126.4,499.00177666529703
126.60000000000001,499.00569401571596
126.80000000000001,499.0096902867614
127.0,499.0137629428189
127.2,499.01790938650385
127.4,499.02212696069586
127.60000000000001,499.0264129506245
127.80000000000001,499.0307645860034
128.0,499.03517904320915
128.20000000000002,499.0396534475042
128.4,499.0441848752989
128.6,499.04877035645296
128.8,499.0534068766103
129.0,499.0580913795677
129.20000000000002,499.06282076967227
129.4,499.0675919142462
129.6,499.0724016460359
129.8,499.07724676568233
130.0,499.0821240442102
130.20000000000002,499.0870302255334
130.4,499.0919620289733
130.6,499.0969161517882
130.8,499.10188927170987
131.0,499.1068780494855
131.20000000000002,499.1118791314229
131.4,499.11688915193366
131.6,499.12190473607546
131.8,499.1269225020873
132.0,499.131939063918
132.20000000000002,499.13695103374266
132.4,499.1419550244675
132.6,499.14694765221776
132.8,499.1519255388089
133.0,499.1568853141962
133.20000000000002,499.16182361890253
133.4,499.1667371064207
133.6,499.171622445589
133.8,499.1764763229365
134.0,499.1812954449983
134.20000000000002,499.1860765405958
134.4,499.1908163630825
