,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_126,harmonic_127,harmonic_128,harmonic_129,all_5_harmonics
0,33.9187,1.3686866974136116,0.37207983329495303,-0.4769880839937587,0.06043494538235816,0.300663349646499,-0.17140458140692258,-0.4769880839937587,0.37207983329495303,1.3686866974136116,0.0,2.7172506070515463
1,34.5314,1.2751030789605995,0.5193291143192758,-0.46508192757117434,0.18234769770446776,0.28368270497271136,-0.1492778265078106,-0.4650819275711743,0.519329114319276,1.2751030789605993,0.0,2.9754531075867705
2,34.5276,1.1784950568797803,0.6616541518851113,-0.4432633573145014,0.2973608103323487,0.24996012499428613,-0.11449249102688219,-0.4432633573145013,0.6616541518851111,1.1784950568797803,0.0,3.2266001472005335
3,34.0273,1.0790917747261157,0.7977054296339726,-0.41199739816844533,0.4011224376039284,0.20148579537431668,-0.06999832967688971,-0.41199739816844533,0.7977054296339726,1.0790917747261157,0.0,3.4622095156846413
4,34.0238,0.9771290061026365,0.9261929185726813,-0.3719504297698026,0.48970646555520697,0.14112049710581873,-0.01956839395546977,-0.3719504297698025,0.9261929185726813,0.9771290061026362,0.0,3.6740015585165864
5,34.0084,0.872848595431503,1.0458983090408338,-0.323975983722437,0.5597610675208547,0.07242677348290526,0.03252091809488596,-0.32397598372243697,1.0458983090408334,0.8728485954315032,0.0,3.854250600598445
6,33.8003,0.7664978843257553,1.155686562640417,-0.2690965520530032,0.6086355299543319,-0.0005413184209053475,0.08185249530993963,-0.2690965520530032,1.155686562640417,0.7664978843257553,0.0,3.996122496669704
7,34.5393,0.658329124922335,1.2545166745929581,-0.20848179456859783,0.6344805496547469,-0.073477463653935,0.1242430791307104,-0.2084817945685979,1.2545166745929581,0.6583291249223346,0.0,4.093974175024912
8,35.0161,0.5485988815678845,1.3414515444762682,-0.14342360958867648,0.6363182073718542,-0.1420772326423805,0.156097998910132,-0.14342360958867637,1.341451544476268,0.5485988815678847,0.0,4.143592606550558
9,36.0156,0.4375674222764622,1.4156668617471209,-0.07530859937530379,0.614078970140396,-0.20229211317811086,0.17471599567097787,-0.07530859937530379,1.4156668617471209,0.4375674222764621,0.0,4.142354221929822
10,36.5498,0.3254981014025692,1.4764589217979494,-0.005588517113287954,0.5686043222560514,-0.2505684390818549,0.17851828562611363,-0.005588517113287996,1.476458921797949,0.3254981014025689,0.0,4.0892911809747705
11,36.7097,0.21265673499371562,1.5232512984362303,0.06425067468849242,0.5016149253425958,-0.2840571148294289,0.16718243914939537,0.06425067468849242,1.5232512984362299,0.21265673499371585,0.0,3.985057665899439
12,36.4948,0.09931097030412302,1.55560030951857,0.1327204749081106,0.4156455122639758,-0.30078175894612225,0.1416697224211095,0.1327204749081106,1.5556003095185698,0.0993109703041228,0.0,3.83179698520057
13,35.4945,-0.014270349034991879,1.5731992239147108,0.19836156862774418,0.3139489783538529,-0.2997553429494558,0.10414358320922823,0.1983615686277441,1.5731992239147103,-0.0142703490349921,0.0,3.632918105628551
14,34.7425,-0.1278178206828069,1.5758811699113169,0.25977492989755846,0.2003732989415837,-0.2810384422284492,0.05778619309442643,0.2597749298975584,1.5758811699113164,-0.12781782068280678,0.0,3.392797608059697
15,33.5666,-0.2410621225814856,1.5636207174782482,0.31565163954490805,0.0792159303473565,-0.2457356611015241,0.006528603138063195,0.31565163954490805,1.563620717478248,-0.24106212258148582,0.0,3.116429341267237
16,32.3866,-0.3537346517583413,1.536534119394382,0.36480078251402154,-0.04493879650431179,-0.1959304430332993,-0.04528260453127998,0.3648007825140215,1.5365341193943816,-0.3537346517583415,0.0,2.8090486562312327
17,31.471,-0.46556816142241286,1.494878208946645,0.40617483015280764,-0.16739313718124188,-0.13456211327735973,-0.09325390166720082,0.40617483015280753,1.4948782089466448,-0.46556816142241275,0.0,2.4757606032282773
