,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_9,harmonic_10,harmonic_13,harmonic_15,harmonic_18,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_29,harmonic_32,harmonic_38,harmonic_42,harmonic_53,harmonic_57,harmonic_63,harmonic_66,harmonic_71,harmonic_72,harmonic_73,harmonic_77,harmonic_80,harmonic_82,harmonic_85,harmonic_86,harmonic_88,harmonic_89,harmonic_90,harmonic_91,harmonic_92,harmonic_93,all_38_harmonics
0,1.679667395,-0.37206778220718195,0.16659151259920474,-0.4785678035955961,0.025696079156938056,-0.2250543138099316,-0.004284947995385041,-0.0841469711747828,-0.12409189358376423,-0.009349663539783556,-0.007098937087597551,0.050177210067062876,-7.786713485409055e-05,-0.08327845441638479,-0.04478273615363199,-0.13437048989685368,0.015881814600367347,-0.011614594497182076,0.09099161689747821,-0.013272162142119886,-0.03351821644167024,-0.014892540011652688,-0.05611178979311393,-0.03152255000868931,0.0006752131831463214,-0.04478273615363203,-0.08327845441638479,-0.04359377862223545,-0.08370059784384667,-0.00709893708759754,-0.09661292942996694,0.13558631228794765,-0.08414697117478284,-0.2250543138099316,0.025696079156938095,-0.4785678035955961,0.1665915125992047,-0.37206778220718195,0.0,2.1054636364955774
1,2.387815453,-0.37596972649725496,0.1600709614516998,-0.5397629108487237,0.07805570539870964,-0.31272442827854274,0.14777090318283698,-0.09991748148477057,-0.19021624298617812,-0.055464235692662935,0.028798652700461707,0.09062962014393436,-0.07681111013921058,-0.07876098949835787,0.10517913431566607,-0.09108078899886896,-0.08823807916061609,0.036724034152351454,-0.045865276686063,0.0188122022045627,0.03380809691829143,0.044536228505561465,0.03194734575309559,0.08140538964007182,0.04153355385138875,0.10517913431566607,-0.07876098949835789,0.0847834958737797,-0.017258093469324498,0.028798652700461693,-0.09121015640899224,0.1088019785164086,-0.09991748148477057,-0.31272442827854274,0.07805570539870967,-0.5397629108487237,0.16007096145169977,-0.37596972649725496,0.0,2.8023605953762605
2,3.8727888910000003,-0.37815620715779064,0.15063227446885544,-0.5788600611122555,0.12474936850415598,-0.3650467869439264,0.27587539961547475,-0.09375379667656582,-0.18815318274994575,-0.07721057270460595,0.04387277432790203,0.04570240458442669,-0.05327593692152565,0.059425251228789513,0.06252668036365407,0.1312938755659547,-0.006943443861547862,-0.01620598296552276,-0.0398679354874341,-0.018316884540273023,-0.03099704846616849,-0.06572823302554526,0.007631173615841306,-0.040178364996826824,-0.021496194076255373,0.0625266803636541,0.059425251228789513,0.0805277685411085,0.06746192336718063,0.043872774327902,-0.037707834671485155,0.05099975352010902,-0.09375379667656586,-0.36504678694392634,0.12474936850415602,-0.5788600611122555,0.15063227446885544,-0.37815620715779064,0.0,4.425872688519831
3,4.269668758,-0.3786172477790265,0.13844752140319516,-0.5942586124606823,0.16238763559961267,-0.3761073076624723,0.3592648038381495,-0.06700898793672369,-0.11864226450971593,-0.0650344123173629,0.027223768875843896,-0.04227976572280697,0.03980508465306025,0.09675825694081129,-0.0946307500260522,0.09551575957351445,0.0889414384815474,-0.024447065816542074,0.09030402816873126,0.011945117673614515,0.02534290462992113,0.07444692598913992,-0.0435277756864926,-0.04601675571257082,-0.030757402893112122,-0.09463075002605219,0.09675825694081129,-0.0497034161856944,0.0807351058679783,0.02722376887584388,0.03567966106619764,-0.02134177332296507,-0.0670089879367237,-0.3761073076624723,0.16238763559961267,-0.5942586124606823,0.13844752140319516,-0.3786172477790265,0.0,3.6523489700772584
4,4.447336678,-0.3773507447383522,0.12373883351602456,-0.5853281463925465,0.1882383933464236,-0.3446558016095727,0.38442299623907994,-0.025554158545483038,-0.00660128383329096,-0.02428535568787076,-0.00910995204865352,-0.09043135344926753,0.08092496690140677,-0.030121475621261853,-0.07849108965395486,-0.1280674525412901,-0.0020661760072718843,0.03472604765839919,-0.06078935254642897,-0.0017411010009926822,-0.01736427189105211,-0.06903775244037774,0.05842293311391076,0.08070938517577192,0.036915035917975875,-0.0784910896539549,-0.030121475621261856,-0.10217992446387124,0.008504237400204902,-0.00910995204865352,0.09025153732453764,-0.08759906518702733,-0.02555415854548301,-0.34465580160957265,0.18823839334642356,-0.5853281463925466,0.12373883351602455,-0.3773507447383522,0.0,4.685250077258564
5,4.17066984,-0.3743624767986569,0.10677435406596536,-0.5524342772379629,0.20042516852983353,-0.2742472841760028,0.3472722268825646,0.021510398906240073,0.10780607963892022,0.02713348211669301,-0.03885653160917801,-0.05339009703683211,0.016406247529243332,-0.10588071315778323,0.08138913585166961,-0.09984174493377683,-0.0887321382866618,-0.0018599214508743175,-0.022545241625733205,-0.009021498195094383,0.007792962310192332,0.05052721657434442,-0.04512997441694222,-0.02507112670187395,0.012251708430587569,0.08138913585166956,-0.10588071315778326,0.00519107022536513,-0.07273320559668363,-0.03885653160917799,0.09722939130296883,-0.12888311380301626,0.0215103989062401,-0.27424728417600275,0.20042516852983358,-0.552434277237963,0.10677435406596536,-0.3743624767986569,0.0,4.259467889625317
6,4.80337368,-0.36966607874116,0.08786334998664584,-0.4969236838649856,0.19806333883316274,-0.17284014573890452,0.2538340550658916,0.06385292694260468,0.1835678616483027,0.06663121320889237,-0.040507083302995066,0.033948473768570755,-0.06952901500864965,-0.0019450865269035583,0.09222161040077592,0.12469490223006001,0.011054594114274162,-0.03331704970942843,0.08591938191648368,0.016889807384812053,0.0024931293634510706,-0.02242808102445826,0.010062536217634777,-0.05862703003084047,-0.04305687940322045,0.09222161040077594,-0.0019450865269035583,0.1044412954228752,-0.0769411624538505,-0.04050708330299504,0.052933461442181945,-0.13342442612724287,0.06385292694260472,-0.17284014573890452,0.19806333883316274,-0.4969236838649856,0.08786334998664584,-0.36966607874116,0.0,4.727113403446787
7,4.80337368,-0.3632829791530313,0.06735057386895216,-0.42106897648852204,0.1813243464325757,-0.05189660172516437,0.11925334863351714,0.09217826261568642,0.19352550000412397,0.07685449291953336,-0.01286814120650249,0.08930513869503785,-0.06470183180450408,0.10529163289813705,-0.06583115355264599,0.1040538090518842,0.08761232627918715,0.027099511372413253,-0.07322470517109848,-0.01933950431454533,-0.012550547504096999,-0.009927253564298775,0.029859912236900668,0.07670912899942581,0.009332923276563541,-0.06583115355264595,0.10529163289813705,0.04030639024742802,0.000336883652712698,-0.012868141206502474,-0.019276855451954088,-0.09992833883086631,0.09217826261568643,-0.051896601725164325,0.18132434643257567,-0.421068976488522,0.06735057386895214,-0.3632829791530313,0.0,4.456281660487453
8,4.269668758,-0.35524230265366286,0.04560997903039094,-0.32797565574111437,0.15142325323029338,0.07491290042589326,-0.03465646248860898,0.10026834047578344,0.13410944904118444,0.053311719033435415,0.024075379527297557,0.06052993484529488,0.024586442899877013,0.03383324244608888,-0.10332746636279407,-0.1211800727733496,-0.019929577126408034,0.012787604272960787,-0.004299542922921374,0.015584673697383639,0.02145681076249412,0.04039868346085682,-0.05537543812291927,-0.00893747353401404,0.038378237697926434,-0.10332746636279407,0.033833242446088894,-0.08688273882265059,0.07725814671301189,0.024075379527297543,-0.0813215495205447,-0.03794410833717303,0.10026834047578351,0.0749129004258932,0.15142325323029335,-0.3279756557411144,0.04560997903039094,-0.35524230265366286,0.0,3.4094350170558996
9,4.690963378999999,-0.34558073700571046,0.023037902247505786,-0.22145497311216217,0.11053054107584322,0.19325487439137717,-0.1829490024875785,0.08634720156488515,0.026618765782784857,0.006346419100590935,0.043610693555876975,-0.025268824533844,0.0817798333402971,-0.09504504747936755,0.04839958967418891,-0.10814714588626863,-0.08559349324566799,-0.0367868603646955,0.07801718607347655,-0.006829945684089566,-0.028395023427188425,-0.06320361538417148,0.05417321470997339,-0.06883710685126397,-0.028572128201788245,0.04839958967418887,-0.09504504747936755,-0.0781548673210451,0.07235769859491797,0.04361069355587695,-0.10048143791762885,0.03485744589521922,0.08634720156488519,0.19325487439137717,0.11053054107584318,-0.22145497311216217,0.023037902247505803,-0.34558073700571046,0.0,4.935609620253147
