,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_26,all_26_harmonics
0,1.679667395,-0.37206778220718195,0.16659151259920474,-0.4785678035955961,0.025696079156938056,-0.2250543138099316,-0.004284947995385041,-0.0841469711747828,0.13558631228794765,-0.12409189358376423,-0.009349663539783556,-0.09661292942996694,-0.1367175660486944,-0.007098937087597551,-0.14151749298226005,0.050177210067062876,-0.08370059784384665,-0.03483891899308603,-7.786713485409055e-05,-0.026348296598462682,-0.043593778622235464,-0.08327845441638479,-0.04478273615363199,-0.13437048989685368,0.015881814600367347,0.0029028238209978913,-0.019211306987171228,3.654835075644026
1,2.387815453,-0.37596972649725496,0.1600709614516998,-0.5397629108487237,0.07805570539870964,-0.31272442827854274,0.14777090318283698,-0.09991748148477057,0.1088019785164086,-0.19021624298617812,-0.055464235692662935,-0.09121015640899223,-0.1386300109287889,0.028798652700461707,-0.12292982034222331,0.09062962014393436,-0.0172580934693245,-0.1075704370754226,-0.07681111013921058,-0.05506538686101312,0.08478349587377974,-0.07876098949835787,0.10517913431566607,-0.09108078899886896,-0.08823807916061609,0.02201904767107457,-0.04409597540011173,3.773000364809427
2,3.8727888910000003,-0.37815620715779064,0.15063227446885544,-0.5788600611122555,0.12474936850415598,-0.3650467869439264,0.27587539961547475,-0.09375379667656582,0.05099975352010901,-0.18815318274994575,-0.07721057270460595,-0.03770783467148512,-0.05430541699337848,0.04387277432790203,-0.0023224435951776107,0.04570240458442669,0.06746192336718057,-0.05333018392843512,-0.05327593692152565,-0.004841344974797934,0.08052776854110853,0.059425251228789513,0.06252668036365407,0.1312938755659547,-0.006943443861547862,-0.008097412977133766,0.03550265823095851,4.579563613044845
3,4.269668758,-0.3786172477790265,0.13844752140319516,-0.5942586124606823,0.16238763559961267,-0.3761073076624723,0.3592648038381495,-0.06700898793672369,-0.021341773322965066,-0.11864226450971593,-0.0650344123173629,0.03567966106619765,0.06380073925869209,0.027223768875843896,0.1202123337429178,-0.04227976572280697,0.08073510586797826,0.06385885047739653,0.03980508465306025,0.052323195747790166,-0.04970341618569441,0.09675825694081129,-0.0946307500260522,0.09551575957351445,0.0889414384815474,-0.020108759166679858,0.030979443333849388,4.98572162266233
4,4.447336678,-0.3773507447383522,0.12373883351602456,-0.5853281463925465,0.1882383933464236,-0.3446558016095727,0.38442299623907994,-0.025554158545483038,-0.08759906518702733,-0.00660128383329096,-0.02428535568787076,0.09025153732453764,0.14221861451700304,-0.00910995204865352,0.14298265454537556,-0.09043135344926753,0.00850423740020491,0.10567149361600184,0.08092496690140677,0.03447777930077852,-0.10217992446387127,-0.030121475621261853,-0.07849108965395486,-0.1280674525412901,-0.0020661760072718843,0.012841339411690841,-0.046948079000298515,4.810931630564618
5,4.17066984,-0.3743624767986569,0.10677435406596536,-0.5524342772379629,0.20042516852983353,-0.2742472841760028,0.3472722268825646,0.021510398906240073,-0.12888311380301626,0.10780607963892022,0.02713348211669301,0.09722939130296883,0.13216710209929253,-0.03885653160917801,0.04709138397362375,-0.05339009703683211,-0.07273320559668359,0.022753801193504272,0.016406247529243332,-0.0327946018354749,0.00519107022536513,-0.10588071315778323,0.08138913585166961,-0.09984174493377683,-0.0887321382866618,0.0170793146850342,-0.013634376391232245,4.796573736754695
6,4.80337368,-0.36966607874116,0.08786334998664584,-0.4969236838649856,0.19806333883316274,-0.17284014573890452,0.2538340550658916,0.06385292694260468,-0.13342442612724287,0.1835678616483027,0.06663121320889237,0.05293346144218193,0.03989890775601952,-0.040507083302995066,-0.0878811204729042,0.033948473768570755,-0.07694116245385048,-0.08702155322504407,-0.06952901500864965,-0.05305300295929869,0.10444129542287524,-0.0019450865269035583,0.09222161040077592,0.12469490223006001,0.011054594114274162,-0.01687057919455658,0.051985328154310936,5.094903817429568
7,4.80337368,-0.3632829791530313,0.06735057386895216,-0.42106897648852204,0.1813243464325757,-0.05189660172516437,0.11925334863351714,0.09217826261568642,-0.09992833883086631,0.19352550000412397,0.07685449291953336,-0.01927685545195409,-0.07718904699699297,-0.01286814120650249,-0.14992090702983613,0.08930513869503785,0.0003368836527126861,-0.09408020360748644,-0.06470183180450408,0.0027447966672629726,0.04030639024742806,0.10529163289813705,-0.06583115355264599,0.1040538090518842,0.08761232627918715,-0.013099318408587687,-0.00557171289017818,5.115493911935752
8,4.269668758,-0.35524230265366286,0.04560997903039094,-0.32797565574111437,0.15142325323029338,0.07491290042589326,-0.03465646248860898,0.10026834047578344,-0.03794410833717302,0.13410944904118444,0.053311719033435415,-0.08132154952054471,-0.14626030754783273,0.024075379527297557,-0.08754103257970748,0.06052993484529488,0.07725814671301184,0.009909594026345702,0.024586442899877013,0.05460768602108291,-0.08688273882265062,0.03383324244608888,-0.10332746636279407,-0.1211800727733496,-0.019929577126408034,0.01996088438733788,-0.049926847059385444,4.850636442375277
9,4.690963378999999,-0.34558073700571046,0.023037902247505786,-0.22145497311216217,0.11053054107584322,0.19325487439137717,-0.1829490024875785,0.08634720156488515,0.03485744589521922,0.026618765782784857,0.006346419100590935,-0.10048143791762884,-0.12434797995159247,0.043610693555876975,0.04748932013632199,-0.025268824533844,0.07235769859491795,0.10220250969244507,0.0817798333402971,0.028185598109434946,-0.07815486732104512,-0.09504504747936755,0.04839958967418891,-0.10814714588626863,-0.08559349324566799,0.008390277621071779,0.02401729198348554,4.934885926067701
