,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,all_6_harmonics
0,-0.09,-0.010985557573470622,-0.03927092329547625,-0.009724889215961458,0.01681754990398495,-0.03291324203920586,0.019074742198669333,-0.07596953533840879
1,-0.13,-0.009681848594141255,-0.051095332350631614,0.012252809495877436,0.008523516951491594,-0.03156651513425286,0.013872053800980295,-0.07145984274993626
2,-0.11,-0.008333963560306981,-0.06198826002403777,0.03372887674731113,-0.000389227120096891,-0.02665177317314759,0.006420922208584575,-0.06352682024855767
3,-0.09,-0.00694805256222609,-0.07175112537192298,0.05382407982173516,-0.009273717696276398,-0.018724537512610804,-0.002070940558211055,-0.05276582643958068
4,0.01,-0.0055304391939100805,-0.08020594878468855,0.0717157187441965,-0.017485041047390272,-0.008680836620472055,-0.010227136215322999,-0.040079020020544025
5,-0.02,-0.004087591700014571,-0.08719859660212217,0.08667130771503126,-0.024427147785758187,0.002344073493847612,-0.016725672872939405,-0.026590427997295638
6,-0.12,-0.0026260934627225082,-0.09260159101066605,0.09807856316456641,-0.029596119323147395,0.013104029130829345,-0.0205132392670615,-0.013533684619419771
7,-0.14,-0.0011526129632812127,-0.09631643399757177,0.1054704707144023,-0.032616746672156374,0.022382814830736758,-0.020975930059262637,-0.0021249812061498578
8,-0.07,0.00032612664474806563,-0.0982754029956452,0.1085444048009365,-0.0332697663834237,0.02913163420476112,-0.018038750300856516,0.0065645231530971964
9,-0.02,0.0018033782116978112,-0.0984427854835036,0.10717451820149429,-0.031507776597054116,0.03258765711358047,-0.012177770942415128,0.011722518327935293
10,0.05,0.0032724013774906614,-0.09681553003425732,0.10141689423441173,-0.027458677882585193,0.032360243611016706,-0.004342965170451955,0.012882858187797025
11,0.0,0.004726493326356465,-0.09342330194382656,0.09150725070139323,-0.02141638910135236,0.028475098618809494,0.004195767404452301,0.009976678483100696
12,-0.04,0.006159019370243284,-0.08832794242477451,0.07785128957301427,-0.013819512214847392,0.021371366457089636,0.012054431634577917,0.003341747642445707
13,0.09,0.007563443221377232,-0.08162234122469586,0.06100808750237798,-0.005219494733156456,0.01185199364054497,0.01795926082602251,-0.006310784711831694
14,0.01,0.008933356815844446,-0.07342874322162457,0.04166720716124841,0.003759399149654002,0.0009929705149613244,0.020953174419419244,-0.017968282698195965
15,-0.02,0.010262509552116944,-0.06389651986767342,0.020620466463248388,0.012465403089469668,-0.009978289698961947,0.020550905795910495,-0.03041890358007994
16,-0.03,0.011544836811113771,-0.053199446108075164,-0.001270478554558964,0.02026655947171604,-0.01982168743807206,0.016817656414627603,-0.04237268893615594
17,-0.01,0.012774487627666897,-0.04153253241810938,-0.023109410031067788,0.026596592400778114,-0.027424607287348756,0.010358527674823738,-0.05258794282636048
18,-0.04,0.013945851387133262,-0.029108469710716994,-0.044002239545664304,0.03099601293802431,-0.03192767872782389,0.0022204434326996334,-0.059988996777327185
19,-0.09,0.015053583425342588,-0.016153751925074435,-0.0630936122032177,0.0331454728121412,-0.03282191219792532,-0.0062775399993434036,-0.06376269320701322
20,-0.19,0.016092629415074097,-0.0029045469823595627,-0.0796019249639867,0.03288894549889783,-0.0300062310196774,-0.013758032273009787,-0.0634236011703313
21,-0.31,0.017058248427792386,0.010397608617724898,-0.09285132556390106,0.030245051985611796,-0.023798896261639207,-0.01900856246026776,-0.05884178591269074
22,-0.24,0.017946034565416928,0.02351021307103017,-0.10229938198566178,0.025405709097659677,-0.014901533167555976,-0.021178101648058473,-0.050231431537390556
23,-0.12,0.018751937063424498,0.03619422014079478,-0.10755928968926247,0.018722198503269498,-0.004319825302582953,-0.019915001429273466,-0.03810323240263623
24,-0.09,0.0194722787735586,0.04821839703357324,-0.10841570743530485,0.010679667629597557,0.006750159511999833,-0.015423990615659343,-0.02318767760485521
25,0.02,0.02010377294181357,0.0593635398340329,-0.10483357338064112,0.001861913435754253,0.017057162709264002,-0.008432991895961101,-0.006339657578055954
26,0.05,0.020643538205139245,0.06942646965013086,-0.09695954051435206,-0.007090994656655794,0.02543616678774507,-7.513694058776613e-05,0.01156316635372777
27,0.12,0.02108911173843972,0.07822373661789088,-0.08511597266714316,-0.015529176578579457,0.030940079153267453,0.008294896538972354,0.02971530514559587
28,0.19,0.02143846049187934,0.08559496424079635,-0.06978774689823927,-0.02284011557082521,0.03294678355053958,0.015320456882728288,0.0474598726958712
29,0.18,0.021689990467222846,0.09140577309561043,-0.051602402571609376,-0.028493119986826094,0.0312294588853652,0.01986281052097582,0.06433722677148349
30,0.19,0.021842553990883695,0.09555023060469538,-0.031304449820672924,-0.03207784551584996,0.025982217185492176,0.021185712895238178,0.0801002333262688
31,0.24,0.02189545495049542,0.09795278221483533,-0.009724889215961461,-0.03333408154808238,0.01779816279927163,0.019074742198669333,0.09469495608227897
32,0.22,0.021848451971112674,0.09856962877666421,0.01225280949587744,-0.03217063952769909,0.00760235283694247,0.013872053800980295,0.10821013043461815
33,0.23,0.021701759516549776,0.09738952501470761,0.03372887674731113,-0.028671972212702488,-0.0034527635540193297,0.006420922208584575,0.12080295239356711
34,0.24,0.021456046910831496,0.09443398453171989,0.05382407982173514,-0.023092043357974802,-0.014117608409029826,-0.0020709405582110584,0.13261198637900232
35,0.17,0.02111243528422104,0.08975688761003325,0.07171571874419648,-0.015835892813360588,-0.023186716796265907,-0.010227136215323,0.1436699589105447
36,0.26,0.020672492457759834,0.08344349895980344,0.08667130771503125,-0.007430235202568703,-0.029634992497981856,-0.016725672872939402,0.1538295983137644
37,0.34,0.020138225789659663,0.0756089133208607,0.09807856316456641,0.0015147736130702325,-0.03273357631980377,-0.0205132392670615,0.16271442645007364
