0,183.4648506,0,11.5038996,3.506388598,
1,183.4648506,2,18.0776005,5.510052632,
2,183.4648506,4,18.0776005,5.510052632,
3,183.4648506,6,13.1473999,4.00732749,
4,183.4648506,8,18.0776005,5.510052632,
5,183.4648506,10,18.0776005,5.510052632,
6,183.4648506,12,13.1473999,4.00732749,
7,183.4648506,14,18.0776005,5.510052632,
8,176.9285379,16,21.3561001,6.50933931,
9,176.9285379,18,16.4277992,5.007193196,
10,176.9285379,20,29.5699997,9.012935909,
11,200.4396792,22,26.2595005,8.003895752,
12,200.4396792,24,19.257,5.8695336,
13,200.4396792,26,22.7583008,6.936730084,
14,200.4396792,28,15.7557001,4.80233739,
15,200.4396792,30,17.5063992,5.335950476,
16,200.4396792,32,15.7557001,4.80233739,
17,198.6949884,34,15.7139997,4.789627109,
18,198.6949884,36,13.8542995,4.222790488,
19,198.6949884,38,13.0226002,3.969288541,
20,215.7579872,40,18.1933002,5.545317901,
21,215.7579872,42,16.1718006,4.929164823,
22,215.7579872,44,19.0375996,5.802660358,
23,215.7579872,46,17.6650009,5.384292274,
24,215.7579872,48,18.1933002,5.545317901,
25,215.7579872,50,16.1718006,4.929164823,
26,197.4592026,52,17.1963997,5.241462629,
27,197.4592026,54,15.4768,4.71732864,
28,197.4592026,56,15.4768,4.71732864,
29,197.4592026,58,12.5452003,3.823777051,
30,191.6737103,60,11.7254,3.57390192,
31,191.6737103,62,13.4005003,4.084472491,
32,191.6737103,64,12.7384005,3.882664472,
33,191.6737103,66,13.4005003,4.084472491,
34,192.5288077,68,16.8043003,5.121950731,
35,192.5288077,70,18.4848003,5.634167131,
36,192.5288077,72,20.1651993,6.146352747,
37,192.5288077,74,20.1651993,6.146352747,
38,192.5288077,76,20.1651993,6.146352747,
39,192.5288077,78,20.1651993,6.146352747,
40,197.0377678,80,32.5985985,9.936052823,
41,197.0377678,82,29.1672001,8.89016259,
42,197.0377678,84,30.8829002,9.413107981,
43,197.0377678,86,32.5985985,9.936052823,
44,207.9454053,88,30.4423008,9.278813284,
45,207.9454053,90,29.7110996,9.055943158,
46,207.9454053,92,23.5410004,7.175296922,
47,207.9454053,94,24.1403008,7.357963684,
48,207.9454053,96,18.5695,5.6599836,
49,207.9454053,98,20.4263992,6.225966476,
50,207.9454053,100,14.6348,4.46068704,
51,220.3787486,102,7.9921498,2.436007259,
52,220.3787486,104,7.2314601,2.204149038,
53,220.3787486,106,15.3441,4.67688168,
54,220.3787486,108,21.1657009,6.451305634,
55,220.3787486,110,17.2271996,5.250850438,
56,220.3787486,112,18.3409004,5.590306442,
57,220.3787486,114,21.4127007,6.526591173,
58,220.3787486,116,20.6520004,6.294729722,
59,220.3787486,118,12.9203997,3.938137829,
60,220.3787486,120,18.3731995,5.600151208,
61,220.3787486,122,20.2570992,6.174363836,
62,220.4711758,124,17.2509003,5.258074411,
63,220.4711758,126,17.2509003,5.258074411,
64,220.4711758,128,12.9382,3.94356336,
65,220.4711758,130,16.5044994,5.030571417,
66,220.4711758,132,17.2665997,5.262859589,
67,227.2394759,134,17.8743992,5.448116876,
68,227.2394759,136,16.3847008,4.994056804,
69,227.2394759,138,14.4969997,4.418685509,
70,227.2394759,140,19.2334003,5.862340411,
71,211.2061914,142,16.5007,5.02941336,
72,211.2061914,144,19.1791992,5.845819916,
73,211.2061914,146,23.0597,7.02859656,
74,211.2061914,148,18.4214001,5.61484275,
75,214.7960263,150,15.9808998,4.870978259,
76,214.7960263,152,16.3703995,4.989697768,
77,214.7960263,154,19.9761009,6.088715554,
78,205.2362636,156,19.9484997,6.080302709,
79,205.2362636,158,12.6945,3.8692836,
80,205.2362636,160,14.5080004,4.422038522,
81,205.2362636,162,16.3215008,4.974793444,
82,205.2362636,164,16.3215008,4.974793444,
83,205.2362636,166,15.3902998,4.690963379,
84,200.4722795,168,14.0080996,4.269668758,
85,200.4722795,170,15.7591,4.80337368,
86,200.4722795,172,15.7591,4.80337368,
87,200.4722795,174,13.6833,4.17066984,
88,200.4722795,176,14.5909996,4.447336678,
89,200.4722795,178,14.0080996,4.269668758,
90,196.1013024,180,12.7060003,3.872788891,
91,196.1013024,182,7.8340402,2.387815453,
92,196.1013024,184,5.5107198,1.679667395,
FID,ET_ANGLE,ET_STATION,length_ft,,"FID (0->92, down to top)"
