,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_104,harmonic_105,harmonic_106,harmonic_107,harmonic_108,harmonic_109,harmonic_110,harmonic_111,harmonic_112,harmonic_113,harmonic_114,all_12_harmonics
0,29.425,0.21585241508257522,0.4414677486402285,-1.519116564452704,-0.06516859629025841,0.7862592025333248,0.08764468062117346,-0.10904653566796459,0.1353641870311713,0.9345864998630797,0.49859769244536134,-0.24372791428722035,-0.4157829454812423,0.040173176916035926,0.49859769244536134,0.9345864998630795,0.13536418703117123,-0.10904653566796467,0.08764468062117346,0.7862592025333249,-0.06516859629025844,-1.5191165644527043,0.4414677486402284,0.21585241508257527,0.0,2.193543776759547
1,29.072,0.47917567940822325,0.6488910820876116,-1.3382736450605974,-0.059814999102909785,0.7860962569911859,0.37495056959158574,-0.05263371832641666,0.01513374276113013,0.9073295210889709,0.8983948285440421,0.30767266561899936,-0.1609112766558708,0.05894811757403921,0.8983948285440421,0.9073295210889707,0.015133742761130099,-0.05263371832641672,0.37495056959158574,0.786096256991186,-0.059814999102909806,-1.3382736450605979,0.6488910820876115,0.47917567940822325,0.0,5.524208142502818
2,27.965,0.7410437029443995,0.8484377568096052,-1.1209261092502627,-0.05156592321270694,0.7266113439976655,0.6216247463892176,0.011516880138204554,-0.10799156976280501,0.6613584951219291,1.0321222900279396,0.7494050562010377,0.16181973182556655,0.04873315327694124,1.0321222900279399,0.661358495121929,-0.10799156976280498,0.011516880138204504,0.6216247463892176,0.7266113439976657,-0.051565923212706956,-1.1209261092502627,0.8484377568096053,0.7410437029444001,0.0,7.684421167709918
3,25.599,1.0006612011103446,1.0376855464881738,-0.873002631215865,-0.04082068357269731,0.6122934329901147,0.800936236413827,0.07397436056815768,-0.21045964158105948,0.2559653521053523,0.8601751937948833,0.9240162339882824,0.4163082878623015,0.014551868428784797,0.8601751937948835,0.2559653521053522,-0.21045964158105945,0.07397436056815763,0.8009362364138269,0.6122934329901147,-0.040820683572697324,-0.8730026312158653,1.0376855464881738,1.000661201110345,0.0,8.389693124481832
4,25.385,1.2572397240968813,1.214337239318469,-0.6012659171499114,-0.02809942752052749,0.4517694107341022,0.8934538574168089,0.12555673224660877,-0.2726697980405486,-0.21112887833196134,0.4334775951623214,0.7692670277980614,0.49523173687362765,-0.026785832943440537,0.43347759516232137,-0.21112887833196142,-0.27266979804054853,0.12555673224660877,0.8934538574168089,0.4517694107341022,-0.028099427520527503,-0.6012659171499115,1.214337239318469,1.2572397240968813,0.0,7.763054007592733
5,25.02,1.5100000513625718,1.376248523048256,-0.31312823624737446,-0.014017955884167765,0.25715306194587095,0.8891518896036898,0.15868077448256313,-0.2827221271468053,-0.6273299653346093,-0.12159924056419431,0.34031692086913545,0.36530656234912906,-0.05495061577084129,-0.12159924056419444,-0.627329965334609,-0.2827221271468052,0.15868077448256315,0.8891518896036898,0.257153061945871,-0.014017955884167783,-0.31312823624737446,1.3762485230482557,1.5100000513625718,0.0,6.315546417979024
6,24.353,1.758174558100891,1.5214540140238924,-0.016449233324400292,0.0007420862333237283,0.043130914650005986,0.7884965179389293,0.16847686003168055,-0.23869376230518005,-0.8923115973821696,-0.6406631014355976,-0.20993723636601988,0.0813246765224465,-0.056091412184763406,-0.6406631014355976,-0.8923115973821694,-0.23869376230517994,0.1684768600316806,0.7884965179389293,0.04313091465000598,0.0007420862333237088,-0.016449233324400542,1.5214540140238921,1.7581745581008912,0.0,4.800010541034414
7,23.469,2.001009546491535,1.6481911142855046,0.28067846180371253,0.015466206008317584,-0.17414606396233057,0.6023953137714165,0.15350484808209802,-0.1490066991622649,-0.942199290254893,-0.9699874207148923,-0.6853604477397229,-0.23695336903428826,-0.02964719358965956,-0.9699874207148923,-0.9421992902548927,-0.14900669916226483,0.1535048480820981,0.6023953137714165,-0.17414606396233062,0.015466206008317569,0.2806784618037124,1.6481911142855044,2.001009546491535,0.0,3.9798510223327357
8,22.966,2.2377675346559287,1.7549214071185422,0.5701499801679624,0.0294416495184503,-0.37828128411152334,0.3510152302304096,0.11596580204186603,-0.03081678845342789,-0.7649674909869549,-1.0120391186364919,-0.9164907864046707,-0.45530368120826625,0.011377122890168404,-1.012039118636492,-0.7649674909869548,-0.03081678845342786,0.11596580204186609,0.3510152302304095,-0.37828128411152345,0.029441649518450283,0.5701499801679621,1.7549214071185422,2.2377675346559296,0.0,4.385896498366755
9,22.494,2.467729496365456,1.8403493313486992,0.844069293343303,0.04199190418905957,-0.5538698856704913,0.06159719993146215,0.061378407101091964,0.09326793254714501,-0.403338367443734,-0.7543641146252311,-0.8209431445116714,-0.4816437888032007,0.04680632073309959,-0.7543641146252312,-0.4033383674437339,0.09326793254714501,0.06137840710109201,0.06159719993146196,-0.5538698856704914,0.04199190418905957,0.844069293343303,1.8403493313486992,2.467729496365456,0.0,6.141841781591749
10,25.494,2.6901970447004797,1.9034379076995536,1.0949645965206676,0.0525094468961941,-0.6876612505197904,-0.23449584275909377,-0.0022323419733528867,0.19951183377836637,0.05551647694447107,-0.2732757425242581,-0.4327749410372172,-0.3048655684792672,0.05921678879816717,-0.27327574252425807,0.055516476944471226,0.19951183377836634,-0.0022323419733528086,-0.23449584275909371,-0.6876612505197904,0.05250944689619408,1.0949645965206676,1.9034379076995536,2.6901970447004797,0.0,8.918520536808158
11,34.336,2.904494553028465,1.943421326316257,1.3159921198646207,0.06048515248108768,-0.769558947185183,-0.5051776223088056,-0.06551491028970402,0.26759197849559585,0.5009889359079792,0.28874629658298945,0.10965345345207392,0.00048024878890043317,0.04250522295182106,0.2887462965829896,0.500988935907979,0.26759197849559585,-0.06551491028970399,-0.5051776223088055,-0.769558947185183,0.06048515248108766,1.3159921198646207,1.9434213263162565,2.904494553028465,0.0,12.035576690979402
12,34.524,3.1099712068598593,1.9598142426597756,1.5011228087140907,0.06553293909123432,-0.7933826479361659,-0.7211155678429053,-0.1191660094216886,0.2844856100170822,0.8256967606074044,0.7652528911027316,0.6129964918567141,0.30562353602708703,0.00489015035785064,0.7652528911027316,0.8256967606074042,0.2844856100170821,-0.1191660094216886,-0.7211155678429053,-0.793382647936166,0.06553293909123432,1.5011228087140907,1.9598142426597756,3.1099712068598593,0.0,14.679934645944487
13,34.502,3.3060029803502995,1.9524176689321333,1.6453067804769506,0.06740845733525339,-0.7573345210340016,-0.8589094523403216,-0.15529829119601132,0.24696121857313771,0.9513683189129015,1.01512128461713,0.8978403821854268,0.48187957701898465,-0.03512983353650503,1.01512128461713,0.9513683189129012,0.24696121857313766,-0.15529829119601132,-0.8589094523403216,-0.7573345210340017,0.06740845733525339,1.6453067804769506,1.952417668932133,3.3060029803502995,0.0,16.170679014922847
14,34.841,3.4919945314466005,1.921321389518719,1.7446110722630732,0.06602091856123783,-0.6641349023049395,-0.9036271703233462,-0.16859988146171373,0.1621966828453511,0.8477101678192772,0.9643501582777253,0.8626541235299641,0.45491785372587334,-0.05787342969833168,0.9643501582777254,0.8477101678192771,0.16219668284535102,-0.16859988146171376,-0.903627170323346,-0.6641349023049397,0.06602091856123785,1.7446110722630728,1.9213213895187191,3.4919945314466014,0.0,16.183384480841475
15,34.009,3.667381009921,1.8669028711274753,1.7963269218595013,0.06143748968433941,-0.5208170077191053,-0.8504228631816321,-0.1571152886187819,0.046406244572036674,0.5397093635429031,0.6279759488890839,0.5199796596735786,0.23610863662651493,-0.05215563819543586,0.627975948889084,0.5397093635429029,0.046406244572036646,-0.15711528861878193,-0.8504228631816318,-0.5208170077191053,0.06143748968433943,1.7963269218595017,1.866902871127475,3.667381009921,0.0,14.859502038258299
16,33.444,3.831629772802733,1.789822680854393,1.7990436557024023,0.05388004182213974,-0.3381961787848825,-0.7050620431438688,-0.12253288408637164,-0.07826104368574219,0.10161026921340995,0.10561964000682658,-0.008038626153724212,-0.08227207416520141,-0.0207883933022894,0.10561964000682646,0.10161026921340977,-0.07826104368574223,-0.12253288408637175,-0.7050620431438688,-0.3381961787848825,0.053880041822139756,1.7990436557024025,1.789822680854393,3.831629772802733,0.0,12.764008727780862
17,29.284,3.9842420019972304,1.6910164677937953,1.7526871683745395,0.04371441012737841,-0.1300537136240118,-0.4832968105666636,-0.06993669167070278,-0.18795811509377042,-0.36098223429046533,-0.4480171063364187,-0.5331915889496187,-0.36595708965816476,0.020802308603639474,-0.44801710633641895,-0.36098223429046516,-0.18795811509377042,-0.06993669167070285,-0.4832968105666636,-0.13005371362401189,0.04371441012737842,1.7526871683745395,1.6910164677937953,3.9842420019972304,0.0,10.704484383417677
18,27.938,4.12475421918028,1.5716836055257934,1.6585219440078718,0.03143268471983623,0.0879031249013429,-0.20915886944188308,-0.007058975740702291,-0.2617014909067993,-0.7365590686340805,-0.8689685767659863,-0.8682914119732649,-0.4953110541349302,0.052162710135536035,-0.8689685767659863,-0.7365590686340802,-0.2617014909067992,-0.007058975740702353,-0.20915886944188308,0.08790312490134294,0.03143268471983625,1.658521944007872,1.5716836055257934,4.12475421918028,0.0,9.47025743771869
19,27.626,4.25273969336646,1.4332726333457422,1.5191165644527038,0.017629389964391316,0.29922644206351084,0.0876446806211734,0.05685649338195501,-0.28538511943982126,-0.9345864998630798,-1.0325652860987042,-0.8938936500708473,-0.41578294548124234,0.05787018039052859,-1.0325652860987042,-0.9345864998630795,-0.2853851194398212,0.056856493381954976,0.0876446806211734,0.2992264420635109,0.01762938996439134,1.519116564452704,1.4332726333457422,4.25273969336646,0.0,9.576091568427099
20,27.997,4.36780973687712,1.2774636729594357,1.3382736450605974,0.002972705190526696,0.48796893518686985,0.3749505695915858,0.11241338334274023,-0.2544786617370724,-0.9073295210889707,-0.8903562394743859,-0.6008725296246162,-0.16091127665587074,0.03511786094742183,-0.890356239474386,-0.9073295210889706,-0.2544786617370723,0.1124133833427402,0.3749505695915859,0.48796893518687007,0.0029727051905267116,1.3382736450605974,1.2774636729594353,4.36780973687712,0.0,11.092710506483826
21,28.972,4.46961488577208,1.1061480340815526,1.1209261092502623,-0.011827880021323808,0.6398873408870961,0.6216247463892176,0.15144417210322905,-0.17489408053349473,-0.6613584951219292,-0.4844582362783653,-0.09367377917672005,0.16181973182556658,-0.004904958267175111,-0.48445823627836543,-0.661358495121929,-0.1748940805334947,0.15144417210322905,0.6216247463892175,0.6398873408870962,-0.011827880021323798,1.1209261092502627,1.1061480340815526,4.46961488577208,0.0,13.617454187438321
22,38.411,4.557845961160141,0.9214052564977562,0.8730026312158652,-0.026055910268444882,0.7435172886903894,0.8009362364138269,0.16821087059305798,-0.06185476645109718,-0.2559653521053522,0.06491749096013845,0.4469144624331422,0.4163082878623016,-0.042515583847334996,0.06491749096013864,-0.255965352105352,-0.061854766451097117,0.16821087059305806,0.8009362364138269,0.7435172886903894,-0.02605591026844486,0.8730026312158653,0.9214052564977562,4.557845961160141,0.0,16.39262657986067
23,40.051,4.632235008165205,0.7254778672687152,0.6012659171499114,-0.03902264595070333,0.7910384482798171,0.893453857416809,0.16024857518778093,0.0630164786068427,0.21112887833196137,0.5950671773224226,0.8282025602384652,0.4952317368736277,-0.059217607328423225,0.5950671773224228,0.21112887833196137,0.06301647860684274,0.16024857518778102,0.893453857416809,0.7910384482798172,-0.039022645950703316,0.6012659171499114,0.7254778672687153,4.632235008165205,0.0,18.53203581334119
24,38.875,4.692556109696437,0.5207441594893942,0.31312823624737424,-0.05010040325005003,0.7788646828975146,0.8891518896036897,0.12872783778915023,0.17583357379118505,0.6273299653346093,0.9489810648870823,0.9142825186002985,0.365306562349129,-0.046797194355738446,0.9489810648870823,0.6273299653346092,0.175833573791185,0.1287278377891503,0.8891518896036897,0.7788646828975148,-0.05010040325005003,0.31312823624737446,0.5207441594893942,4.692556109696437,0.0,19.283226119566464
25,37.031,4.738626072551038,0.30968932303260494,0.016449233324400167,-0.05875293856844594,0.7079146735667625,0.7884965179389294,0.07828258080629322,0.2550162244913654,0.8923115973821697,1.0218435982723157,0.6744716210295106,0.08132467652244658,-0.011362539836929628,1.0218435982723157,0.8923115973821696,0.25501622449136535,0.07828258080629329,0.7884965179389294,0.7079146735667626,-0.05875293856844594,0.016449233324400292,0.30968932303260505,4.738626072551038,0.0,18.244187523309897
