X,S,C
0.0,-0.40364702502678573,0.0
0.9622861026043917,-0.403634638405793,0.0
1.9245772330566093,-0.4036100811036781,0.0
2.8868774207959222,-0.4035733543822874,0.0
3.849190694382026,-0.4035244601207472,0.0
4.811521081101026,-0.4034634008151578,0.0
5.77387260657149,-0.40339017957820045,0.0
6.7362492943506025,-0.4033048001386248,0.0
7.698655165540438,-0.4032072668406689,0.0
8.661094238394377,-0.4030975846433528,0.0
9.623570527923688,-0.4029757591196839,0.0
10.586088045504304,-0.4028417964557884,0.0
11.548650798483823,-0.40269570344989086,0.0
12.511262789788724,-0.40253748751125856,0.0
13.473928017531865,-0.4023671566590127,0.0
14.436650474620258,-0.4021847195208517,0.0
15.399434148363174,-0.4019901853316699,0.0
16.362283020080547,-0.4017835639321163,0.0
17.32520106471176,-0.4015648657670053,0.0
18.28819225042481,-0.40133410188367474,0.0
19.25126053822591,-0.40109128393024174,0.0
20.21440988156942,-0.40083642415374443,0.0
21.177644225968383,-0.40056953539822154,0.0
22.1409675086054,-0.4002906311026753,0.0
23.104383657944123,-0.39999972529895966,0.0
24.06789659334117,-0.3996968326095659,0.0
25.031510224658703,-0.3993819682453322,0.0
25.99522845187748,-0.3990551480030419,0.0
26.959055164710602,-0.398716388262965,0.0
27.92299424221783,-0.3983657059862706,0.0
28.887049552420528,-0.3980031187124044,0.0
29.851224951917427,-0.3976286445563133,0.0
30.81552428550091,-0.39724230220567364,0.0
31.779951385774122,-0.39684411091793553,0.0
32.744510072768854,-0.39643409051737005,0.0
33.70920415356414,-0.3960122613919622,0.0
34.674037421905766,-0.3955786444902861,0.0
35.63901365782645,-0.39513326131826493,0.0
36.60413662726702,-0.39467613393584317,0.0
37.5694100816985,-0.3942072849535953,0.0
38.53483775774492,-0.393726737529287,0.0
39.50042337680719,-0.39323451536428267,0.0
40.46617064468812,-0.39273064269994107,0.0
41.43208325121803,-0.39221514431397414,0.0
42.39816486988159,-0.3916880455165471,0.0
43.36441915744599,-0.39114937214659046,0.0
44.33084975358955,-0.3905991505677865,0.0
45.29746028053202,-0.3900374076646195,0.0
46.26425434266569,-0.3894641708383169,0.0
47.23123552618777,-0.38887946800276896,0.0
48.198407398733934,-0.3882833275803198,0.0
49.16577350901294,-0.3876757784974676,0.0
50.13333738644293,-0.38705685018067243,0.0
51.10110254078836,-0.38642657255188634,0.0
52.06907246179879,-0.38578497602415085,0.0
53.03725061884868,-0.3851320914971206,0.0
54.00564046057859,-0.3844679503524924,0.0
54.97424541453798,-0.3837925844494021,0.0
55.94306888682916,-0.3831060261197626,0.0
56.91211426175279,-0.38240830816358323,0.0
57.881384901454716,-0.3816994638441074,0.0
58.850884145574966,-0.3809795268831044,0.0
59.820615310897054,-0.3802485314559052,0.0
60.79058169100016,-0.3795065121865814,0.0
61.7607865559119,-0.3787535041428702,0.0
62.73123315176348,-0.37798954283123565,0.0
63.70192470044601,-0.3772146641918305,0.0
64.6728643992684,-0.3764289045932793,0.0
65.64405542061806,-0.37563230082773846,0.0
66.61550091162141,-0.37482489010549597,0.0
67.58720399380834,-0.37400671004994757,0.0
68.55916776277677,-0.3731777986921552,0.0
69.53139528786029,-0.37233819446580896,0.0
70.50388961179638,-0.371487936201589,0.0
71.47665375039841,-0.3706270631220939,0.0
72.44969069222729,-0.36975561483631136,0.0
73.42300339826717,-0.36887363133419027,0.0
74.39659480160198,-0.3679811529812487,0.0
75.37046780709424,-0.3670782205131329,0.0
76.34462529106614,-0.366164875030028,0.0
77.31907010098263,-0.36524115799123175,0.0
78.29380505513652,-0.36430711120955683,0.0
79.26883294233608,-0.3633627768457494,0.0
80.24415652159483,-0.3624081974030276,0.0
81.21977852182282,-0.36144341572132815,0.0
82.19570164152148,-0.3604684749718119,0.0
83.17192854847978,-0.35948341865122196,0.0
84.14846187947289,-0.35848829057608467,0.0
85.12530423996424,-0.3574831348773734,0.0
86.10245820380815,-0.3564679959945404,0.0
87.0799263129564,-0.35544291866994393,0.0
88.05771107716753,-0.35440794794327407,0.0
89.03581497371668,-0.35336312914575146,0.0
90.01424044711042,-0.35230850789443685,0.0
90.99298990880274,-0.35124413008663197,0.0
91.97206573691383,-0.35017004189408263,0.0
92.9514702759521,-0.34908628975738315,0.0
93.93120583653815,-0.3479929203801791,0.0
94.91127469513235,-0.34688998072356386,0.0
95.89167909376442,-0.34577751800033174,0.0
96.87242123976652,-0.3446555796694135,0.0
97.85350330550808,-0.3435242134300402,0.0
98.83492742813523,-0.3423834672161666,0.0
99.8166957093118,-0.34123338919079066,0.0
100.79881021496391,-0.34007402774048523,0.0
101.78127297502641,-0.3389054314693495,0.0
102.76408598319536,-0.33772764919388926,0.0
103.74725119667939,-0.336540729937017,0.0
104.73077053595779,-0.33534472292271256,0.0
105.71464588453976,-0.3341396775703332,0.0
106.69887908872761,-0.33292564348906395,0.0
107.6834719573829,-0.3317026704725078,0.0
108.66842626169587,-0.3304708084929759,0.0
109.65374373495861,-0.329230107696179,0.0
110.63942607234101,-0.32798061839564946,0.0
111.62547493067021,-0.32672239106741235,0.0
112.61189192821377,-0.3254554763444123,0.0
113.59867864446595,-0.32417992501125764,0.0
114.58583661993818,-0.3228957879989393,0.0
115.57336735595108,-0.32160311637914857,0.0
116.5612723144337,-0.3203019613593875,0.0
117.54955291772232,-0.31899237427751365,0.0
118.53821054836534,-0.31767440659647617,0.0
119.52724654893167,-0.3163481098992041,0.0
120.51666222182159,-0.3150135358833325,0.0
121.50645882908312,-0.3136707363562144,0.0
122.49663759223058,-0.3123197632296576,0.0
123.48719969206806,-0.31096066851504767,0.0
124.47814626851613,-0.30959350431819477,0.0
125.46947842044277,-0.3082183228343752,0.0
126.46119720549821,-0.30683517634347823,0.0
127.45330363995377,-0.30544411720495074,0.0
128.44579869854454,-0.30404519785319933,0.0
129.43868331431594,-0.3026384707924249,0.0
130.4319583784755,-0.3012239885922628,0.0
131.42562474024655,-0.29980180388258243,0.0
132.41968320672945,-0.2983719693493297,0.0
133.4141345427624,-0.2969345377295161,0.0
134.40897947079134,-0.2954895618067552,0.0
135.40421867074065,-0.2940370944067753,0.0
136.39985277988933,-0.2925771883928327,0.0
137.39588239275264,-0.2911098966613633,0.0
138.39230806096526,-0.28963527213762724,0.0
139.38913029317177,-0.2881533677711004,0.0
140.38634955492063,-0.28666423653159556,0.0
141.38396626856112,-0.285167931404843,0.0
142.38198081314655,-0.28366450538800786,0.0
143.38039352434268,-0.2821540114862101,0.0
144.37920469433743,-0.2806365027077593,0.0
145.3784145717594,-0.2791120320608132,0.0
146.37802336159626,-0.2775806525486495,0.0
147.3780312251235,-0.27604241716649824,0.0
148.37843827983255,-0.2744973788972149,0.0
149.37924459936644,-0.2729455907076387,0.0
150.38045021346008,-0.27138710554484036,0.0
151.38205510788424,-0.26982197633241023,0.0
152.38405922439577,-0.26825025596695146,0.0
153.38646246069052,-0.2666719973143034,0.0
154.38926467036418,-0.2650872532061997,0.0
155.3924656628749,-0.2634960764367546,0.0
156.39606520351307,-0.26189851975914763,0.0
157.40006301337428,-0.26029463588209606,0.0
158.40445876933967,-0.2586844774668593,0.0
159.4092521040578,-0.2570680971237755,0.0
160.41444260593565,-0.25544554740923536,0.0
161.42002981913114,-0.25381688082266973,0.0
162.4260132435519,-0.25218214980324516,0.0
163.43239233486105,-0.2505414067272718,0.0
164.4391665044843,-0.24889470390495658,0.0
165.44633511962581,-0.24724209357773996,0.0
166.45389750328724,-0.24558362791552188,0.0
167.461852934292,-0.24391935901378803,0.0
168.4702006473161,-0.24224933889112868,0.0
169.47893983292232,-0.24057361948653286,0.0
170.48806963760106,-0.2388922526569344,0.0
171.49758916381526,-0.23720529017452954,0.0
172.5074974700532,-0.23551278372471846,0.0
173.51779357088196,-0.23381478490339558,0.0
174.52847643701122,-0.23211134521492077,0.0
175.53954499535845,-0.2304025160697769,0.0
176.55099812912187,-0.22868834878240848,0.0
177.5628346778581,-0.22696889456911853,0.0
178.5750534375646,-0.22524420454612287,0.0
179.58765316076764,-0.2235143297274452,0.0
180.60063255661694,-0.22177932102310582,0.0
181.61399029098305,-0.22003922923716843,0.0
182.62772498656398,-0.21829410506608124,0.0
183.64183522299277,-0.21654399909682237,0.0
184.6563195369544,-0.21478896180537338,0.0
185.67117642230522,-0.21302904355491425,0.0
186.68640433020033,-0.21126429459449922,0.0
187.7020016692242,-0.20949476505746034,0.0
188.71796680552774,-0.20772050495991212,0.0
189.734298062972,-0.20594156419969217,0.0
190.75099372327315,-0.20415799255461256,0.0
191.7680520261602,-0.20236983968169034,0.0
192.78547116952913,-0.2005771551155854,0.0
193.80324930961052,-0.1987799882676657,0.0
194.82138456113842,-0.19697838842512969,0.0
195.83987499752394,-0.19517240474943728,0.0
196.85871865103906,-0.1933620862761991,0.0
197.87791351299802,-0.19154748191344695,0.0
198.89745753395434,-0.18972864044149046,0.0
199.91734862389288,-0.18790561051167348,0.0
