X,Y,Z,Label
0.0,0.0,500.079,CL
0.192,-0.078,500.083,CL
0.385,-0.155,500.086,CL
0.577,-0.233,500.089,CL
0.77,-0.311,500.092,CL
0.962,-0.388,500.096,CL
1.155,-0.466,500.099,CL
1.347,-0.544,500.102,CL
1.54,-0.621,500.108,CL
1.732,-0.699,500.108,CL
1.925,-0.777,500.111,CL
2.117,-0.854,500.115,CL
2.31,-0.932,500.118,CL
2.502,-1.009,500.121,CL
2.695,-1.087,500.124,CL
2.887,-1.164,500.126,CL
3.08,-1.242,500.129,CL
3.272,-1.319,500.132,CL
3.465,-1.396,500.135,CL
3.658,-1.474,500.138,CL
3.85,-1.551,500.14,CL
4.043,-1.628,500.143,CL
4.236,-1.706,500.145,CL
4.428,-1.783,500.149,CL
4.621,-1.86,500.15,CL
4.814,-1.937,500.152,CL
5.006,-2.014,500.154,CL
5.199,-2.091,500.156,CL
5.392,-2.168,500.158,CL
5.585,-2.245,500.16,CL
5.777,-2.321,500.162,CL
5.97,-2.398,500.163,CL
6.163,-2.475,500.165,CL
6.356,-2.552,500.166,CL
6.549,-2.628,500.168,CL
6.742,-2.705,500.169,CL
6.935,-2.781,500.17,CL
7.128,-2.857,500.171,CL
7.321,-2.934,500.172,CL
7.514,-3.01,500.173,CL
7.707,-3.086,500.173,CL
7.9,-3.162,500.174,CL
8.093,-3.238,500.174,CL
8.286,-3.314,500.174,CL
8.48,-3.39,500.174,CL
8.673,-3.465,500.174,CL
8.866,-3.541,500.174,CL
9.059,-3.616,500.173,CL
9.253,-3.692,500.173,CL
9.446,-3.767,500.172,CL
9.64,-3.842,500.171,CL
9.833,-3.917,500.17,CL
10.027,-3.992,500.169,CL
10.22,-4.067,500.168,CL
10.414,-4.142,500.166,CL
10.607,-4.217,500.165,CL
10.801,-4.292,500.163,CL
10.995,-4.366,500.161,CL
11.189,-4.44,500.159,CL
11.382,-4.515,500.157,CL
11.576,-4.589,500.154,CL
11.77,-4.663,500.152,CL
11.964,-4.737,500.149,CL
12.158,-4.81,500.146,CL
12.352,-4.884,500.143,CL
12.546,-4.958,500.14,CL
12.74,-5.031,500.136,CL
12.935,-5.104,500.133,CL
13.129,-5.177,500.129,CL
13.323,-5.25,500.125,CL
13.517,-5.323,500.121,CL
13.712,-5.396,500.117,CL
13.906,-5.468,500.112,CL
14.101,-5.541,500.108,CL
14.295,-5.613,500.103,CL
14.49,-5.685,500.098,CL
14.685,-5.757,500.093,CL
14.879,-5.829,500.088,CL
15.074,-5.901,500.082,CL
15.269,-5.972,500.077,CL
15.464,-6.044,500.071,CL
15.659,-6.115,500.065,CL
15.854,-6.186,500.059,CL
16.049,-6.257,500.053,CL
16.244,-6.327,500.046,CL
16.439,-6.398,500.04,CL
16.634,-6.468,500.033,CL
16.83,-6.539,500.027,CL
17.025,-6.609,500.02,CL
17.22,-6.678,500.013,CL
17.416,-6.748,500.005,CL
17.612,-6.818,499.998,CL
17.807,-6.887,499.991,CL
18.003,-6.956,499.983,CL
18.199,-7.025,499.975,CL
18.394,-7.094,499.968,CL
18.59,-7.162,499.96,CL
18.786,-7.231,499.952,CL
18.982,-7.299,499.943,CL
19.178,-7.367,499.935,CL
19.374,-7.435,499.927,CL
19.571,-7.503,499.918,CL
19.767,-7.57,499.91,CL
19.963,-7.637,499.901,CL
20.16,-7.704,499.892,CL
20.356,-7.771,499.883,CL
20.553,-7.838,499.874,CL
20.749,-7.904,499.865,CL
20.946,-7.97,499.856,CL
21.143,-8.036,499.847,CL
21.34,-8.102,499.837,CL
21.537,-8.168,499.828,CL
21.734,-8.233,499.819,CL
21.931,-8.298,499.809,CL
22.128,-8.363,499.8,CL
22.325,-8.428,499.79,CL
22.522,-8.492,499.78,CL
22.72,-8.556,499.771,CL
22.917,-8.62,499.761,CL
23.115,-8.684,499.751,CL
23.312,-8.748,499.742,CL
23.51,-8.811,499.732,CL
23.708,-8.874,499.722,CL
23.905,-8.937,499.712,CL
24.103,-8.999,499.702,CL
24.301,-9.062,499.692,CL
24.499,-9.124,499.682,CL
24.697,-9.186,499.672,CL
24.896,-9.247,499.663,CL
25.094,-9.309,499.653,CL
25.292,-9.37,499.643,CL
25.491,-9.431,499.633,CL
25.689,-9.491,499.623,CL
25.888,-9.552,499.613,CL
26.086,-9.612,499.603,CL
26.285,-9.672,499.594,CL
26.484,-9.731,499.584,CL
26.683,-9.791,499.574,CL
26.882,-9.85,499.565,CL
27.081,-9.909,499.555,CL
27.28,-9.967,499.545,CL
27.479,-10.026,499.536,CL
27.678,-10.084,499.526,CL
27.878,-10.141,499.517,CL
28.077,-10.199,499.508,CL
28.277,-10.256,499.499,CL
28.476,-10.313,499.489,CL
28.676,-10.37,499.48,CL
28.876,-10.426,499.471,CL
29.076,-10.482,499.462,CL
29.276,-10.538,499.453,CL
29.476,-10.593,499.445,CL
29.676,-10.649,499.436,CL
29.876,-10.703,499.427,CL
30.076,-10.758,499.419,CL
30.276,-10.812,499.41,CL
30.477,-10.867,499.402,CL
30.677,-10.92,499.394,CL
30.878,-10.974,499.386,CL
31.078,-11.027,499.378,CL
31.279,-11.08,499.37,CL
31.48,-11.132,499.362,CL
31.681,-11.185,499.354,CL
31.882,-11.237,499.347,CL
32.083,-11.288,499.34,CL
32.284,-11.34,499.332,CL
32.485,-11.391,499.325,CL
32.686,-11.442,499.318,CL
32.888,-11.492,499.311,CL
33.089,-11.542,499.304,CL
33.291,-11.592,499.298,CL
33.492,-11.642,499.291,CL
33.694,-11.691,499.285,CL
33.896,-11.74,499.279,CL
34.098,-11.788,499.273,CL
34.3,-11.836,499.267,CL
34.501,-11.884,499.261,CL
34.704,-11.932,499.255,CL
34.906,-11.979,499.25,CL
35.108,-12.026,499.244,CL
35.31,-12.073,499.239,CL
35.513,-12.119,499.234,CL
35.715,-12.165,499.229,CL
35.918,-12.211,499.224,CL
36.12,-12.256,499.219,CL
36.323,-12.301,499.215,CL
36.526,-12.345,499.21,CL
36.728,-12.39,499.206,CL
36.931,-12.434,499.202,CL
37.134,-12.477,499.198,CL
37.337,-12.52,499.194,CL
37.54,-12.563,499.191,CL
37.744,-12.606,499.187,CL
37.947,-12.648,499.184,CL
38.15,-12.69,499.181,CL
38.354,-12.732,499.178,CL
38.557,-12.773,499.175,CL
38.761,-12.814,499.172,CL
38.964,-12.854,499.169,CL
39.168,-12.894,499.167,CL
39.372,-12.934,499.164,CL
39.576,-12.973,499.162,CL
39.779,-13.012,499.16,CL
39.983,-13.051,499.158,CL
40.188,-13.089,499.156,CL
40.392,-13.127,499.154,CL
40.596,-13.165,499.153,CL
