,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_84,harmonic_85,harmonic_86,harmonic_87,harmonic_88,harmonic_89,harmonic_90,harmonic_91,harmonic_92,harmonic_93,all_11_harmonics
70,12.60000533,1.588640762009115,0.6987124198647172,-0.18739501824689753,-0.05816653340427441,0.07700386885699302,0.012846856135354528,-0.06970428960894555,0.007161543504372451,0.13673947490861274,0.0879226907159646,-0.08977656105409455,-0.035001489656421386,0.1367394749086127,0.007161543504372435,-0.06970428960894562,0.012846856135354528,0.07700386885699284,-0.0581665334042745,-0.18739501824689753,0.6987124198647169,1.5886407620091147,0.0,4.374822808043543
69,12.4100239,1.5884657498556967,0.679831144844409,-0.19207727780795536,-0.01796677110349042,0.1585015543893434,-0.002487051019683679,-0.11688315458217757,0.02735713612725648,0.100619717343137,0.01332232516687314,-0.11392085445486162,0.032785304378760066,0.100619717343137,0.027357136127256442,-0.11688315458217767,-0.002487051019683674,0.15850155438934319,-0.017966771103490518,-0.1920772778079554,0.6798311448444088,1.5884657498556967,0.0,4.382908871183841
68,11.87045103,1.5810429328164164,0.6485563687933165,-0.18889587104743366,0.023537175974449563,0.22208354887757678,-0.017417846060227272,-0.13840346731271613,0.03975359968845497,0.028430496011100464,-0.06713120951429245,-0.0779891442128984,0.08017746995400728,0.028430496011100464,0.03975359968845492,-0.1384034673127162,-0.017417846060227272,0.22208354887757661,0.023537175974449494,-0.18889587104743366,0.6485563687933164,1.5810429328164164,0.0,4.332430991708691
67,12.14024502,1.5664061795029256,0.6054582391254941,-0.17798104513190757,0.06333258975910595,0.2605630750461732,-0.029525480377605343,-0.12954102207177595,0.0408168793522374,-0.053950293860535896,-0.1180906192280758,-0.0009299675887029221,0.07769394452823157,-0.0539502938605359,0.040816879352237344,-0.12954102207177592,-0.029525480377605346,0.2605630750461731,0.06333258975910591,-0.17798104513190757,0.6054582391254939,1.5664061795029254,0.0,4.249831600399674
66,12.44169173,1.5446222740635054,0.5513224461090528,-0.1597796543167963,0.09853077241158378,0.2695907288465945,-0.03684749560945327,-0.0922413302979004,0.03024384926186459,-0.11699135369733492,-0.11716686601081022,0.07661962614580907,0.026879645230898728,-0.11699135369733492,0.030243849261864558,-0.09224133029790037,-0.03684749560945327,0.2695907288465944,0.09853077241158376,-0.15977965431679633,0.5513224461090526,1.5446222740635054,0.0,4.163232878908129
65,12.00651364,1.5157906114623168,0.487135899525399,-0.1350368656806432,0.12657673318065119,0.24814609974113525,-0.03819710748029311,-0.03469253589803271,0.011048729395053641,-0.13809415824370855,-0.06476580122471864,0.11376396693987646,-0.040655571807072036,-0.13809415824370855,0.011048729395053632,-0.034692535898032666,-0.03819710748029311,0.24814609974113522,0.1265767331806512,-0.1350368656806432,0.487135899525399,1.5157906114623168,0.0,4.093697405911843
64,12.14024502,1.4800427439629749,0.41406873704368746,-0.10476565189736649,0.1454346518911056,0.19865310938210512,-0.03335556499117253,0.030472071472944867,-0.011296225531934127,-0.1096939193641219,0.01609014540776361,0.0909150385033355,-0.08290033333325626,-0.10969391936412187,-0.011296225531934106,0.030472071472944944,-0.03335556499117253,0.19865310938210515,0.14543465189110566,-0.10476565189736649,0.41406873704368724,1.4800427439629746,0.0,4.04322475451429
63,11.94893694,1.437541780885743,0.3334529923025664,-0.0702053200159702,0.15373565650860346,0.12670603176598336,-0.023107606538995466,0.0889473553000243,-0.03042078778244999,-0.04197135922991177,0.08987687992812245,0.020122191366031494,-0.07357560268684996,-0.041971359229911784,-0.03042078778244995,0.08894735530002443,-0.02310760653899547,0.12670603176598344,0.15373565650860355,-0.07020532001597024,0.33345299230256625,1.437541780885743,0.0,3.98578095499849
62,11.94893694,1.3884816443771153,0.2467583115857101,-0.03277077408434524,0.1508771877978274,0.04043716325455386,-0.00911426608254068,0.12789664009864246,-0.04087281760962161,0.04079680489674359,0.1241761696749132,-0.06128206531160743,-0.018481979271335415,0.04079680489674359,-0.04087281760962156,0.12789664009864254,-0.00911426608254068,0.04043716325455402,0.1508771877978275,-0.03277077408434524,0.24675831158571002,1.3884816443771153,0.0,3.869391913560141
61,11.6773756,1.3330861845875415,0.15556516178254545,0.006005411188695275,0.13706673832141408,-0.05040238424081509,0.0063563545115233175,0.13876965818999323,-0.039672590483823184,0.10894041118453801,0.10391860735749378,-0.11036931035418264,0.04810865805286465,0.108940411184538,-0.03967259048382313,0.13876965818999323,0.00635635451152332,-0.050402384240814925,0.13706673832141417,0.006005411188695285,0.15556516178254537,1.3330861845875415,0.0,3.6330878451394018
