,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_5,harmonic_6,harmonic_8,harmonic_9,harmonic_11,harmonic_13,harmonic_14,harmonic_16,harmonic_17,harmonic_18,harmonic_20,harmonic_21,harmonic_22,harmonic_24,harmonic_25,harmonic_27,harmonic_28,harmonic_30,harmonic_32,harmonic_33,harmonic_34,harmonic_36,harmonic_38,harmonic_39,harmonic_40,harmonic_42,harmonic_43,harmonic_44,harmonic_46,harmonic_47,harmonic_49,harmonic_51,harmonic_52,harmonic_53,harmonic_55,harmonic_56,harmonic_58,harmonic_59,harmonic_61,harmonic_63,harmonic_64,all_44_harmonics
0,33.9187,1.3686866974136116,0.37207983329495303,-0.4769880839937587,0.300663349646499,-0.17140458140692258,-0.15315576024473107,0.06618554148142271,0.12013078814482185,0.045673665641122234,-0.08951101989195445,-0.02846913986541039,0.08256598698633504,-0.012427365301786366,-0.0007041738786358135,0.022334644990885163,-0.011747408103392521,0.05283843056007738,0.011573994140206786,0.018537877985052364,0.018533415291216836,-0.008482791521741816,-0.005943546760695784,-0.005332815363430889,-0.024962047838827137,0.0004278580983225531,0.004644801914987058,0.010782509132747626,-0.006884334551888474,0.0013635573374524404,0.025370542635658924,-0.00353001614190645,0.006395866359732114,-0.004202452280433191,0.0067813667338396805,0.008428067284828727,0.019370570932334134,0.013507675713003865,0.029105806315362116,0.019046987063651034,0.01812234423537175,0.018746767956007958,0.020357178393158377,0.022793154460669887,0.005376336134282017,32.762937695758644
1,34.5314,1.2751030789605995,0.5193291143192758,-0.4650819275711743,0.2836827049727113,-0.14927782650781063,-0.16217302767847766,0.0013754736889366027,0.08248246888148783,0.07379787218183638,-0.0064853339196159565,0.060842305668548674,0.08524347595102728,0.031054299522070904,0.01701931294994312,0.04994242329110977,-0.015655047116690423,0.04160795443678755,0.022445898012416213,0.03236733562604318,0.021294360159326783,0.017579968988812325,0.011635098767873237,0.02920138247448077,0.002535613114603164,0.014819252480461847,0.010631852564313147,0.02392054884768935,0.01814833239004907,0.017304404326834878,-0.0020038759689924353,0.00175895197825377,0.012960977896188686,0.006532803429366176,-0.009322606362359374,-0.006133611731081099,-0.012870046940129247,-0.007771510242300209,-0.02685635651027183,-0.009415027086996238,-0.00889008326822164,-0.015764458021785485,-0.019477399686215417,-0.021354300711357587,-0.005919482636992955,33.043958700382106
2,34.5276,1.1784950568797803,0.6616541518851112,-0.44326335731450134,0.24996012499428602,-0.1144924910268822,-0.14687738186077656,-0.06369470102669103,0.02171810668587343,0.07330983068418519,0.07944086472858707,0.11503542247990389,0.03274081613121401,0.05215656051714223,0.019829862989449613,0.029699400997240968,-0.0032427105922499993,-0.020292295779743494,0.00395100027005102,-0.002164318627248663,-0.009780200255424502,0.012328276424845741,0.006226894338415454,0.0031998282353338865,0.02453031490323443,-0.005811302807163138,-0.01052246423114145,-0.0262294621213418,-0.006493794836207055,-0.017188169413062077,-0.02336666666666649,0.0016248188033955056,-0.022487335016637654,-0.004397339095050303,0.006797968520527229,0.0012813970082496083,0.00174439880653866,-0.0003398366930396682,0.018958681345092307,-0.0018077768330015333,-0.0012258318075052958,0.011657579458213578,0.018032950141342725,0.01980151252832304,0.006459118529497818,32.97254145537349
3,34.0273,1.0790917747261157,0.7977054296339726,-0.4119973981684453,0.20148579537431655,-0.06999832967688974,-0.1095619396879093,-0.11671998325347721,-0.0451328420700903,0.04439876021331195,0.12983778485653288,0.1028298100353229,-0.0409557601178689,0.035671989798168165,0.0052647707708109335,-0.0189991911555292,0.012550066575199666,-0.05748077977486787,-0.019713137796115724,-0.033462192487969826,-0.025314588768606972,-0.014883252009208647,-0.011483456271087725,-0.02943511087566359,-0.006712332663493951,-0.012708158996499703,-0.004814663968972784,-0.006982590154337031,-0.013361400694541939,-0.0015860872952704176,0.025370542635658924,-0.003518863845128536,0.014957767857090201,-0.0007441402262611992,-0.000579334146636811,0.004105169266454464,0.010008136009739143,0.008347320442313384,-0.007073760005017661,0.012725123232896329,0.011219901982521548,-0.006719099317553605,-0.01606570590977149,-0.018143074708372117,-0.006994923775167042,32.87979671028874
4,34.0238,0.9771290061026365,0.926192918572681,-0.37195042976980247,0.14112049710581856,-0.019568393955469797,-0.055821016820597376,-0.14767310520749,-0.09933513070353688,-0.0017261987107280092,0.12216581517088415,0.03127057790748708,-0.08814068944414366,-0.006519741518717877,-0.013913503774575082,-0.04949429121635427,0.015259728886617804,-0.024669712835068316,-0.01758584588522959,-0.014763092429198732,-0.0006255615226403713,-0.015583874938524893,-0.006506548992250182,-0.0010497686391224273,-0.023387421664200762,0.01042784277090354,0.013184179939123138,0.030738545192112717,0.016343214797006452,0.018638621892768912,-0.0020038759689924353,0.0021866155707122603,0.003916787749489365,0.005376926307361737,-0.005954108735430303,-0.0077798511258624185,-0.018164035034069225,-0.013803639723444602,-0.006298860928121456,-0.02149232337869207,-0.020098739354249575,0.0013013075317002552,0.013632699524927619,0.016387835734835335,0.00752658060917569,32.85527434970985
5,34.0084,0.872848595431503,1.0458983090408334,-0.3239759837224369,0.07242677348290506,0.032520918094885935,0.00628856980661857,-0.1507007224170465,-0.1256983502940101,-0.04718189137796915,0.05985618151103304,-0.05833810882654726,-0.07827003412613537,-0.04401299531229061,-0.02090026372033959,-0.03256795468138354,0.002061524534599817,0.03818389748900424,0.007549661025579731,0.025994034682613326,0.025057446760825608,0.011474397542736362,0.01132500339216941,0.029511790224550066,0.01069445444417029,0.008919997949668504,-0.0024740147564727495,-0.012867157673092454,0.0013139223107057837,-0.015458646259622297,-0.02336666666666649,0.0011504454817100013,-0.019820585139202335,-0.006334052923834259,0.009252106064349785,0.008210280426790503,0.019792303092338075,0.015041197374797949,0.018346753169180413,0.0266279957381701,0.026979807630711273,0.004209313936294021,-0.010804466467735216,-0.01454516056708084,-0.008053773726957127,32.75216628597076
6,33.8003,0.7664978843257553,1.1556865626404167,-0.26909655205300304,-0.000541318420905561,0.08185249530993959,0.06745537664873288,-0.12523030179542735,-0.11683410274733882,-0.07434464497917131,-0.029223640909103378,-0.1142738954245044,-0.017733306357846774,-0.049788109879822615,-0.009573457621864338,0.015562368414923419,-0.013285765011754462,0.05453751794439186,0.022807666155313298,0.02791261065775883,0.01092562304617754,0.018093812387839272,0.006782344870124349,-0.0011058919269851895,0.021566501830195768,-0.013668243447545175,-0.011816457501686459,-0.022429439036620487,-0.01731177886673693,-0.004501927230980393,0.025370542635658924,-0.0034327130747679475,0.020691102726335817,0.0029612296306213504,-0.007522535581982501,-0.005216965127785823,-0.01430778754757553,-0.01168176266601757,-0.026536095331570735,-0.027264372944059232,-0.031179144235804774,-0.009419661053130897,0.0076630002668990225,0.01262488067440423,0.008576190471197622,32.71357852480848
7,34.5393,0.658329124922335,1.254516674592958,-0.20848179456859772,-0.07347746365393522,0.12424307913071037,0.11850930131628559,-0.07607838966576254,-0.07522662901350757,-0.07268316070496476,-0.10523342839466429,-0.1042505080589951,0.05428261641451896,-0.019683226056773834,0.010141957863349036,0.04878208568312118,-0.014782993400463986,0.004475863934732254,0.008225554979429147,-0.01187397263251529,-0.020566383060970164,-0.007516513292695296,-0.011159834103231741,-0.0294310114036368,-0.014366532448496706,-0.003954684553203661,0.009006568377581892,0.027351210382973456,0.01144753767579374,0.01957558959250608,-0.0020038759689924353,0.0025676752485741233,-0.0058680807673689,0.0024358861852225616,0.0017052409113935908,4.813873101020403e-05,0.003681465302033012,0.004752068729168281,0.029144567037754615,0.023293927230978062,0.032279344637712856,0.013958050066186676,-0.004299375418015573,-0.01063724158088598,-0.009093521017261038,32.93041995460892
8,35.0161,0.5485988815678845,1.341451544476268,-0.14342360958867625,-0.14207723264238073,0.156097998910132,0.15179636053377735,-0.012539785872935688,-0.0125365905903784,-0.04284161431218301,-0.13417842372508482,-0.034053470610944776,0.09116009818893403,0.024606452508296173,0.020970623514511923,0.03526274423602967,-0.0008693393515917535,-0.05103645491810101,-0.017118355128137367,-0.03391925877849551,-0.01937959734238575,-0.019737992671060148,-0.007054118408449204,0.003255652081172877,-0.019120345832438962,0.01510487634526704,0.006837309490504381,0.004767099277733588,0.008873172117070003,-0.013399648899690773,-0.02336666666666649,0.000651552411928025,-0.013405692744109562,-0.0061678335387032445,0.005038676763404709,0.005140761854681789,0.008267869526394125,0.003629984557703196,-0.02562357428778616,-0.015387539251383876,-0.030171051412430393,-0.017500731823742115,0.0008111070356534947,0.008592848201087562,0.00960545855693351,32.995706369386085
9,36.0156,0.4375674222764622,1.4156668617471206,-0.07530859937530361,-0.20229211317811102,0.17471599567097784,0.16232617214743106,0.05337013563138039,0.05366687765900868,0.003610097913616663,-0.10311321392713509,0.05579931396765664,0.06902745953882067,0.051163393708428186,0.013424071328200497,-0.012042513705409003,0.013950578143581116,-0.04439706080583694,-0.0200656857476493,-0.005284653069611868,0.012600246413719296,0.0031989770739203416,0.010988046359624372,0.02919320540288418,0.01762210917202953,-0.0015325197943725055,-0.012786473722687536,-0.030429616271734034,-0.017988438630974178,-0.007321816403783977,0.025370542635658924,-0.0032733999849242404,0.022511677133610606,0.00568345832667931,-0.009044591984385227,-0.008185928642673597,-0.017245970207638843,-0.010902617439845146,0.016713625591650925,0.0048811403111387,0.025063824123619176,0.019794986646959556,0.0027006762150612244,-0.006502608258243832,-0.010111699480379188,33.13990769526805
10,36.5498,0.3254981014025692,1.476458921797949,-0.0055885171132877475,-0.25056843908185505,0.17851828562611366,0.14852011115417652,0.1091875763573428,0.1048299880622994,0.04866213540770221,-0.025931460593906913,0.11344459705729142,0.0022116888944557584,0.04084923278505867,-0.005885137068632211,-0.047809606616082315,0.014227384248318114,0.016308654803998374,0.003239665182298516,0.031245928427168498,0.024559028212251473,0.020437744647355722,0.007321708429125936,-0.0053880419228750885,0.016119870373324557,-0.014548152206240087,0.00023150324008244127,0.014883154359980956,0.004387090827361217,0.02009533758624317,-0.0020038759689924353,0.0028940093863825777,-0.014543274526052566,-0.0013138787811543078,0.008135701947984256,0.007817505695735413,0.020026365976070864,0.014843118721852296,-0.004288593831672203,0.00645001807258245,-0.017465309577392465,-0.02067715226477592,-0.006134163947590583,0.004377674086840023,0.010611943556199217,33.083918170776194
11,36.7097,0.21265673499371562,1.5232512984362299,0.0642506746884926,-0.284057114829429,0.16718243914939537,0.1124479765093533,0.1443572615064284,0.12661407359522253,0.07484732691832881,0.06284792689179103,0.10560937924406928,-0.06603576107667922,0.0010969106195338283,-0.020037575779304786,-0.03776939179294286,-0.0003274841329966281,0.057153844563213395,0.022306441890195684,0.02109092979571606,-0.002505063773644894,0.0012716245832791184,-0.010809742041839734,-0.028799641020198427,-0.020366801931965217,0.006817480902994486,0.012658490583148193,0.0208186584636809,0.014754473798042948,-0.011055061287265732,-0.02336666666666649,0.00013877263367866613,-0.004455736595855001,-0.0039538665009387595,-0.0028058948845384553,-0.004189127970226949,-0.01560986268337014,-0.014247165779859905,-0.009038382480238144,-0.01669132593432341,0.0081307828814487,0.020084298776377872,0.009389815646969397,-0.0022293831300819827,-0.01110589410948708,33.07985680624132
12,36.4948,0.09931097030412302,1.5556003095185695,0.13272047490811079,-0.30078175894612225,0.14166972242110953,0.05951768772318305,0.15222847964332295,0.1129140568607491,0.0720133852279451,0.12351909190800629,0.03681616755257487,-0.0915366773024912,-0.0394459045243042,-0.016632366782228982,0.008458406974806942,-0.01454095890497471,0.028397622001668416,0.012188872605161123,-0.020576728005136605,-0.025588754474276925,-0.020159586412803226,-0.007584956235134001,0.007491684229659058,-0.012652062474681989,0.012071540680575362,-0.007229562386397551,-0.028327028103084524,-0.015263421240601467,-0.00998565377171407,0.025370542635658924,-0.0030443200575159795,0.020075214040949176,0.006518754054415854,-0.004048627384855554,-0.0011861455397046141,0.005583624393087034,0.009296897778262469,0.020464474689737142,0.02411232382524586,0.002011925187196147,-0.0180587177996524,-0.012373246456763421,6.919744973130276e-05,0.011593258197774625,32.967857630723664
13,35.4945,-0.014270349034991879,1.5731992239147103,0.19836156862774434,-0.2997553429494558,0.10414358320922827,-0.002335468196043388,0.1313127556721878,0.06756942253121677,0.04125906075000113,0.12894735097194565,-0.05322742675034214,-0.05778370440143838,-0.05156187248990423,0.0013467227942551652,0.04658204261182568,-0.013595865845403909,-0.03494095653211813,-0.013875851189044192,-0.03150001262150171,-0.008013395984505461,-0.005681381236012052,0.010625026895091757,0.028252418091845817,0.022521039122977555,-0.011202754174374229,-0.00866173403072498,-0.0025261738638887735,-0.003502970361080612,0.020186788347854263,-0.0020038759689924353,0.003158662738555322,-0.020468283806617648,-0.004627430258131571,0.008703137183745702,0.006066788029111397,0.00644920766464954,-0.0015052490677578102,-0.027586633680325063,-0.02745909612309519,-0.011954652456541835,0.014744905569071032,0.014997963497922475,0.002091357428953547,-0.012073746784764718,32.50000472826545
14,34.7425,-0.1278178206828069,1.5758811699113164,0.2597749298975586,-0.28103844222844915,0.05778619309442645,-0.06383849168902883,0.08556532672417831,0.0032881863598407434,-0.0054918561107185305,0.07670495951131966,-0.11254801920221143,0.013374047816955626,-0.026519573021398436,0.0181457652112447,0.04007452330284855,0.0015225603480419627,-0.055728768077973924,-0.021786283768141398,0.004641918529662482,0.02229478472385881,0.01891682735072718,0.007843705704648036,-0.009555355159629077,0.008817457630132199,-0.008001874699515221,0.012018073833201396,0.029958332182475438,0.017845652474083602,-0.008474854236749712,-0.02336666666666649,-0.0003769648423274148,0.005336815049208316,-0.0004271985293183814,-0.008628387281343408,-0.008417537302468,-0.0161643802607431,-0.0067464440323095525,0.028906980951102487,0.026166143399076837,0.02070911439235657,-0.01037925519582835,-0.017187873390691753,-0.004240754010881266,0.012547074911747159,32.174189262211854
15,33.5666,-0.2410621225814856,1.5636207174782477,0.3156516395449082,-0.24573566110152398,0.006528603138063222,-0.11577087490503925,0.023637192873677212,-0.061914577235412833,-0.05011351985633867,-0.009843099185856859,-0.10690561769797949,0.07587445775598652,0.017634161679805048,0.019044832677391918,-0.004829170983270835,0.015053757359131451,-0.008650611992675313,-0.001192912534892748,0.033848204930490004,0.017177843444043675,0.009819293768061363,-0.010434010466602578,-0.027554456288917627,-0.024022367083933877,0.014109624819078166,0.0020177198050882385,-0.016819742978821453,-0.009652037089861938,-0.012436664266095071,0.025370542635658924,-0.0027503557334787043,0.013842457207739595,0.005189794986807922,0.003864996559511981,0.0072581144031399585,0.020070540215135244,0.01293624332819343,-0.024147831070835398,-0.02045193406448984,-0.027405137338830543,0.005273193400060993,0.018879488283814787,0.0063675243353016,-0.01301296186659633,31.75449991548534
16,32.3866,-0.3537346517583413,1.5365341193943816,0.3648007825140217,-0.19593044303329915,-0.04528260453127995,-0.15034693642623087,-0.042760817470665145,-0.10976553207765498,-0.07530561987860232,-0.09198891209087523,-0.039557030286473505,0.0892595093498893,0.049079767990156245,0.0032561298021778463,-0.04510594325544764,0.012891807615641815,0.04896217770704577,0.020961190451496553,0.01248076339224872,-0.015233696417289874,-0.01676893130106678,-0.008097803383627509,0.011568044135479284,-0.004727225172624383,0.0028762190582379,-0.01313354036090072,-0.019096801340168317,-0.010730607506223558,0.019847992763127886,-0.0020038759689924353,0.0033559946783687684,-0.02252266846837036,-0.006404654694284343,0.0029986221707520504,-0.003072006822938138,-0.01676392615933854,-0.015172380540752975,0.014310092373307217,0.011281990069183599,0.03137715180586377,0.0002090353318614814,-0.020023766435860867,-0.008460321162337902,0.013471131350250506,31.38434809088458
17,31.471,-0.46556816142241286,1.4948782089466446,0.40617483015280775,-0.13456211327735956,-0.0932539016672008,-0.16238304740645484,-0.10107260649883702,-0.12685425603132652,-0.07130090147037813,-0.13299343468367905,0.05062397245883339,0.04486473731026862,0.04515584529554016,-0.01538571162567418,-0.04216583989177348,-0.0027095130448598994,0.04694928964608229,0.015690989841125814,-0.027534601531226534,-0.023439774750400107,-0.013487370327267833,0.010236806040634443,0.026709479539621647,0.024827260696934562,-0.015154479564008914,0.005242963579110472,0.029151708871928337,0.017562155361105464,-0.005714020381797421,-0.02336666666666649,-0.000884667967186881,0.014120156156120141,0.00324130121842417,-0.008232798242336038,-0.0023951491775674686,0.007432839936139997,0.012771432307725115,-0.0014627635023234766,-0.00020574400967985978,-0.03223034856645308,-0.005676352382309583,0.020587533988237483,0.010507978515421476,-0.01392131164057382,31.021490365823734
18,30.9387,-0.5762973948443274,1.4390479646541945,0.4388919664674076,-0.06525241044701427,-0.133317379829342,-0.15007475906445544,-0.14027120935575552,-0.10839156562595519,-0.039652038076472045,-0.11451772882748791,0.11158469358400486,-0.028572056448183,0.008690184012331783,-0.02054603675475324,0.0011741692750875832,-0.015486237504424427,-0.012238000098560999,-0.010108315265120018,-0.02640960318844928,0.00559859175832584,0.01381867132000044,0.008347098576824228,-0.013519012590687537,0.0004999453554940445,0.0026290048342397024,0.010235045553199401,0.0002717702194731513,-0.002215418701866475,-0.014622608853561665,0.025370542635658924,-0.0023977723520130427,0.004992042921695062,0.002137801334171417,0.008993295439931048,0.006863511149555872,0.004569394852997784,-0.006467192648913007,-0.011692202702357275,-0.010905266327043047,0.029879921798181254,0.010738742868872215,-0.020554446711153845,-0.012499571256607766,0.014363235753503836,30.821736597880765
19,30.5061,-0.6856597145159558,1.3695727651088778,0.462254882499139,0.007908255501722975,-0.16207570413838865,-0.1152673248990212,-0.152944032065565,-0.05955170394426416,0.0073703573059344255,-0.04482490320654976,0.1081384546731468,-0.08351347201727269,-0.03403809276539808,-0.007703182302448662,0.04338918417568265,-0.012118966014314529,-0.05652196886189469,-0.022682536265390213,0.014174861007073351,0.025741120139112172,0.016510099888158082,-0.010033530571305294,-0.025721996160513908,-0.024912385227455522,0.014199431245406883,-0.010901257012758188,-0.029327207428864972,-0.015929048946401094,0.01908617167175244,-0.0020038759689924353,0.003481799418123686,-0.020317937130039175,-0.006055505820611038,-0.004866861774788811,-0.008469740768769543,-0.014929520755941292,-0.0018135941196643888,0.02238815344850032,0.020173629082764318,-0.02455949858957247,-0.015035077628539905,0.019925463840482143,0.014424473376914349,-0.014796641601389281,30.55652413128151
