,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_26,harmonic_106,harmonic_107,harmonic_108,harmonic_109,harmonic_110,harmonic_111,harmonic_112,harmonic_113,harmonic_114,harmonic_115,harmonic_116,harmonic_117,harmonic_118,harmonic_119,harmonic_120,harmonic_121,harmonic_122,harmonic_123,harmonic_124,harmonic_125,harmonic_126,harmonic_127,harmonic_128,harmonic_129,all_25_harmonics
10,16.028,-0.727388963548272,0.4643788531262835,-0.051934986452675774,0.11398097802284325,0.1407810678771895,0.6628863726811468,0.014322746036948409,-0.1696246638133848,-0.06718679845548792,-0.44754208292403863,0.2986385423186292,0.05417090641753544,0.21244897715463656,-0.33908163044878686,0.10165516193383227,-0.14507496683156343,0.231805809467506,0.13060714493747635,0.10087501856869996,-0.10015048162468287,0.1737310280952691,0.06169574779630485,0.17980243290287914,-0.1173104433270009,0.14406110411206766,-0.07744331255898243,0.17980243290287912,0.061695747796304753,0.1737310280952691,-0.10015048162468285,0.1008750185686999,0.13060714493747633,0.2318058094675061,-0.1450749668315634,0.10165516193383226,-0.3390816304487868,0.21244897715463645,0.054170906417535455,0.2986385423186291,-0.4475420829240387,-0.067186798455488,-0.16962466381338495,0.014322746036948601,0.6628863726811468,0.14078106787718977,0.1139809780228432,-0.051934986452675753,0.4643788531262835,-0.7273889635482722,0.0,1.7368997747026604
11,16.199,-0.7290281604890343,0.500209314603722,-0.017753313494834975,0.040490235145312664,0.3772068169002775,0.6322074566087321,0.32126748647296494,0.10392413544961984,-0.26436107515058443,-0.2878954357447021,0.1315881309928276,0.17786008292057134,0.22279923648179883,-0.19941790609461124,0.06416847228185774,-0.2770492930207101,0.21192294034220957,0.05255359630020037,-0.0241353454008332,0.04593916780072585,0.0799391996784113,0.15515310406235772,-0.09709512678297841,0.10191064035994551,-0.09137344603639569,0.09307626564529345,-0.09709512678297838,0.15515310406235766,0.07993919967841127,0.045939167800725905,-0.024135345400833178,0.0525535963002004,0.21192294034220963,-0.2770492930207102,0.06416847228185772,-0.19941790609461127,0.22279923648179878,0.17786008292057137,0.1315881309928276,-0.2878954357447022,-0.26436107515058443,0.10392413544961962,0.3212674864729651,0.6322074566087321,0.3772068169002776,0.040490235145312636,-0.017753313494834954,0.5002093146037219,-0.7290281604890345,0.0,2.544600899695443
12,17.228,-0.728938183177348,0.5312968252675123,0.01680674051772911,-0.034532570034918476,0.5913711731267189,0.5479181067490323,0.5912266820198264,0.36189267129836716,-0.41154374065829197,-0.06128928795416303,-0.07234038214851543,0.24249893567340308,0.1467677773595686,0.02943384952997821,-0.006073375604446178,-0.24911008474142543,0.05485726340120145,-0.06337290945920565,-0.12990939571969756,0.15177525895561073,-0.09044392029766062,0.08686742346445335,-0.26436264580957747,0.19702590835289951,-0.2072607247365727,0.13324027823569543,-0.26436264580957747,0.08686742346445339,-0.09044392029766062,0.15177525895561075,-0.12990939571969753,-0.06337290945920565,0.05485726340120148,-0.24911008474142549,-0.006073375604446178,0.02943384952997825,0.1467677773595686,0.24249893567340308,-0.07234038214851538,-0.06128928795416306,-0.41154374065829197,0.36189267129836705,0.5912266820198265,0.5479181067490323,0.5913711731267189,-0.034532570034918504,0.01680674051772911,0.5312968252675122,-0.728938183177348,0.0,2.6045978853683263
13,17.935,-0.7271192450294552,0.5573466154488534,0.051008588035184044,-0.10824873798333327,0.7706349247411604,0.4171659588383705,0.7931215949728413,0.5656064075077073,-0.4809020341101897,0.17957168851614086,-0.2559952128678964,0.22662708346390073,0.013832834089388554,0.24512155612958753,-0.07321503469295017,-0.07738392184336848,-0.13771883733022258,-0.13362947725769664,-0.13214327121484956,0.12462038569217647,-0.17417097294826442,-0.07197526506827864,-0.13313848385127733,0.05220488527141422,-0.05198110325458627,-0.013201947741256239,-0.1331384838512773,-0.07197526506827855,-0.17417097294826442,0.12462038569217647,-0.13214327121484948,-0.13362947725769658,-0.1377188373302226,-0.0773839218433685,-0.07321503469295015,0.24512155612958753,0.013832834089388582,0.22662708346390073,-0.25599521286789634,0.17957168851614094,-0.4809020341101897,0.5656064075077073,0.7931215949728415,0.4171659588383704,0.7706349247411604,-0.1082487379833333,0.05100858803518405,0.5573466154488534,-0.7271192450294555,0.0,2.8650561207506295
14,18.188,-0.7235756603656839,0.5781116828030691,0.08412327605724038,-0.1778690094721698,0.9044185683780925,0.25103863814094546,0.9037093088206185,0.6845246649802167,-0.4593200577255887,0.3786673950513777,-0.3679063577912684,0.1355140504938778,-0.12446525134651586,0.3511806469179063,-0.10298366679141423,0.13900843138521876,-0.24114622785798656,-0.10758543351432621,-0.02905653208036856,-0.011731371130735748,-0.09102145160390529,-0.15578562974526072,0.1484122483637533,-0.15619075422830528,0.17130732527712222,-0.1411545259751983,0.14841224836375327,-0.1557856297452607,-0.09102145160390528,-0.011731371130735817,-0.029056532080368565,-0.10758543351432623,-0.2411462278579866,0.1390084313852188,-0.10298366679141421,0.35118064691790635,-0.12446525134651575,0.13551405049387782,-0.36790635779126835,0.3786673950513777,-0.45932005772558876,0.6845246649802166,0.9037093088206186,0.25103863814094546,0.9044185683780925,-0.17786900947216988,0.08412327605724038,0.5781116828030689,-0.7235756603656839,0.0,3.8064865690078045
15,18.766,-0.718315834177355,0.5933951343690971,0.11544502250078091,-0.24075910507407924,0.9848266734478938,0.06362354212954681,0.9102585419149284,0.7008192677279955,-0.3508790393155798,0.48969161269760797,-0.37671026941902547,-0.0005902386532750844,-0.21450678766526957,0.30017705897155555,-0.08018370591344963,0.27516477555796964,-0.18847387487375905,-0.004009521405967916,0.09718879689055179,-0.13780367680092703,0.07933748096777624,-0.07719356614317045,0.26239081334924813,-0.17437876782263018,0.17046802081486298,-0.0714167698915036,0.26239081334924813,-0.07719356614317051,0.07933748096777624,-0.1378036768009271,0.09718879689055177,-0.004009521405967916,-0.1884738748737591,0.2751647755579697,-0.08018370591344963,0.30017705897155555,-0.21450678766526945,-0.0005902386532750844,-0.3767102694190254,0.48969161269760797,-0.3508790393155798,0.7008192677279955,0.9102585419149285,0.06362354212954681,0.9848266734478938,-0.24075910507407924,0.11544502250078091,0.593395134369097,-0.7183158341773551,0.0,4.890458685266916
16,19.07,-0.7113522421910733,0.6030520534951997,0.14430625871961855,-0.29453940055770944,1.0071138421189385,-0.12918675391784185,0.8120153214300161,0.612047335644871,-0.17608555771757156,0.4868220280509697,-0.27993961618460594,-0.13649856599160914,-0.2213816792944726,0.11492173081530492,-0.016453520555876528,0.25249533338446833,-0.013797857192644317,0.10245586816880513,0.14597286938186707,-0.14312742302701564,0.1736816403015214,0.08187076315936676,0.08010409202032324,0.01979003573093008,-0.053400923456419454,0.09834190311424412,0.0801040920203232,0.08187076315936666,0.1736816403015214,-0.14312742302701564,0.145972869381867,0.10245586816880509,-0.013797857192644357,0.2524953333844683,-0.01645352055587652,0.11492173081530485,-0.22138167929447253,-0.13649856599160914,-0.27993961618460583,0.4868220280509698,-0.17608555771757145,0.6120473356448711,0.8120153214300162,-0.12918675391784196,1.0071138421189383,-0.2945394005577095,0.14430625871961855,0.6030520534951997,-0.7113522421910734,0.0,5.053724055510457
17,18.911,-0.7027014012776809,0.606990873928832,0.1700918575711904,-0.33717496668536007,0.9699647656696392,-0.31104216823343683,0.6202897836052854,0.43151752008179073,0.03200632354883396,0.37072605688484433,-0.10471476202820361,-0.22708877371092398,-0.14242445501231318,-0.12173140369812756,0.05567545707700996,0.08408496273555328,0.1698098447529047,0.1350860309419259,0.07841388345476977,-0.02303775105799149,0.10161806470257732,0.15558697168925312,-0.19262810434041908,0.18985872060870143,-0.20740345720083064,0.1303703576252373,-0.19262810434041905,0.1555869716892531,0.10161806470257731,-0.023037751057991433,0.07841388345476977,0.13508603094192592,0.16980984475290473,0.08408496273555333,0.05567545707700996,-0.12173140369812757,-0.14242445501231316,-0.22708877371092398,-0.10471476202820361,0.3707260568848444,0.03200632354883395,0.43151752008179084,0.6202897836052853,-0.31104216823343683,0.969964765669639,-0.3371749666853601,0.17009185757119039,0.6069908739288319,-0.7027014012776811,0.0,3.7514628422330136
18,16.331,-0.6923838302760654,0.6051742480416407,0.19225224378364836,-0.3670525665028853,0.8755718492894521,-0.46652157987645904,0.3571541074945932,0.18629477633937974,0.23404569620942575,0.1684056147806579,0.09985682444007248,-0.24228451749278865,-0.008247700504398835,-0.3039411612237933,0.0993845839408814,-0.13285945555550285,0.2434955568452684,0.07036591099723415,-0.05164240804852476,0.11723843057218572,-0.06780774184975104,0.06710784774694989,-0.24786404099538425,0.1287192479816395,-0.09005234858152239,-0.02018803306752506,-0.24786404099538423,0.06710784774694996,-0.06780774184975104,0.11723843057218578,-0.051642408048524734,0.07036591099723415,0.2434955568452685,-0.13285945555550285,0.0993845839408814,-0.30394116122379333,-0.008247700504398891,-0.24228451749278865,0.09985682444007242,0.16840561478065796,0.23404569620942575,0.1862947763393799,0.3571541074945932,-0.46652157987645904,0.8755718492894519,-0.3670525665028853,0.19225224378364836,0.6051742480416406,-0.6923838302760655,0.0,1.4899642426442639
19,13.32,-0.6804240013247405,0.5976194009571455,0.21031510719863328,-0.3830416967121115,0.7295058241916363,-0.5824405212863921,0.05290148108149621,-0.08685720323944326,0.39182620270252794,-0.07308306157033681,0.27644313510198903,-0.17704074408405135,0.12912677834977507,-0.3502157145219481,0.09236228994845574,-0.2731170687882125,0.1595607483618752,-0.04506368113723637,-0.14053875166630242,0.15478606437464898,-0.1722656409564313,-0.09132944530573939,-0.023236859977838163,-0.08917330960157702,0.14511759064359298,-0.14247259421949204,-0.02323685997783812,-0.0913294453057393,-0.1722656409564313,0.15478606437464898,-0.14053875166630234,-0.045063681137236335,0.15956074836187528,-0.27311706878821246,0.09236228994845573,-0.3502157145219481,0.12912677834977498,-0.17704074408405135,0.276443135101989,-0.0730830615703369,0.39182620270252794,-0.0868572032394431,0.05290148108149607,-0.5824405212863921,0.729505824191636,-0.3830416967121115,0.21031510719863325,0.5976194009571455,-0.6804240013247406,0.0,-0.6549430297826777
20,11.986,-0.6668502818166369,0.5843979672232853,0.22389546924229897,-0.38453736345319534,0.5403869830465834,-0.6489692053131685,-0.2574413666755746,-0.34698758682382846,0.47551099307184685,-0.29757388141405766,0.37555514769781106,-0.05301867099460965,0.21643738271397248,-0.23985914722577284,0.0381931446353695,-0.25573083706689104,-0.02766156378729514,-0.1280179531484789,-0.11742312850969462,0.0567045572924238,-0.1116725014586787,-0.15455818982101763,0.22762704360826513,-0.19847145263545335,0.19042479892080558,-0.06522083453608442,0.2276270436082651,-0.1545581898210176,-0.11167250145867867,0.05670455729242377,-0.11742312850969462,-0.1280179531484789,-0.02766156378729514,-0.2557308370668911,0.0381931446353695,-0.23985914722577287,0.21643738271397236,-0.053018670994609676,0.375555147697811,-0.29757388141405766,0.4755109930718469,-0.34698758682382824,-0.25744136667557477,-0.6489692053131685,0.5403869830465832,-0.3845373634531953,0.22389546924229897,0.5843979672232852,-0.6668502818166371,0.0,-1.97645346620482
21,11.472,-0.6516948671147812,0.56563531157849,0.2327038880752334,-0.3714829739544921,0.31937644124073605,-0.6604660793735513,-0.5381465771851359,-0.555097734870017,0.4692749784685114,-0.45285416152524927,0.3694163229296957,0.0886058322501997,0.21983282941985743,-0.02222753355980163,-0.03547190655658955,-0.09073613617369523,-0.19697788150855247,-0.11871558067130784,-0.0007191148684287862,-0.09106353120712463,0.05591621909038535,-0.056664079947252484,0.22147740930900783,-0.06607293441495142,-0.01340782624991009,0.1033742844539831,0.22147740930900783,-0.056664079947252546,0.05591621909038535,-0.09106353120712468,-0.0007191148684288138,-0.11871558067130784,-0.19697788150855255,-0.09073613617369528,-0.03547190655658955,-0.022227533559801588,0.21983282941985738,0.0886058322501997,0.3694163229296956,-0.45285416152524927,0.4692749784685114,-0.5550977348700169,-0.5381465771851361,-0.6604660793735513,0.31937644124073583,-0.3714829739544921,0.2327038880752334,0.56563531157849,-0.6516948671147812,0.0,-2.5762643285186044
22,12.946,-0.6349937041884508,0.5415093402517296,0.23655262754275083,-0.3443724778797654,0.07951744789607466,-0.6159562223413625,-0.7568982902961953,-0.6799878600359094,0.374297411236049,-0.5028083935627744,0.2597470910759533,0.2008128124925759,0.13799666637365626,0.20534516311631423,-0.09103012317983883,0.12663168605592584,-0.23878568684649185,-0.02386035523978864,0.11655804653311226,-0.1590384642088118,0.1699305298821648,0.10030084534563027,-0.03474221503129809,0.14678857954280541,-0.19969849460758177,0.12719121293002386,-0.03474221503129813,0.10030084534563018,0.1699305298821648,-0.15903846420881182,0.11655804653311219,-0.02386035523978866,-0.23878568684649193,0.12663168605592579,-0.09103012317983881,0.2053451631163143,0.1379966663736562,0.2008128124925759,0.25974709107595323,-0.5028083935627746,0.37429741123604887,-0.6799878600359093,-0.7568982902961955,-0.6159562223413624,0.07951744789607433,-0.3443724778797653,0.2365526275427508,0.5415093402517296,-0.634993704188451,0.0,-2.992266952152254
23,10.422,-0.616786406350935,0.5122488140677097,0.23535965844509088,-0.30423167734882345,-0.16503437988977707,-0.519214016689257,-0.8885129700285892,-0.7029344863983652,0.20853888413534466,-0.43581808686874396,0.07728269450091979,0.24634906259607536,0.00265767553559348,0.3410789111848909,-0.10012150051557824,0.2709073871250496,-0.1260217835486928,0.08818992960789956,0.140936303676884,-0.08765814998325436,0.12113111710183334,0.1527047731369473,-0.25173442835037835,0.18089234716142327,-0.12471620918875348,-0.027126234609764825,-0.2517344283503783,0.15270477313694727,0.12113111710183332,-0.08765814998325432,0.140936303676884,0.08818992960789956,-0.1260217835486928,0.27090738712504964,-0.10012150051557822,0.341078911184891,0.002657675535593535,0.2463490625960754,0.0772826945009198,-0.435818086868744,0.20853888413534472,-0.7029344863983652,-0.8885129700285893,-0.519214016689257,-0.1650343798897772,-0.3042316773488235,0.23535965844509085,0.5122488140677097,-0.6167864063509352,0.0,-3.5723154463534073
24,9.44,-0.5971161593011324,0.47813117935223975,0.22915040684739676,-0.2525794128196922,-0.39984647076984386,-0.37844308538360905,-0.9178386297970711,-0.6204974652214932,0.003344918942221695,-0.2674640285105892,-0.12684048736790024,0.21009634879611166,-0.13371172538587292,0.32426789939622436,-0.05810529377730094,0.2588146769398776,0.06831904617923756,0.13668579272649076,0.05298573779080791,0.06053140170048571,-0.04372635910873997,0.04591798476402487,-0.18449347230482194,-0.005292877792051948,0.11343692247298061,-0.14345273321090385,-0.1844934723048219,0.04591798476402495,-0.04372635910873997,0.060531401700485765,0.05298573779080792,0.13668579272649076,0.06831904617923759,0.25881467693987764,-0.05810529377730094,0.32426789939622436,-0.1337117253858728,0.21009634879611166,-0.12684048736790018,-0.2674640285105892,0.003344918942221695,-0.6204974652214933,-0.9178386297970712,-0.37844308538360905,-0.3998464707698439,-0.2525794128196922,0.22915040684739676,0.4781311793522397,-0.5971161593011326,0.0,-4.2601430811558725
25,9.51,-0.5760296186918437,0.4394799372049773,0.2180572121672797,-0.19137009347399767,-0.6110610577200875,-0.2055806344998071,-0.8414991872047608,-0.445035720632644,-0.20248158221376047,-0.036902461602660176,-0.2954161136008606,0.10409073028910032,-0.21823961734144778,0.16243071559660113,0.013571087564600008,0.09733349761081507,0.21843531689045645,0.08667849846715375,-0.07719543446234714,0.15568115266087681,-0.1666887659066424,-0.1087370969781449,0.09105893602766016,-0.18503248614032133,0.20317631741590908,-0.05887020256685084,0.09105893602766019,-0.1087370969781448,-0.1666887659066424,0.15568115266087687,-0.07719543446234708,0.08667849846715374,0.21843531689045648,0.09733349761081508,0.013571087564600008,0.16243071559660108,-0.21823961734144764,0.1040907302891003,-0.2954161136008605,-0.03690246160266015,-0.20248158221376053,-0.4450357206326441,-0.8414991872047608,-0.205580634499807,-0.6110610577200876,-0.1913700934739976,0.21805721216727966,0.4394799372049773,-0.5760296186918439,0.0,-4.8195669709902305
26,9.857,-0.5535767994677183,0.3966615760839316,0.20231650658989403,-0.12291974663059708,-0.786213013723135,-0.0152851924695229,-0.6682831315936966,-0.2028544048276194,-0.37001810242276784,0.20224197982652167,-0.3812001883988522,-0.03647346494876473,-0.2181536054193397,-0.07205228033501915,0.07832003079268923,-0.12032881632939599,0.22715316207605893,-0.025793998689146808,-0.1458504273691692,0.11441745404724436,-0.12994344582509837,-0.1500366104169748,0.26379676251800527,-0.13944127975496615,0.027092593897177983,0.10816147341195832,0.2637967625180052,-0.1500366104169748,-0.12994344582509837,0.11441745404724432,-0.14585042736916917,-0.02579399868914678,0.22715316207605898,-0.120328816329396,0.07832003079268923,-0.07205228033501919,-0.21815360541933962,-0.03647346494876471,-0.38120018839885217,0.2022419798265217,-0.3700181024227679,-0.20285440482761963,-0.6682831315936965,-0.0152851924695229,-0.786213013723135,-0.12291974663059708,0.202316506589894,0.3966615760839316,-0.5535767994677185,0.0,-5.032338726310774
