,raw_series,harmonic_2,harmonic_4,harmonic_5,harmonic_6,harmonic_8,harmonic_10,harmonic_11,harmonic_12,harmonic_16,harmonic_115,harmonic_119,harmonic_120,harmonic_121,harmonic_123,harmonic_125,harmonic_126,harmonic_127,harmonic_129,all_18_harmonics
0,0.0608,-0.015472720939392831,0.08361486374018877,-0.02095708968423655,-0.013455498054951016,-0.00019075452258293012,0.031762928333104776,0.033819638143289484,0.042922233780861935,0.004075184516195728,0.027759934652731716,0.03176292833310477,0.06297758036810235,-0.00019075452258294733,-0.013455498054951016,0.08361486374018877,-0.20058671367760997,-0.015472720939392835,0.0,-0.11439144715285646
1,0.0254,-0.015205771539287883,0.10881456145662682,0.013565910688838645,-0.010250220265766016,0.01337291454085655,0.060963842945448404,0.05206105314032516,0.023409739069890398,0.011861082017252039,0.006803218061231158,0.060963842945448404,0.06325228088794048,0.013372914540856543,-0.010250220265766016,0.10881456145662685,-0.20222381991426563,-0.015205771539287889,0.0,-0.015352463287852641
2,-0.053,-0.01479464204419301,0.12989695318572514,0.04728829969181683,-0.006175736096430659,0.02493172178599493,0.07598562176007512,0.05571214905730739,-0.0038748911775419084,0.0128007337570642,-0.01719618229456816,0.0759856217600751,0.051565752126711974,0.024931721785994933,-0.006175736096430658,0.12989695318572517,-0.19955087652037826,-0.014794642044193014,0.0,-0.009185149133337702
3,-0.1834,-0.014243230756111683,0.14606432714579118,0.07821990293229013,-0.0015775569158699748,0.03275277561017669,0.07333445875287235,0.04374969161049885,-0.029873040643151782,0.006351770436492581,-0.033504730438269535,0.07333445875287237,0.030127957868339182,0.032752775610176706,-0.0015775569158699748,0.14606432714579118,-0.1926248526437573,-0.014243230756111688,0.0,-0.06454844575520355
4,-0.4117,-0.013556766119499263,0.15670494512169753,0.10453524817933585,0.0031543971983771747,0.035663546858065186,0.053626968600422244,0.019526207508494063,-0.04595321024270653,-0.0037634504282038346,-0.03482856128874323,0.05362696860042225,0.002992860575599,0.0356635468580652,0.0031543971983771747,0.15670494512169755,-0.18159336445871496,-0.01355676611949927,0.0,-0.1394581528831324
5,-0.3002,-0.012741757145507094,0.16141618930646395,0.12468129818421646,0.007618862214900725,0.03322765390777301,0.021446772767562627,-0.010169574612614621,-0.04677671349175229,-0.01170639843412844,-0.020575602300443804,0.021446772767562645,-0.024708197201861494,0.03322765390777304,0.007618862214900724,0.16141618930646398,-0.16669152898359493,-0.012741757145507099,0.0,-0.1990594780195659
6,-0.1585,-0.011805931693979983,0.1600197964820974,0.1374691053660135,0.011437256856839668,0.025810284823172838,-0.015721571594026703,-0.03701529263481768,-0.032070143717656326,-0.012892384424065331,0.002879626921848285,-0.015721571594026696,-0.04773684779171618,0.025810284823172866,0.011437256856839668,0.1600197964820974,-0.14823695296972428,-0.011805931693979988,0.0,-0.22571025493737182
7,-0.133,-0.01075816319841301,0.1525686031114708,0.1421439792315352,0.01428578583993167,0.014523448510365784,-0.049233350230507386,-0.053487326342032855,-0.006716146268128003,-0.006636854362835384,0.02504696650081475,-0.049233350230507386,-0.06173829219111454,0.014523448510365803,0.01428578583993167,0.15256860311147083,-0.12662296366492254,-0.010758163198413015,0.0,-0.21830368757349303
8,-0.1023,-0.009608386528656606,0.13934454612165567,0.13843002550015762,0.015922897324123483,0.0010592628022914826,-0.0712943028532871,-0.054969322180330404,0.02086764105316032,0.003449484387135372,0.03601225469306253,-0.07129430285328708,-0.06406480790884696,0.0010592628022915032,0.01592289732412348,0.13934454612165567,-0.10231022572608925,-0.009608386528656615,0.0,-0.1837633445179716
9,-0.0277,-0.008367503789154102,0.12084799502471202,0.12654642839427147,0.016209766219789534,-0.012563727147100034,-0.07677343331854829,-0.04104594486830925,0.04152328047381788,0.011544772250723779,0.03087135583027654,-0.07677343331854829,-0.0542764426216904,-0.012563727147100025,0.016209766219789534,0.12084799502471205,-0.07581692295182536,-0.008367503789154112,0.0,-0.12750942236374335
