,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_17,harmonic_18,harmonic_24,harmonic_25,harmonic_26,harmonic_29,harmonic_34,harmonic_97,harmonic_102,harmonic_105,harmonic_107,harmonic_113,harmonic_114,harmonic_116,harmonic_117,harmonic_118,harmonic_119,harmonic_120,harmonic_121,harmonic_122,harmonic_123,harmonic_124,harmonic_125,harmonic_126,harmonic_127,harmonic_128,harmonic_129,all_42_harmonics
0,10.226,-0.6187495489919084,-0.0625457866651243,-0.23525585369313426,0.3005157443314648,-0.7545998027720366,-0.6450855905560626,0.2298175976991055,0.5940633602503795,-0.4321243917106358,0.15647547299997527,-0.016298467277405332,0.15111657447293647,0.20795666609320257,-0.34327512589666687,0.06771940470496304,-0.16399553434205097,-0.07873224001508726,0.04839080114866175,0.07609982814372664,-0.08893147834180501,0.015083933973881315,0.00038650086233222046,-0.00892763370317499,0.04215753743365269,0.04839080114866175,0.12045060888009132,0.23807638245769597,0.06771940470496304,0.20795666609320249,0.15111657447293647,-0.016298467277405235,0.1564754729999753,-0.4321243917106358,0.5940633602503796,0.22981759769910556,-0.6450855905560626,-0.7545998027720364,0.30051574433146483,-0.23525585369313426,-0.06254578666512431,-0.6187495489919084,0.0,10.853906557036872
1,10.700999999999999,-0.6368021087087588,-0.003518152702460679,-0.23658729077451598,0.34163540487286037,-0.8933352631638605,-0.5736988166399867,-0.08147055510822196,0.4037215401195317,-0.2985609565676405,0.3620881993438761,-0.2111182186187981,0.23348036495143248,0.2252371883700318,-0.32072061011925723,0.10232779815479223,0.02175994427769135,0.035523606819433395,0.19645190891104702,-0.15564039657577855,0.08189570399506681,0.13721414640930357,0.08830065943948104,-0.08941650562193472,0.006956691268862174,0.19645190891104705,-0.029110017037755412,0.05702146937096188,0.10232779815479222,0.22523718837003168,0.2334803649514325,-0.21111821861879812,0.3620881993438762,-0.29856095656764037,0.4037215401195317,-0.08147055510822204,-0.5736988166399866,-0.8933352631638602,0.34163540487286037,-0.23658729077451598,-0.003518152702460624,-0.6368021087087589,0.0,9.892748238093109
2,11.514000000000001,-0.6533442441786972,0.05554284014564452,-0.23287628050411588,0.3698283258387724,-0.9793492818919088,-0.45366307140632506,-0.38337950522628805,0.15285395363173204,-0.10853859210624002,0.4834854710642602,-0.3467712419080679,0.23832765530631764,0.15519077139272977,-0.1547264185144847,0.08470239046925644,0.1934296884832789,0.12417922583680122,0.10527573670016353,-0.18375051271480758,0.13802596825502442,0.028176126719753346,-0.015421248353983839,0.006750088777979353,-0.03863837852787672,0.10527573670016353,-0.14832421458536624,-0.15694637631442088,0.08470239046925643,0.15519077139272971,0.23832765530631764,-0.34677124190806796,0.48348547106426026,-0.1085385921062401,0.15285395363173215,-0.383379505226288,-0.453663071406325,-0.9793492818919087,0.3698283258387724,-0.23287628050411585,0.055542840145644395,-0.6533442441786972,0.0,10.844176562681362
3,10.921,-0.6683367192839913,0.11407717954854187,-0.2242019166229763,0.38402774850923105,-1.00756562021623,-0.29515724202998694,-0.6411523366981797,-0.12092943437983897,0.10200880272247516,0.492432381730837,-0.3852402329498964,0.16404912398512725,0.02497518268899791,0.08046790121861089,0.023840170312016223,0.239887750847316,0.1233445943923078,-0.1141042337580216,0.02854698818546264,0.0008475191008214656,-0.12833094461193098,-0.08567491942258906,0.08958088938375668,-0.02650256281123407,-0.1141042337580216,-0.11291431323092485,-0.28032438693902473,0.023840170312016223,0.02497518268899788,0.16404912398512725,-0.3852402329498965,0.49243238173083703,0.10200880272247516,-0.120929434379839,-0.6411523366981797,-0.29515724202998694,-1.0075656202162298,0.38402774850923105,-0.2242019166229763,0.11407717954854188,-0.6683367192839913,0.0,11.366604654734122
4,10.183,-0.6817439735300848,0.17152984686784942,-0.21074907813722493,0.383696397659347,-0.9763190510980267,-0.11162243266412725,-0.8251132527780893,-0.3765831315931797,0.29326597337394256,0.38684803461560724,-0.3157441026165794,0.035305567554366715,-0.11492355948209068,0.2796736087418024,-0.04919139910872878,0.13106071208595993,0.033621192938965545,-0.19452914560151244,0.20349540471083494,-0.13751790109256318,-0.06863554433857101,0.030008917212437345,-0.0045685406430423904,0.025231612820089913,-0.19452914560151247,0.040205794682050815,-0.2418984708170455,-0.04919139910872878,-0.11492355948209065,0.03530556755436672,-0.31574410261657954,0.38684803461560724,0.2932659733739425,-0.3765831315931797,-0.8251132527780892,-0.11162243266412708,-0.9763190510980266,0.38369639765934693,-0.21074907813722493,0.1715298468678495,-0.6817439735300849,0.0,10.511083376337627
5,10.003,-0.6935342063911611,0.22735607980655917,-0.19280448894303703,0.36884681088353655,-0.8874536349241291,0.08137782506517924,-0.9140839674395652,-0.5757796414341806,0.42906551469382154,0.19128952329286808,-0.15775942034398716,-0.10515959138571622,-0.2102651715878123,0.35379757686422403,-0.09711294168487314,-0.06260507253861376,-0.08033145424094264,-0.038058300477315184,0.11220322902131956,-0.08328616824513596,0.10669193805519948,0.08056537102679143,-0.08969214627557565,0.03926639715879934,-0.03805830047731518,0.15141241739146902,-0.0638481613999324,-0.09711294168487314,-0.21026517158781216,-0.10515959138571622,-0.15775942034398727,0.19128952329286816,0.4290655146938214,-0.5757796414341806,-0.9140839674395652,0.08137782506517918,-0.8874536349241291,0.3688468108835365,-0.19280448894303703,0.22735607980655906,-0.6935342063911611,0.0,9.678587813694502
6,10.074,-0.7036794527374787,0.2810265378082096,-0.1707506068045843,0.34004086420025825,-0.7462138896800312,0.26747734086744107,-0.8978218308674694,-0.6886555055146986,0.48372725472327854,-0.048759623731382574,0.04443797261847328,-0.21071130704612376,-0.2240846602849315,0.26968846568737526,-0.09546263599389637,-0.2157450904836339,-0.13639292106001277,0.16475958366049098,-0.12588859644656852,0.08758986155745122,0.1022727445585951,-0.04372659517371253,0.002384283087976694,-0.005368047524669511,0.16475958366049098,0.10477557086570843,0.15105546407314643,-0.09546263599389637,-0.2240846602849314,-0.21071130704612376,0.044437972618473195,-0.04875962373138259,0.48372725472327854,-0.6886555055146988,-0.8978218308674695,0.26747734086744107,-0.7462138896800312,0.34004086420025814,-0.1707506068045843,0.28102653780820963,-0.7036794527374786,0.0,9.825301792845352
7,10.164,-0.7121556491655668,0.3320323212281599,-0.1450574719307955,0.2983685118873441,-0.5609352783173702,0.4308950990879543,-0.7781990025784212,-0.6982884209656481,0.4469144657393603,-0.2774681253348466,0.23418144541096308,-0.24630594917666637,-0.15102405756332618,0.06496338886306882,-0.04508288987442547,-0.22922813105184092,-0.09416228962646073,0.1669348023085368,-0.19927569790035785,0.13579416762678367,-0.07444799490001007,-0.07312014557457362,0.08975021031534483,-0.04198191399330724,0.16693480230853683,-0.05108705701575984,0.2787695035439238,-0.04508288987442546,-0.15102405756332604,-0.2463059491766664,0.2341814454109631,-0.2774681253348467,0.4469144657393601,-0.6982884209656481,-0.778199002578421,0.43089509908795437,-0.5609352783173702,0.2983685118873439,-0.1450574719307955,0.33203232122816,-0.712155649165567,0.0,10.683910157717987
8,10.522,-0.7189426910739628,0.3798897966855245,-0.11627268888436364,0.2454065449862475,-0.34255227964078494,0.5577734699009931,-0.5689869212387627,-0.603234225085807,0.32558857590451146,-0.44164233843912315,0.35829462828279984,-0.20012594124714608,-0.019409763969508904,-0.16881603353541375,0.028309671401549562,-0.09432629833893585,0.015926768415489588,-0.034181605266571505,-0.011943006204924077,-0.00618454885351809,-0.12574426598822133,0.05617659194887799,-0.0001986115092443884,-0.015869207486538164,-0.03418160526657152,-0.15369276943873914,0.2455770987943713,0.028309671401549566,-0.01940976396950893,-0.2001259412471461,0.35829462828279995,-0.4416423384391232,0.32558857590451146,-0.603234225085807,-0.5689869212387627,0.5577734699009931,-0.34255227964078505,0.2454065449862474,-0.11627268888436361,0.37988979668552436,-0.7189426910739627,0.0,12.149974586511322
9,15.454,-0.7240244803491034,0.4241451828421058,-0.085009755341216,0.1831589289635764,-0.1039530746052191,0.6373533196924142,-0.294270883841013,-0.4177434036168277,0.14269273866192675,-0.5030981796659406,0.38199430362868136,-0.08750324742988914,0.1197299089427435,-0.3270938624573284,0.08725140139940805,0.10163521217997985,0.11453813777847065,-0.1936719766559114,0.19101516386110687,-0.13950165479027574,0.03480408994650329,0.06355508818707137,-0.08975504706758683,0.03395420934241629,-0.1936719766559114,-0.09607780549637368,0.07063698761852782,0.08725140139940805,0.11972990894274348,-0.08750324742988914,0.3819943036286815,-0.5030981796659406,0.14269273866192675,-0.4177434036168278,-0.2942708838410131,0.6373533196924142,-0.10395307460521927,0.1831589289635763,-0.085009755341216,0.42414518284210584,-0.7240244803491034,0.0,14.036627834774908
10,16.028,-0.7273889635482721,0.4643788531262835,-0.05193498645267584,0.11398097802284325,0.1407810678771896,0.6628863726811465,0.014322746036948436,-0.16962466381338473,-0.067186798455488,-0.44754208292403863,0.29863854231862924,0.05417090641753485,0.21244897715463654,-0.339081630448787,0.10165516193383242,0.231805809467506,0.13060714493747622,-0.11731044332700095,0.1440611041120676,-0.07744331255898239,0.136717092645476,-0.06699796869473533,-0.001987177858091117,0.03304551351736327,-0.11731044332700098,0.06169574779630485,-0.14507496683156357,0.10165516193383241,0.21244897715463648,0.05417090641753485,0.29863854231862935,-0.4475420829240387,-0.067186798455488,-0.16962466381338473,0.014322746036948546,0.6628863726811465,0.1407810678771895,0.11398097802284311,-0.05193498645267582,0.4643788531262837,-0.7273889635482722,0.0,15.379197396370877
11,16.199,-0.7290281604890344,0.500209314603722,-0.017753313494835058,0.040490235145312636,0.3772068169002775,0.6322074566087319,0.321267486472965,0.10392413544961979,-0.2643610751505845,-0.2878954357447022,0.13158813099282768,0.17786008292057087,0.22279923648179883,-0.19941790609461132,0.0641684722818579,0.2119229403422096,0.05255359630020029,0.10191064035994542,-0.09137344603639586,0.09307626564529344,0.008299262590182033,-0.05214750020105749,0.08970665366381592,-0.017237582328782888,0.10191064035994542,0.1551531040623578,-0.27704929302071035,0.06416847228185789,0.22279923648179872,0.17786008292057087,0.1315881309928278,-0.28789543574470233,-0.26436107515058443,0.10392413544961968,0.32126748647296494,0.6322074566087319,0.3772068169002773,0.04049023514531256,-0.017753313494835037,0.5002093146037219,-0.7290281604890344,0.0,15.901030491078705
