X,S,C
0,0.25401861707247003,-0.0
1,0.25399130993698577,-0.0
2,0.25393669860154866,-0.0
3,0.25385478893690616,-0.0
4,0.25374558974839045,-0.0
5,0.2536091127749718,-0.0
6,0.2534453726879975,-0.0
7,0.25325438708961245,-0.0
8,0.2530361765108702,-0.0
9,0.2527907644095233,-0.0
10,0.25251817716750047,-0.0
11,0.25221844408807703,-0.0
12,0.25189159739271494,-0.0
13,0.2515376722176077,-0.0
14,0.25115670660989764,-0.0
15,0.2507487415235903,-0.0
16,0.25031382081514764,-0.0
17,0.24985199123877333,-0.0
18,0.2493633024413917,-0.0
19,0.24884780695730946,-0.0
20,0.24830556020256012,-0.0
21,0.24773662046895417,-0.0
22,0.24714104891782185,-0.0
23,0.24651890957341038,-0.0
24,0.24587026931603173,-0.0
25,0.24519519787485766,-0.0
26,0.2444937678204191,-0.0
27,0.24376605455682387,-0.0
28,0.24301213631363083,-0.0
29,0.2422320941374423,-0.0
30,0.2414260118832141,-0.0
31,0.24059397620520873,-0.0
32,0.23973607654770124,-0.0
33,0.23885240513535777,-0.0
34,0.2379430569633243,-0.0
35,0.23700812978700725,-0.0
36,0.2360477241115717,-0.0
37,0.2350619431811367,-0.0
38,0.23405089296767123,-0.0
39,0.23301468215960952,-0.0
40,0.23195342215015557,-0.0
41,0.23086722702533002,-0.0
42,0.22975621355167064,-0.0
43,0.22862050116371968,-0.0
44,0.22746021195116128,-0.0
45,0.22627547064568887,-0.0
46,0.22506640460763094,-0.0
47,0.22383314381221453,-0.0
48,0.22257582083563143,-0.0
49,0.2212945708407652,-0.0
50,0.21998953156266587,-0.0
51,0.21866084329374225,-0.0
52,0.21730864886869483,-0.0
53,0.2159330936491255,-0.0
54,0.21453432550796236,-0.0
55,0.2131124948134957,-0.0
56,0.21166775441330365,-0.0
57,0.21020025961772149,-0.0
58,0.20871016818322552,-0.0
59,0.2071976402954263,-0.0
60,0.2056628385518735,-0.0
61,0.20410592794456583,-0.0
62,0.2025270758422124,-0.0
63,0.20092645197225245,-0.0
64,0.19930422840259077,-0.0
65,0.19766057952313076,-0.0
66,0.19599568202697348,-0.0
67,0.19430971489150117,-0.0
68,0.19260285935905586,-0.0
69,0.19087529891751842,-0.0
70,0.1891272192805431,-0.0
71,0.1873588083676161,-0.0
72,0.18557025628384238,-0.0
73,0.18376175529952476,-0.0
74,0.1819334998294515,-0.0
75,0.180085686412081,-0.0
76,0.17821851368831076,-0.0
77,0.1763321823802002,-0.0
78,0.17442689526936306,-0.0
79,0.1725028571751679,-0.0
80,0.17056027493272197,-0.0
81,0.16859935737065257,-0.0
82,0.16662031528863253,-0.0
83,0.1646233614347139,-0.0
84,0.1626087104825018,-0.0
85,0.1605765790080511,-0.0
86,0.15852718546654287,-0.0
87,0.1564607501688826,-0.0
88,0.15437749525795397,-0.0
89,0.15227764468475158,-0.0
90,0.1501614241843292,-0.0
91,0.14802906125150628,-0.0
92,0.14588078511642522,-0.0
93,0.1437168267199027,-0.0
94,0.14153741868860692,-0.0
95,0.139342795310057,-0.0
96,0.13713319250742018,-0.0
97,0.13490884781417378,-0.0
98,0.13267000034854348,-0.0
99,0.1304168907877994,-0.0
100,0.12814976134242784,-0.0
101,0.12586885573004025,-0.0
102,0.12357441914918255,-0.0
103,0.12126669825301306,-0.0
104,0.11894594112273182,-0.0
105,0.11661239724096717,-0.0
106,0.11426631746491722,-0.0
107,0.11190795399938835,-0.0
108,0.1095375603697093,-0.0
109,0.10715539139444985,-0.0
110,0.1047617031580188,-0.0
111,0.10235675298316593,-0.0
112,0.09994079940332767,-0.0
113,0.09751410213475964,-0.0
114,0.09507692204872598,-0.0
115,0.09262952114335476,-0.0
116,0.09017216251553961,-0.0
117,0.08770511033264228,-0.0
118,0.08522862980406032,-0.0
119,0.08274298715276274,-0.0
120,0.08024844958665511,-0.0
121,0.0777452852698346,-0.0
122,0.07523376329379161,-0.0
123,0.07271415364845524,-0.0
124,0.07018672719321373,-0.0
125,0.06765175562772185,-0.0
126,0.06510951146277577,-0.0
127,0.06256026799096404,-0.0
128,0.060004299257300886,-0.0
129,0.0574418800297849,-0.0
130,0.05487328576982975,-0.0
131,0.05229879260267012,-0.0
132,0.04971867728769297,-0.0
133,0.04713321718864094,-0.0
134,0.044542690243858374,-0.0
135,0.04194737493635259,-0.0
136,0.039347550263876485,-0.0
137,0.03674349570897917,-0.0
138,0.03413549120888604,-0.0
139,0.03152381712545704,-0.0
140,0.028908754215045462,-0.0
141,0.02629058359828207,-0.0
142,0.023669586729901937,-0.0
143,0.021046045368443345,-0.0
144,0.01842024154599997,-0.0
145,0.015792457537855853,-0.0
146,0.013162975832191393,-0.0
147,0.010532079099675684,-0.0
148,0.007900050163083705,-0.0
149,0.00526717196694193,-0.0
150,0.002633727547017628,-0.0
151,0.0,-0.0
152,-0.002633727547017628,-0.0
153,-0.00526717196694193,-0.0
154,-0.007900050163083705,-0.0
155,-0.010532079099675684,-0.0
156,-0.013162975832191393,-0.0
157,-0.015792457537855853,-0.0
158,-0.01842024154599997,-0.0
159,-0.021046045368443345,-0.0
160,-0.023669586729901937,-0.0
161,-0.02629058359828207,-0.0
162,-0.028908754215045462,-0.0
163,-0.03152381712545704,-0.0
164,-0.03413549120888604,-0.0
165,-0.03674349570897917,-0.0
166,-0.03934755026388004,-0.0
167,-0.041947374936349036,-0.0
168,-0.044542690243858374,-0.0
169,-0.04713321718864094,-0.0
170,-0.04971867728768942,-0.0
171,-0.05229879260267367,-0.0
172,-0.05487328576982975,-0.0
173,-0.057441880029781345,-0.0
174,-0.060004299257300886,-0.0
175,-0.06256026799096759,-0.0
176,-0.06510951146277932,-0.0
177,-0.0676517556277183,-0.0
178,-0.07018672719321373,-0.0
179,-0.07271415364845524,-0.0
180,-0.07523376329379161,-0.0
181,-0.07774528526983104,-0.0
182,-0.08024844958665511,-0.0
183,-0.08274298715276629,-0.0
184,-0.08522862980406032,-0.0
185,-0.08770511033263872,-0.0
186,-0.09017216251554672,-0.0
187,-0.09262952114335121,-0.0
188,-0.09507692204872598,-0.0
189,-0.09751410213475964,-0.0
190,-0.09994079940332412,-0.0
191,-0.10235675298316949,-0.0
192,-0.1047617031580188,-0.0
193,-0.10715539139444274,-0.0
194,-0.1095375603697164,-0.0
195,-0.11190795399938835,-0.0
196,-0.11426631746491722,-0.0
197,-0.11661239724096717,-0.0
198,-0.11894594112273538,-0.0
199,-0.12126669825300596,-0.0
200,-0.12357441914918255,-0.0
201,-0.12586885573004025,-0.0
202,-0.12814976134243494,-0.0
203,-0.1304168907877994,-0.0
204,-0.13267000034853993,-0.0
205,-0.13490884781417023,-0.0
206,-0.13713319250742373,-0.0
207,-0.13934279531006055,-0.0
208,-0.14153741868860337,-0.0
209,-0.14371682671989916,-0.0
210,-0.14588078511642166,-0.0
211,-0.14802906125151338,-0.0
212,-0.1501614241843292,-0.0
213,-0.15227764468475158,-0.0
214,-0.15437749525795041,-0.0
215,-0.1564607501688826,-0.0
216,-0.15852718546654287,-0.0
217,-0.160576579008044,-0.0
218,-0.16260871048251246,-0.0
219,-0.16462336143471745,-0.0
220,-0.16662031528862897,-0.0
221,-0.16859935737065257,-0.0
222,-0.17056027493272197,-0.0
223,-0.17250285717516434,-0.0
224,-0.17442689526936306,-0.0
225,-0.17633218238019666,-0.0
226,-0.17821851368831076,-0.0
227,-0.18008568641208456,-0.0
228,-0.18193349982945506,-0.0
229,-0.18376175529952832,-0.0
230,-0.18557025628383883,-0.0
231,-0.1873588083676161,-0.0
232,-0.18912721928053955,-0.0
233,-0.19087529891751842,-0.0
234,-0.19260285935905408,-0.0
235,-0.1943097148915065,-0.0
236,-0.19599568202697348,-0.0
237,-0.19766057952312543,-0.0
238,-0.19930422840259077,-0.0
239,-0.2009264519722489,-0.0
240,-0.2025270758422213,-0.0
241,-0.20410592794456406,-0.0
242,-0.2056628385518735,-0.0
243,-0.20719764029542276,-0.0
244,-0.20871016818323262,-0.0
245,-0.2102002596177197,-0.0
