,raw_series,harmonic_1,harmonic_2,harmonic_4,harmonic_5,harmonic_6,harmonic_8,harmonic_9,harmonic_11,harmonic_13,harmonic_14,harmonic_15,harmonic_17,harmonic_18,harmonic_20,harmonic_22,harmonic_23,harmonic_25,harmonic_26,harmonic_28,harmonic_29,harmonic_30,harmonic_32,harmonic_33,harmonic_35,harmonic_36,harmonic_38,harmonic_40,harmonic_41,harmonic_42,harmonic_44,harmonic_46,harmonic_47,harmonic_48,harmonic_50,harmonic_51,harmonic_53,harmonic_54,harmonic_56,harmonic_58,harmonic_59,harmonic_60,harmonic_62,harmonic_64,harmonic_65,harmonic_66,harmonic_68,harmonic_69,harmonic_71,harmonic_73,harmonic_74,harmonic_76,harmonic_77,harmonic_79,harmonic_80,harmonic_82,harmonic_83,harmonic_85,harmonic_86,harmonic_87,all_58_harmonics
10,8.4941,-0.05120988203554638,-0.14350794406434483,0.1369908346077911,-0.15235738501837115,-0.03682324646991227,0.022457831389273368,0.02583829880386033,0.044463974541465216,0.02303359367625058,0.04445160705137249,0.00711325859592434,-0.04132759048250043,-0.01606778205062808,-0.0001143398581031495,0.010178269608928887,0.0027340421786609583,0.03640966240340872,0.021010062852514628,-0.013542648017421995,-0.019592407926928537,-0.009062866017722819,-0.002260749756670774,-0.026041852627034175,-0.027569278920076074,-0.010603801994430832,0.023145907648854103,0.010352532260718765,0.028295457602718926,0.01749694245433447,0.004492886438855786,-0.018734911830481715,-0.02408663071383839,-0.021187462906072277,-0.012929411398515948,0.006875545466000678,0.009819644758741822,0.0018222014301483504,0.019867563902481542,0.007159389472152755,-0.0015701527198246448,-0.0133794961483964,-0.0046732265840952,-0.007476675065635044,-0.015569450637682919,-0.014545515049654737,0.0005642767201699235,0.007054394429567342,0.004221121947849815,0.008677475868174574,0.0020296762935782687,0.00427728793534634,-0.010696993649027625,-0.007119591674630405,-0.008729037702997261,-0.0021560474099994588,-0.0035964544698308303,0.011218058065497655,0.017699528241670825,0.017699528241670686,8.531126570353821
11,8.5781,-0.06098461565603064,-0.1435307431758317,0.07985571447174317,-0.13065334497565148,-0.033950010809356175,0.05346798433962194,0.053258094277377134,0.05553671690909126,-0.0010974105513967061,0.03395155667185103,0.010717087561315683,-0.04171984625132508,-0.027421089308832757,-0.010265498372297736,0.044530987978309455,0.016320474602202553,0.04038355180476659,0.009486265143764345,-0.00464556551434502,-0.03135708796581982,-0.017468308387284557,-0.026036391853864003,-0.0046215052436439814,0.016319439225690374,0.02915866307944886,0.025180833283086426,-8.156228308775233e-05,-0.00017237112843524437,-0.01121079747983484,-0.01847066013004611,-0.004893416071852933,0.002691729880586413,-0.0003486896639698662,0.01944003993637987,0.008808939102725793,0.007892138239553526,0.007256925001522439,-0.006950589445498449,-0.019034660458696662,-0.015740921934687756,-0.002068130285808576,-0.004018978935112586,0.005175558561375007,0.023269004563909828,0.01816205222400211,0.011009843688009235,0.0027601663150314676,0.0002991466676368305,-0.012979266367397473,-0.00741030966977935,-0.008307359721823086,0.0082659563029103,0.008898107499363586,0.009459324715076364,0.00464480413439338,0.005497510077640334,-0.010457775019678277,-0.0177196834537807,-0.017719683453780572,8.469829583390123
12,8.2621,-0.07067891519955426,-0.1427965673648877,0.021038193175381137,-0.10465261240663111,-0.0294709780302049,0.07999601308184617,0.07503803540733942,0.057862662865851636,-0.02498828806086879,0.014861247143701801,0.011218079764330528,-0.026706896636639083,-0.027466692309291132,-0.015234298911672113,0.05193452954611446,0.019165684410035383,0.013289843995542241,-0.0098861809125559,0.008655717645580041,-0.011435347653482416,-0.00710813517566457,-0.01842852454093197,0.022679887290450302,0.03720324140971017,0.025782663365297387,-0.013601293649167427,-0.010371742268778319,-0.02832359781321759,-0.01851450493978426,-0.0034867572835093367,0.019710769120156298,0.02335568853730701,0.021307175569830188,0.0034930242797719478,-0.011769266834927293,-0.015292935239136385,-0.007345959388078781,-0.013657986254423262,0.012272999947554625,0.018612377629268786,0.01574340458795659,0.009733567747677977,0.0003935887635251041,-0.017486946747565946,-0.01216723740490045,-0.017797755101973838,-0.011496750374534456,-0.004727091109064718,0.01422284662783414,0.011289696960103268,0.011143884413115639,-0.004860613474831405,-0.010020476937928548,-0.009664881019671053,-0.007009768727785293,-0.007309853194188021,0.009666461962943074,0.017733995454962247,0.017733995454962122,8.365006617408145
13,7.9304,-0.08027999462119169,-0.14130928864293862,-0.038222561029775524,-0.07521025270078394,-0.023598001317756138,0.09981812105267755,0.08887169915606918,0.05107548582856418,-0.04341142553700875,-0.00798918347315279,0.008471186746954074,-0.0018323280369467105,-0.016185785626856082,-0.012512329106301177,0.027908433408000758,0.009397113807167033,-0.02402791548306129,-0.021079100431594576,0.013750999356932277,0.020041841717314997,0.010888068339994046,0.011392550216073447,0.021120241237287857,0.0056429963259998165,-0.015737215329006685,-0.03033630595224907,-0.0023612488427428345,-0.004451558712825461,0.009530304571343129,0.018660589896272967,0.0009626451239997663,-0.00903399250395527,-0.006966522136637522,-0.0211355883728528,-0.0022706361430809745,0.002713691805611908,-0.0016653966861517838,0.019152479202903343,0.0065052163508578205,-0.0044101420864424284,-0.01592685157208279,-0.008236664684158282,-0.005714210215400228,0.0015732897918524914,-0.00026647540017936313,0.016848610663032164,0.01574330468814022,0.007696136523495189,-0.012115200867423664,-0.012881917569496979,-0.012379328699113805,0.0008823517755800163,0.01040393647559896,0.009334303931242263,0.009187910759119466,0.00900423831184962,-0.008846466856760134,-0.01774245952571573,-0.017742459525715595,8.147557414327293
14,7.7827,-0.08977519082627858,-0.13907675085354232,-0.09667804185591275,-0.04329451329891078,-0.01660886582899813,0.11127265687158537,0.09329414672620331,0.0362441372775052,-0.05233561739772563,-0.028818229412903153,0.003271695529831367,0.023718834373017212,0.0017696945922624427,-0.0034737279815390838,-0.013007234246773528,-0.00655611096833851,-0.04286068375419126,-0.014831810947045873,0.005809728206612606,0.03126669700786036,0.0171875866151578,0.027481376322104425,-0.007315733146580083,-0.033871974067616446,-0.03397484313676394,0.002102534762379527,0.009815607648920838,0.027596864743919737,0.019379535320018373,0.0024702823216825754,-0.01990274222193858,-0.020902498047713474,-0.018915418634420977,0.0067663987729259445,0.013030696898737587,0.013410958127795181,0.008613610382999085,-0.0034526210826672787,-0.0189141427020376,-0.013837648828020339,0.002461260323736324,0.0006373085432441793,0.00742667713127817,0.01525190087704793,0.012559169512154975,-0.008575023281885086,-0.01384134711398265,-0.008289960934836532,0.007152938344483794,0.011864405361830793,0.011836192027513164,0.0031999124299105543,-0.010020209808688653,-0.008485931328519639,-0.011121178944448893,-0.010553323393444336,0.0080002227671543,0.017745072874944392,0.01774507287494427,8.101852896498688
15,7.5802,-0.09915198037207323,-0.13611072830429685,-0.1530967085245252,-0.009954981710500521,-0.0088341497688198,0.11339940756400456,0.0878370556875839,0.01570449145038036,-0.04980814239284337,-0.042355825913261744,-0.0028750247835531324,0.04051173068649008,0.01899540135670677,0.007318524184273807,-0.046051209147132635,-0.018194470574744742,-0.02872016464627028,0.0036868695134889724,-0.007639421092160987,0.010896472249343335,0.0050230592576548955,0.010444950770810913,-0.02644215259600067,-0.02563886279569902,-0.0019487613107571841,0.031133256652896252,0.0046730760122002495,0.008956846750600718,-0.007771296065251533,-0.01879515049390633,0.003006409580649237,0.014710088581846347,0.013460592322264101,0.017851111672697737,-0.004968442152468333,-0.012014348639770965,-0.004891030297676983,-0.016067946751338272,0.012804137095370028,0.019391750185606578,0.013113588746641314,0.007434222395370529,-0.0044496773022349905,-0.023240434808192934,-0.018205555297410247,-0.00342630581116804,0.006533682862681762,0.006325295217124172,-0.0005052809260777894,-0.008443296961235353,-0.009592508721899594,-0.0069050040363684805,0.008897592938992123,0.0071668244097859305,0.012758048314897446,0.011932111086566438,-0.007130240645383223,-0.017741834640874903,-0.01774183464087478,7.988100461996073
16,7.3587,-0.10839799598522543,-0.13242686366965262,-0.20628993188246406,0.023711931434983027,-0.0006415884147572097,0.10602009147445716,0.07307831375878077,-0.007308544902826749,-0.03638204266089415,-0.04517675558842155,-0.008189361061618897,0.042345522694849945,0.028387926208511157,0.014416146942455065,-0.05122600275205521,-0.017858248339522362,0.007515154625974371,0.019155145850144505,-0.013846062823633978,-0.020484666546042966,-0.012537571545059772,-0.019181514623326318,-0.011919904544121927,0.018736414626223344,0.03296039409634346,0.009698302563550646,-0.008714978479912436,-0.02613462709858874,-0.02008490702560376,-0.0014464776088081205,0.01930319649315834,0.016907957494988406,0.014294107683268189,-0.015431504441164307,-0.01027052666163307,-0.005078866362266272,-0.004890701916451039,0.017807542169528543,0.0058424633431935,-0.0071572185261336695,-0.01745031750442889,-0.009997820806160173,-0.0013370062340181729,0.01776390976132987,0.014217567277244731,0.013938148208946642,0.0033256963905105076,-0.0024084845492038077,-0.006261432166035317,0.003311670771262503,0.00597063652066422,0.009796205145579051,-0.0071188676268056465,-0.005450157098927207,-0.0140548934469431,-0.013118352102092208,0.00623910187751463,0.017732745891341484,0.017732745891341373,7.8681132366393545
17,7.3083,-0.11750104287327115,-0.12804458549212522,-0.25513703645534136,0.05659904917147936,0.007581319345777139,0.08975330329456774,0.05058082242738837,-0.029170516557172736,-0.01499511141192374,-0.03656728041500152,-0.01113269398480993,0.028543076011041734,0.026074049814134206,0.014236029121082797,-0.02539994351994762,-0.005768726913139603,0.037968966664190695,0.018775034908375357,-0.0069260273412551105,-0.031165995600161474,-0.016629511349199298,-0.025687140230583556,0.017770885599638152,0.03669965435862915,0.019106655393704357,-0.02745718472228868,-0.006725676803890754,-0.013223419201187869,0.00594826358698558,0.018873942658589722,-0.006855901374372101,-0.019301462828282455,-0.018368067030073494,-0.010360507218797579,0.010674134428012804,0.015536602060582903,0.008613688810090229,0.0001588908806343537,-0.018768678627469164,-0.011642843968136689,0.0068324238932714314,0.005154145194597809,0.0062794567221192395,-0.001995318555188313,-0.0027056473849116193,-0.018390786478967226,-0.011886232472132247,-0.002251644934517209,0.01155280948664949,0.0024908629792063496,-0.0014909423261282324,-0.01153273085777629,0.004815197064489013,0.003431156917957455,0.014977151156040196,0.01409290424760398,-0.005329450625011403,-0.017717809623433854,-0.017717809623433736,7.84191475923676
18,7.268,-0.12644911480863874,-0.12298700571700327,-0.2986089108520049,0.08762483904364754,0.015445639274662129,0.06596265839136427,0.02272699090135934,-0.04643825607599239,0.009672931803241913,-0.018705728284949912,-0.010852862782232131,0.0042009944115538635,0.013007951260406244,0.006869100063686467,0.01579760419120559,0.010117447582076129,0.03921275357812187,0.0028610289640980183,0.006560187021071022,-0.010354003644124069,-0.002856926989732436,-0.001230234175601759,0.024847532716468803,0.002928735051039107,-0.023014215401807744,-0.020105751226830865,0.007130909217533798,0.023975856060703897,0.02062480883817067,0.00041838094894626476,-0.017935975468983754,-0.011666624272179729,-0.00798795507977641,0.02046059682899208,0.0043406139745311816,-0.005695949482910528,-0.0016657847637737587,-0.017949493477198774,0.013318386558685601,0.01976257711401274,0.009640739638476259,0.003508179155282755,-0.007256836027775955,-0.014929321677026236,-0.010238100203202122,0.014848565770910161,0.01580462745928106,0.006216860246219912,-0.014122082239969651,-0.007788775672711847,-0.0032029607075606953,0.011909897472858196,-0.002156453903557645,-0.0012218224952441656,-0.015500241665767857,-0.014840041322063117,0.004403985979051309,0.017697030762508816,0.017697030762508698,7.906819620456704
19,7.3413,-0.13523040996394944,-0.1172807978009498,-0.33578968909580237,0.11576898060357947,0.02257939793270127,0.036642483402825526,-0.00753355307073255,-0.056392168019493864,0.03222442040164289,0.0038886570133894044,-0.007430884851350151,-0.021692319695721884,-0.005422269199466133,-0.003965574465371324,0.04743478848537198,0.019344884544795247,0.010289653746367772,-0.015420105656334695,0.01382705523532741,0.020920736387993855,0.01398475784839591,0.024709560370356765,0.0003047281427221776,-0.03497071482623575,-0.031086957240585366,0.01983624412527024,0.00840518868554603,0.017137564467617435,-0.0040762262246975215,-0.0188967326004658,0.010432738526951427,0.02246954733772184,0.021110503871164765,0.0004287317188101337,-0.01308552076111299,-0.011586394254366597,-0.007345742421893549,0.015876982675696583,0.005172004570048345,-0.009753506599173317,-0.017851954892541256,-0.009571332663186289,0.003651992271347858,0.023204201328515937,0.017763848570548618,-0.004851363406636039,-0.013550561089681532,-0.008263396362847057,0.013363871353094182,0.011508769289485694,0.007436683301674371,-0.010883248489093965,-0.0006613061534787596,-0.0010552892584796557,0.015610223701740238,0.015347706887145143,-0.003465453951860868,-0.017670416160566166,-0.01767041616056606,8.01531691892602
20,7.1927,-0.14383334647773377,-0.1109560560373482,-0.36589604610007526,0.14010591987696017,0.028645176602647072,0.004250635450847744,-0.03699631892881455,-0.05746455364516756,0.04772481558172742,0.02549915306600118,-0.0018574994077609295,-0.03957566564193915,-0.02161649473503402,-0.01279829782654242,0.05036547962784159,0.01584060160135507,-0.0265494119611462,-0.02094311208355527,0.007985266266371145,0.03105501694983815,0.01580308816583464,0.020865169582353054,-0.024625854843372687,-0.023573228419492696,0.006831559389383266,0.02762453709268329,-0.005151271862143198,-0.021178086643452616,-0.020994792766247126,0.0006109571189004265,0.015855452620874635,0.005564994255303227,0.0007402649047457115,-0.020668707433806537,0.002928921190307925,0.013731249860278292,0.007257147930862998,0.003765177526058012,-0.018598460091059366,-0.009202747530425114,0.010764351434703816,0.008543192461201998,0.0022588486364936745,-0.01803501498017788,-0.01588897418534986,-0.00725482795230775,0.006004353864259415,0.007759640844448615,-0.009456828548837434,-0.012897214614888595,-0.010601951892381726,0.008573794675991245,0.0034303014992788667,0.0032738616665438204,-0.015304166050883302,-0.015607708820167192,0.0025166393288264767,0.017637974593989154,0.01763797459398904,7.9472426791699835
21,7.3143,-0.15224657773002506,-0.10404613684030146,-0.3882937007705788,0.15983530731967008,0.033356070812953637,-0.028497535566034488,-0.06254129815113192,-0.04948651678370878,0.05278244316989191,0.040657976371334024,0.004253673696470084,-0.04284555271463884,-0.02889667142301805,-0.015170023542972704,0.022816087645993747,0.0019109215837424987,-0.042963666077685946,-0.009138422145930076,-0.005426906722972173,0.009808120721295582,0.0006446929217163149,-0.008129489707023527,-0.01821907985335339,0.02105457498759116,0.03464320029040393,-0.009365361747966663,-0.009618445233088808,-0.020594963752032035,0.0021706067942196578,0.018863452697870865,-0.013594672602038515,-0.023980727580098112,-0.021364652739888527,0.009604062721311776,0.011458386772585741,0.0020636113452278905,0.0018218147767031958,-0.019240749502972432,0.01381507008151066,0.019717045828265323,0.0055481163106602975,-0.0011854961676718444,-0.006743372582468789,0.0024166893458680457,0.005605659948381398,0.016207194081686162,0.0038868401249993905,-0.004861065294740199,0.003321541938201386,0.011672828112455666,0.012244001396862004,-0.005253750575701771,-0.00594634643597454,-0.005310825365716361,0.014590225683375528,0.01561585150913664,-0.001560357405558732,-0.017599716760650377,-0.017599716760650263,8.012990361528441
