,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,all_13_harmonics
25,8.2657,-0.1837845798419869,-0.07132568913701617,0.2409122120341471,-0.3939791406163534,0.18238149573084478,0.03535195416958154,0.08407054031114145,-0.11239827397409285,-0.08313738004470725,0.07983281159027292,0.031866133659218684,0.12260378487688134,-0.017990652552350352,8.23881872424926
26,8.6877,-0.19108834749607762,-0.062091206326417084,0.24036870097743643,-0.3742741609227873,0.1729952803852167,0.03152042619138043,0.1090802475709689,-0.11273199147500175,-0.0651336364474972,0.09890190884952231,0.04827474734535903,0.11342962899828979,-0.038601715737367495,8.315676453141721
27,8.4016,-0.1981400841308133,-0.05252925718315241,0.23697444561506556,-0.3466839686708274,0.15791990699732814,0.02619801769949591,0.12707751306255122,-0.10361559047488925,-0.040232458245948566,0.10506793544913585,0.05708029390192776,0.08304886324523557,-0.05076625605621705,8.358590472756442
28,8.1098,-0.2049304890410726,-0.04269027101282481,0.2307697014133536,-0.31178983436522123,0.13765114736834513,0.01963647259669864,0.13690534659694295,-0.08581328234469533,-0.01107079706112742,0.09752645113280821,0.05689593724455964,0.03714142373936618,-0.051822524775794944,8.366656661758464
29,8.069,-0.21145060619843284,-0.03262613820231777,0.22182805590316065,-0.27032690805042425,0.11285556405762226,0.012146144546166283,0.13793194624939048,-0.06081740230551219,0.019263224564655512,0.07726134292702902,0.047750712761709994,-0.015709912968483272,-0.0415393975089514,8.344530878775892
30,8.0669,-0.21769183606349235,-0.022389936552142928,0.21025555594049505,-0.22316873116055272,0.08434858967055009,0.004081317594181441,0.13009131500904728,-0.03072330967209115,0.04755733503315945,0.04691646398029692,0.031084954364619638,-0.0656241511560738,-0.02216694702929169,8.301162422479331
31,8.0647,-0.22364594692801015,-0.012035651346419159,0.19618945000336854,-0.17130883273786351,0.05306771037573137,-0.004176551064611967,0.113887503528745,0.00194626232034769,0.07081528252599022,0.01045070772310679,0.00952344802993615,-0.10326941002847494,0.0020558998998395335,8.247868827893177
32,8.0626,-0.22930508577190262,-0.0016178906368223972,0.1797965604411136,-0.11583979775084913,0.020041635543807963,-0.012236873581141089,0.09036220622117122,0.03445268267037599,0.08657412806702822,-0.02737848248356976,-0.013537960813994792,-0.12160759622700862,0.025828891034148267,8.19612838116954
33,8.0604,-0.2346617886207823,0.008808402757913655,0.16127130498109227,-0.05793024850088213,-0.013643532598523703,-0.019718405815465224,0.061027793851185716,0.06407099708301084,0.09316506253570786,-0.06163578516908039,-0.03446719848093444,-0.1172102337533675,0.04395020802495525,8.155501223761206
34,8.1097,-0.23970899039037225,0.01918824101804311,0.1408333909574902,0.0011997759265961194,-0.04688001674765681,-0.026267279753461544,0.027770087757948703,0.08831835594885837,0.08989012798036722,-0.08785187914133141,-0.049967999165199624,-0.09089944599170284,0.05245468726737558,8.132049223890906
35,8.2638,-0.2444400342048163,0.02946688132618804,0.11872520960837424,0.06030452346031182,-0.07857479511321397,-0.031573741063718186,-0.007272873939654048,0.10516214712631664,0.07709612903469425,-0.10260652593497373,-0.05759905276895703,-0.04759425292364417,0.04948144571479342,8.127518470098238
36,8.4149,-0.24884868017659217,0.039590114578585626,0.09520896134433524,0.11813877456289605,-0.1076855467553721,-0.035386800127121504,-0.041848284397455755,0.11319038613297953,0.05613790746507631,-0.10397478545177315,-0.05615850084634772,0.004609080453358366,0.035681064624564995,8.139397482273894
37,8.5479,-0.2529291136364497,0.04950455128155385,0.07056354608269438,0.1734840765311882,-0.13325492956368498,-0.0375261035620059,-0.07373339423738264,0.11173008024535463,0.02923486895165243,-0.09177815002255174,-0.045873224190612835,0.05595070801400967,0.01407323450043659,8.161797771385094
38,8.1084,-0.2566759528025181,0.05915790312536807,0.04508125552753792,0.2251744138725546,-0.15444206360480617,-0.03789046473515277,-0.10087840543453461,0.10090364425896937,-0.0007640445621328457,-0.06760783310904862,-0.028363110075326825,0.09683188668197379,-0.010613989757818517,8.186952084634214
39,7.4087,-0.26008425587846723,0.068499258750542,0.019064306624749255,0.2721207739334184,-0.1705501844713247,-0.03646264977511346,-0.12153824668079471,0.08161863867795727,-0.030682048308100094,-0.03461717432450858,-0.006385926907076223,0.11960954105556015,-0.032978744522731966,8.207016888188173
40,7.5649,-0.263149527571362,0.07747935225213207,-0.007178742695152229,0.3133340902310435,-0.18104955721804805,-0.03331019271483992,-0.13438475878229683,0.0554916905630925,-0.057350925592306354,0.0028897556982909467,0.016597012554660322,0.12002519974222553,-0.0481273506168467,8.21581825195877
41,7.7112,-0.26586772502061173,0.08605082300598647,-0.03333665297749702,0.3479460801181813,-0.18559489733335402,-0.028582201208297537,-0.13859207802821427,0.02471297461567306,-0.07794653136356572,0.040019678619833576,0.036965993217178895,0.09800115190321573,-0.052745109578699136,8.21020147103986
42,8.0523,-0.2682352631301973,0.09416846544662538,-0.05909919450651015,0.3752275377724036,-0.18403672583600014,-0.022502303907052323,-0.13388972849032552,-0.008137385197654855,-0.09028785974393194,0.07192850169593965,0.05151298736714624,0.05765497593936844,-0.04582159982684699,8.19072886290114
43,8.2732,-0.27024901929713985,0.10178946747943489,-0.08416082659297361,0.3946036971132097,-0.17642628507135905,-0.01535807307794447,-0.12058001010874482,-0.04030560276014407,-0.09306800526831767,0.09445329416413765,0.05794690537410946,0.006529724059772833,-0.028871769137990902,8.161600121505373
44,8.0565,-0.2719063375299774,0.10887363626980007,-0.10822432125058709,0.40566634098077475,-0.16301385354520787,-0.007487422760070443,-0.09951856473597054,-0.06909507470344563,-0.08599255980920421,0.1046553969814259,0.055254432550719726,-0.04581631388732886,-0.005604445727569445,8.129820214052257
45,8.0574,-0.27320503195181495,0.11538361021837346,-0.1310042882846606,0.4081824014600221,-0.14424051521378747,0.000737374187132829,-0.07205936948995467,-0.09209243177996354,-0.06981078941425241,0.10120381001788144,0.043859621900803954,-0.08959661197373539,0.018889198277309036,8.103782635167377
46,8.0584,-0.2741433896833314,0.12128505600453202,-0.15223055998599763,0.40209887015828083,-0.12072365390693655,0.008927294169151227,-0.0399676936284543,-0.10736984723227219,-0.046236289533818836,0.08454883874279752,0.025557107577085344,-0.11662608037851369,0.039249656952852076,8.09154450779385
47,8.0593,-0.27472017310193636,0.1265468496588223,-0.1716513952879081,0.3875439149867465,-0.093236649917659,0.01669496323248286,-0.005306614685995123,-0.11364664301570412,-0.017765520984832542,0.0568633458814386,0.0032294576445535753,-0.12185133581339719,0.0510218153777776,8.099125054087938
48,8.0603,-0.274934621474101,0.1311412407094278,-0.18903646538542349,0.36482417991737415,-0.0626834464602149,0.02367297941457346,0.02969561058956005,-0.11039664671740634,0.012586556913489214,0.021759272545886353,-0.019606818114396102,-0.10429547343896634,0.0516297827290768,8.129151223991135
49,8.0612,-0.2747864519587074,0.1350439985369551,-0.20417958540762418,0.33441832460396015,-0.030068822409378623,0.029531290441164995,0.06278879417636876,-0.09789229963593961,0.04160576046393759,-0.01618358756767469,-0.039355103515683436,-0.06724070732637814,0.040940528387862885,8.180106465892331
50,8.0622,-0.2742758599800944,0.13823454016567105,-0.2169011597457742,0.2969669399747559,0.0035346510623823837,0.0339928048256255,0.09184547461375404,-0.07718181852106261,0.06621905291198474,-0.052015083235986956,-0.0529051277063972,-0.017614733315587904,0.021292990649770915,8.246324536540602
51,8.3431,-0.2734035189703083,0.14069603881722506,-0.22705031203595405,0.2532590522550276,0.03702188327904449,0.03684649798291532,0.11499768511503332,-0.05000132546365645,0.08381996877654686,-0.08106051883561105,-0.058122819579084516,0.035304461177057316,-0.0030137112984310833,8.318731948009564
52,8.4548,-0.27217057948089635,0.1424155126543495,-0.23450667453485574,0.20421549975297892,0.06929160629818633,0.03795739345382019,0.13075703954649592,-0.018629311927837733,0.0925446298408727,-0.09953053061976572,-0.054186414883263506,0.08162319385366978,-0.02666097671880062,8.386206219445086
53,8.4548,-0.2705786676654176,0.1433838932465067,-0.2391818156669529,0.15086953262711356,0.09928259143294973,0.037272947138832904,0.1381104163053156,0.014304363058356334,0.09146912363180071,-0.10501545966571113,-0.04171588059540278,0.11268179349406714,-0.04447449757139392,8.437307692832789
54,8.4548,-0.26862988313466873,0.14359607339639954,-0.24102028881250542,0.09434504435937376,0.12600854903488398,0.0348255325746398,0.13658508886703496,0.04603892921825879,0.0807073426655214,-0.09679972396025671,-0.02267527276024814,0.12267359730972044,-0.05255645977374691,8.462079844249484
55,8.4548,-0.2663267961874581,0.14305093407510794,-0.24000028989789882,0.03583289355364157,0.14859056381630284,0.0307309097024456,0.12627911595517763,0.07391413539453894,0.06139892361042427,-0.07595517559970201,-6.340602767979922e-05,0.10973055470986248,-0.04913843212424874,8.453607218596087
56,8.4227,-0.26367244442057525,0.14175135032379976,-0.23613391598937228,-0.02343418508776071,0.16628599903753266,0.025182749553662474,0.10785503764018559,0.09559325358160063,0.035588563569411896,-0.04520126341464168,0.022558446884234445,0.07627247485218613,-0.034968320464575015,8.409070922021593
57,8.1522,-0.26067032872243334,0.1397041760908873,-0.22946702182324752,-0.08220755203372046,0.17851291901006267,0.018443473829139054,0.08249728262656306,0.10925896259860764,0.006009493484392753,-0.008550244666842434,0.041627440476705795,0.028554623252027365,-0.01314671682446605,8.330138079613473
58,8.1257,-0.25732440865566103,0.13692020808460112,-0.22007867597419,-0.13924896927710625,0.1848692267521777,0.010831842649472293,0.05183602488591524,0.1137656908298946,-0.024205961893611128,0.02921626732448256,0.05414028946395704,-0.024501751984024996,0.011551547662232943,8.222644637697236
59,8.1373,-0.25363909723474226,0.13341412883161782,-0.20808022311128507,-0.19335668754811297,0.18514588743223637,0.002707877561776076,0.01784238466444025,0.10873564741698083,-0.05185808673608015,0.06317112829628914,0.058126273416284895,-0.07297732148038921,0.03372219363237401,8.095656767000344
60,8.2367,-0.24961925510558333,0.12920442924205072,-0.19361396346345833,-0.24339076478244034,0.1793338027307385,-0.005544167072363451,-0.01729828892239827,0.09459049178143245,-0.07401861335868672,0.08888447460434844,0.05295761683545348,-0.10780917548561667,0.04851401526343395,7.960101442494805
61,7.5882,-0.24527018413469115,0.12431331108919098,-0.17685146515562594,-0.28829708243451974,0.16762411004951494,-0.013533978873653412,-0.05132690742630644,0.07251598667987504,-0.08834081599094006,0.10300165790902742,0.03944836112229349,-0.122485210014035,0.052690382855088994,7.82722263831146
62,7.0939,-0.2405976204164137,0.11876656991831616,-0.15799152943106717,-0.32712955365980845,0.15040189672818247,-0.02088364877924617,-0.08205587308301225,0.04436259786148679,-0.09330802119904992,0.10368090371057981,0.019726156522655,-0.11426161869426832,0.045337456602900325,7.707135114969683
63,6.6226,-0.2356077267074672,0.11259345900210282,-0.13725783289223978,-0.35907005548389587,0.12823353598342307,-0.027245545714050214,-0.10750971290758463,0.012490372878502258,-0.08839421853806169,0.09083359535160579,-0.0031028337257457007,-0.08467587012623537,0.028064145814032194,7.60771202261168
64,6.564,-0.23030708429872826,0.10582653506013298,-0.11489627472278563,-0.38344566502724425,0.10184806104396943,-0.032318759147459956,-0.12605207592427145,-0.02042889742213709,-0.07411976330151276,0.06613583523973623,-0.025443140875714615,-0.039259265375336555,0.004650060067116792,7.533964360739979
65,6.4956,-0.2247026843350099,0.09850148655616496,-0.09117206035235517,-0.3997428366525707,0.07211319001528912,-0.035863331821166,-0.13649092926006695,-0.05163565028244339,-0.05199627263342693,0.03280977497512936,-0.04377626168701064,0.013497184635792282,-0.01978151513423582,7.487966464649657
66,6.4448,-0.21880191859427384,0.09065694547872205,-0.06636655615164361,-0.4076182213505564,0.04000678992515111,-0.03771160945611525,-0.13815519036084628,-0.07851388017724717,-0.02436655032038268,-0.004796757221267642,-0.05521480770318802,0.06373022403981116,-0.03988465527209148,7.469273323599495
67,6.7253,-0.21261256973843579,0.08233428359765799,-0.04077395246058154,-0.4069059004209376,0.006584718389290076,-0.03777617061031658,-0.1309378688748614,-0.09881043381545335,0.0058435083063517225,-0.04177748858041984,-0.0579572566375837,0.10204836951038727,-0.051260549837315324,7.475684094156426
68,6.7479,-0.2061428010486258,0.07357739427123486,-0.014697774525769786,-0.39762088104969245,-0.02705389953729924,-0.036053961614185934,-0.11530294474137888,-0.11082388789624226,0.03543475891619516,-0.07330779038360209,-0.051571684461710024,0.12128772595870163,-0.05142001533811608,7.504149109378954
69,6.9816,-0.19940114565844044,0.06443246095445272,0.011552717272971833,-0.3799587801374655,-0.0598028174108907,-0.0326264410056641,-0.09225554031278134,-0.11354717634028158,0.06127358688122018,-0.09527411500753138,-0.03706379160039912,0.11785133613435814,-0.040328158791807615,7.551605149260883
70,6.8075,-0.19239649529938657,0.05494771362950876,0.03766619521405691,-0.3542917030403344,-0.09058504764499613,-0.027655726633490425,-0.06327730405488793,-0.10675201081369308,0.08062374660142585,-0.10481066297419876,-0.01671850939765282,0.09238166161485631,-0.02041201273197117,7.6155567126925385
71,6.8607,-0.1851380885733645,0.04517317444295996,0.06333295654401222,-0.32116040404965707,-0.11838827954359482,-0.02137692766628988,-0.030231159813491455,-0.09100801772527246,0.09143612077685592,-0.10067326464426846,0.006259866839690209,0.04964046928539658,0.003970528901008193,7.694291301364304
72,7.2888,-0.177635498767652,0.03516039389108894,0.08824859651542827,-0.2812628937741091,-0.14229817035696257,-0.014087024194772459,0.004758454969083295,-0.06763498747717749,0.09256571508721347,-0.08340169870977146,0.028252340707335552,-0.002381420472215118,0.02748427072774782,7.786708662908818
73,7.5198,-0.16989862122846633,0.02496217894481971,0.11211761859118723,-0.23543973344372007,-0.1615284145436561,-0.006130820409285413,0.0394421629617436,-0.038592238827840984,0.08389290926699405,-0.05524927087782446,0.045795191225765204,-0.05395808392213888,0.044984121287547266,7.891837733228913
74,8.2793,-0.16193766030975332,0.014632314548040086,0.13465693899837078,-0.1846563259556908,-0.17544660237477536,0.0021153642484652378,0.0715902526628988,-0.006314372752022436,0.06633612449216426,-0.019888840143581943,0.056125494144304955,-0.09544683607925945,0.05264090135652101,8.008190706970492
75,8.1138,-0.15376311591442027,0.004225279958137131,0.15559924406825695,-0.12998257675445635,-0.18359501748917584,0.010261494569442904,0.09913601986156875,0.026492815745812186,0.04175456564443597,0.018066354561306418,0.057616270744732315,-0.11909101063915303,0.048779214732753685,8.133145179847821
76,8.0639,-0.1453857696457609,-0.006204038575245596,0.17469616054474968,-0.07257035305081587,-0.18570568944699048,0.017922267801593072,0.12030862984896142,0.05707915952203853,0.01275133772258474,0.05366455280193802,0.05003273006093085,-0.1204701330739261,0.03424404521415575,8.262543710001387
77,8.3613,-0.1368166705873386,-0.01660063727791232,0.19172120126175923,-0.013629216269572919,-0.18170920626011983,0.0247353380342921,0.1337469590676539,0.08288066082041701,-0.01760221428458393,0.08226149571013011,0.034569247456199506,-0.0993263650065899,0.012215863910813574,8.390655448155663
78,8.5333,-0.12806712073008603,-0.02690968493863717,0.20647245125414954,0.045599061005218544,-0.1717369970890166,0.030378454750157567,0.13858709766038943,0.10173442655635245,-0.0460917505766568,0.10012633138134183,0.013661255589763596,-0.05961270923403169,-0.012485296349077833,8.510565671120277
79,8.7257,-0.11914866006583563,-0.03707681208659684,0.21877496244529432,0.10386665671010717,-0.15611701003653414,0.034584704910100364,0.13451788764222014,0.11205997972359412,-0.06970032439309314,0.1049283541732872,-0.009398325855798204,-0.008753963069747392,-0.03445452257212849,8.614962305588323
80,9.1799,-0.11007305136694756,-0.04704839773360555,0.2284828285105314,0.1599459884325997,-0.13536292717978884,0.037155137638232534,0.1218009263135793,0.11299174791680879,-0.08592786660092161,0.09604107628492776,-0.030977711001708253,0.04374140909177434,-0.04888468201565116,8.697194015796809
81,9.1689,-0.10085226467210635,-0.05677185216888292,0.23548091530888027,0.2126555761323045,-0.11015727151669875,0.0379681743733113,0.10125374895488616,0.10445162269733455,-0.09305593466764414,0.07462396143035402,-0.047678238582989335,0.0880589620524369,-0.052618281045647336,8.752402254832516
82,9.1696,-0.09149846149874814,-0.06619589431491196,0.23968622636030917,0.26088493357674236,-0.08132896137559537,0.03698535939719767,0.07419727193677773,0.08715550728201005,-0.09032968998717245,0.043471157361704656,-0.056869646624548034,0.11591316173682009,-0.04483836298085118,8.778495819341916
83,9.1339,-0.08202397880294335,-0.07527082218161985,0.2410488871741523,0.30361796407875025,-0.049826050438167534,0.03425317874683634,0.042370874970689865,0.06255330367419351,-0.0780378327676414,0.006646962097283313,-0.05710432750131875,0.12209643450399275,-0.027247268107852624,8.776749449045537
84,9.0906,-0.07244131270788849,-0.08394877499252075,0.23955273675465627,0.3399543676338032,-0.016684549852899702,0.029900861477277267,0.007820581607059993,0.03270737000699465,-0.05748202964340094,-0.03104441786165852,-0.048345319974595305,0.10545276622890824,-0.00369414101122445,8.751867134167064
85,9.2978,-0.0627631020224678,-0.09218398560037822,0.23521551926847634,0.3691286084514184,0.017005642238666643,0.024134267273511947,-0.027232473478646477,0.00011963679932201071,-0.030839071524987726,-0.06468564022591035,-0.03197213042972809,0.06909382873053208,0.02066730887432962,8.711445954971138
86,9.4134,-0.053002111571625224,-0.0999330218611571,0.22808867360096163,0.390526043272469,0.05013658331430651,0.017226149520171458,-0.06053483456863155,-0.032478125344377384,-0.000930358710480049,-0.08988775968297154,-0.010563466495039728,0.019817226918509713,0.04050650129918264,8.664889853883464
87,9.1664,-0.04317121536052894,-0.10715501569326986,0.21825672329707202,0.40369587068081514,0.08161872249466416,0.009503254374879233,-0.08994559280827756,-0.06235330511212858,0.029076875984796392,-0.10336282424172534,0.012508898428246096,-0.03316436982090399,0.05148238071018445,8.621932877714967
88,8.9226,-0.03328337959473596,-0.11381187861406902,0.20583627412215208,0.40836062859300437,0.11041673173549053,0.001330866044499307,-0.11357401881157657,-0.08700152033742667,0.05600496660732837,-0.10335283234115744,0.03361116511804857,-0.07994561257225227,0.05119329177543021,8.591016245440631
89,8.6825,-0.023351645578752966,-0.11986850261685433,0.1909746311313738,0.40442203983280745,0.1355835538366777,-0.006904470744763098,-0.12990111197930812,-0.10435655581667173,0.07700231827897142,-0.08985908755771595,0.04941981643442528,-0.11178036002103503,0.03970249065468155,8.577805480690483
90,8.6049,-0.013389112515544171,-0.12529294532897947,0.173848051649241,0.39196308263595836,0.1562915475583243,-0.014813233875783547,-0.13787725248906624,-0.1129635703843491,0.08984538157244586,-0.0646420285364097,0.05744505711596278,-0.12271684210893202,0.019524303785585322,8.584122990784195
91,8.7996,-0.003408920229678536,-0.1300565984745422,0.15465965487860986,0.3712462424636784,0.17185970559920077,-0.022021347796163555,-0.13698967820374977,-0.11210105361080736,0.09317411897076885,-0.03099155633339709,0.05642294593069189,-0.11071039280745272,-0.004926037189120033,8.607507975878484
92,8.9098,0.0065757681631012505,-0.134134338753192,0.1336370129310167,0.34270798195579866,0.18177605034162742,-0.02818787686883223,-0.12729544861056544,-0.10184130871372635,0.08663602829883993,0.006702176974214984,0.04651446103764685,-0.0780057173894835,-0.028298501573039092,8.641509644857774
93,8.9568,0.016551783617028856,-0.13750466033932782,0.11102945184840565,0.3069495455305725,0.1857144708517363,-0.03302115124212942,-0.10941777663782962,-0.08304439151043952,0.07092347152670223,0.043521522071552306,0.029280146612340775,-0.03071722616196679,-0.04547891112081591,8.676690041657979
94,9.2018,0.026505968525285736,-0.1401497883028908,0.08710509462582158,0.26472429235998646,0.18354544743009385,-0.036292562503951686,-0.08450596416605974,-0.05728601349775248,0.04770035594886313,0.07466290522622847,0.0074343337846773955,0.022314105251091777,-0.052707984170393574,8.702183030172725
95,9.0907,0.036425194073885586,-0.14205577235357575,0.06214768130446609,0.21692182458959358,0.17534031102292943,-0.03784737660112093,-0.054161516859111705,-0.026725452813388645,0.019425931957955868,0.09606351843021048,-0.015582354955068368,0.07117362962452098,-0.04840391199518877,8.707550472912628
96,9.2011,0.04629637755758234,-0.14321256041405758,0.03645320384843641,0.16454924518973046,0.16136889741810218,-0.03761205258511707,-0.020335188171144318,0.006075454136267408,-0.010905633359865323,0.10493136679136089,-0.03614488914662699,0.1067266536582597,-0.03350847770901045,8.684615730414258
97,8.9302,0.05610649963496522,-0.14361405163421193,0.010326395715112097,0.10870994029793027,0.1420906733703971,-0.03559772101577874,0.01479842873876882,0.03836706677838897,-0.04008232852117065,0.10010952143607263,-0.05101475722008635,0.1223262446487523,-0.011280982715860892,8.628950767720474
98,8.9272,0.06584262149998191,-0.14325812856673453,-0.01592288224753312,0.05058033306640679,0.11813962648419969,-0.03189965749840995,0.04898069907491642,0.06744243775877448,-0.06501443893574146,0.08222705628266404,-0.0578500182769975,0.11505592968448518,0.0134149279070665,8.540748433817344
