,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_7,harmonic_8,harmonic_10,harmonic_11,harmonic_12,harmonic_14,harmonic_15,harmonic_17,harmonic_18,harmonic_19,harmonic_21,harmonic_22,harmonic_23,harmonic_25,harmonic_26,harmonic_27,harmonic_28,harmonic_30,harmonic_31,harmonic_32,harmonic_34,harmonic_35,harmonic_37,harmonic_38,harmonic_39,harmonic_40,harmonic_42,harmonic_43,harmonic_45,harmonic_46,harmonic_47,harmonic_48,harmonic_50,harmonic_51,harmonic_52,harmonic_54,harmonic_55,harmonic_56,harmonic_58,harmonic_59,harmonic_61,harmonic_62,harmonic_63,harmonic_64,harmonic_66,harmonic_67,harmonic_69,harmonic_70,harmonic_71,harmonic_72,harmonic_74,harmonic_75,harmonic_76,harmonic_78,harmonic_79,harmonic_81,harmonic_82,harmonic_83,harmonic_85,harmonic_86,all_65_harmonics
0,0.0069,-0.11114215434265236,-0.030075766594714906,-0.035530268747437074,0.005704572014323611,0.05379286450055282,0.08005075490662072,0.01985122805472664,0.015791986684202033,-0.009805586274603244,-0.015049190213456902,-0.013442764404730669,-0.0016016264315035173,0.0007972355845830958,0.0053875011541517775,0.00445057507055575,-0.004926335845784514,0.006350237143803161,0.007549232967976302,0.0044817054498222505,-0.003599707714514621,0.001154507221438956,0.005092872108421229,-0.004144208730133639,-0.0016421116252304624,0.002307192893933665,-0.004196887205875862,0.003297223620200531,0.0016210032816182717,0.0021268443487072897,-0.0013166658889957137,0.0011121327042295818,-0.001733153087740639,0.002289948411885734,0.0018216007489443705,-0.0004359744924066661,-0.0006332193279705491,0.0008118689963222423,0.002170998938994957,0.001650176354965652,0.0007808665074853921,-0.0004038593458688788,0.0019273501184770417,0.0001236191954039182,0.0019902293531202267,0.000683890657440725,0.0012014694606395796,0.00017535898113104636,0.0032906008289127118,0.0031429057739681947,0.0005339542774627577,-0.00013751137884603353,0.0018302220627143015,0.0010311278277495657,0.00034271986716910287,9.121983825566532e-05,0.0010678241537380702,0.0007662786052151133,0.0007925221985446253,0.0012308782493453507,0.0010459115458040678,0.002381424178145937,0.002133648710293332,0.0010403879679436595,0.001746126420157557,0.0015615848912723454,-0.04918044473592793
1,0.0059,-0.10940209563659366,-0.03438333662624439,-0.03764324857822718,0.0033492954649969845,0.051084744106066705,0.07926121286969182,0.016471657651640922,0.028946718992892462,0.0035300336190250657,-0.0037334933954254667,-0.0014814162819720158,-0.0030112735435336613,-0.0029276301921882346,0.0023737851115935623,0.006785100548794832,-0.0039229649983139455,0.009879201104628298,0.005415796937348252,0.009726096436250699,0.007960966456649928,0.008750149670728524,0.0038593743570934933,0.0033710492788241093,0.0038097840660882313,0.0025122659982826376,-1.835928260724783e-05,0.0003781259451495129,0.003740716133526977,0.0024549012998312096,0.0030013384250002647,7.785338494252085e-05,0.0003648291516702136,0.002970953348209778,0.0021565936280393207,0.0017092642630295203,0.0023218173086825607,0.0006051475741110478,0.0005702889090640123,0.0015590202786667235,0.0018991889333696966,0.0019193247399111274,-0.0006747435343712266,0.00011617717423277566,-0.0004776611680321426,0.0001907584277974077,-0.0022525155666346247,-1.0006940873463762e-05,-0.0017510837869991985,-0.0021944788632374183,0.00016650028761932943,0.0007294589284179341,-0.0017796580274339903,9.154104249882439e-05,0.0004890015721401355,0.00044424742415990326,-0.0011811104994400507,-0.00031000540750927304,-0.0006600643785469463,-0.0011373980978716832,-0.0009661984790147657,-0.0023241943226648726,-0.0020791495049192676,-0.0009604859779622775,-0.0017782871732854647,-0.0015692070794229667,-0.037449217722444667
2,0.0028,-0.10751774387423851,-0.038509570429731924,-0.03930978394226865,0.0009234559182215126,0.04596037308502445,0.07337620531901282,0.011711298045068277,0.03832496645033308,0.01630968825025468,0.008280210976759787,0.010854752644796717,-0.003549089554157659,-0.00557145784322117,-0.0016188147277033536,0.006014863121061639,-0.000746068457057469,0.007429489331678366,-0.0002820134122521516,0.007488073593070156,0.012934978197646422,0.008584646784434085,-0.0010329802171651565,0.007264902543308663,0.004921379484141612,-0.00031087325645300383,0.004184782312740035,-0.0030740020301967996,6.268821392772068e-05,-0.0011963316428407896,0.002239538435938733,-0.0010937962367400592,0.0017662672760047511,-0.0022359981403946255,-0.0020955547756890576,9.510873184892749e-05,2.727312647322639e-06,-0.0010196291783669301,-0.0024478228001117955,-0.002516275071659069,-0.001967742182755931,-0.0010570742181010753,-0.0013687801882745331,-0.00022741056302636343,-0.0015025874617392843,-0.0008904190960788313,0.0015057315526191834,-0.00016275913036270466,-0.0009884424348967967,-0.00013961965670374117,-0.0007788429558968808,-0.0009705669869571288,0.0010340525917243025,-0.0011823081049998005,-0.0011698048460627537,-0.0008593308743997105,0.0010551170318430024,-0.00019956565782841378,0.00043277282701122957,0.0009363789411251737,0.0008152379429886501,0.0021745328036591725,0.0019692373390761313,0.0008650847705672459,0.0018051714435769466,0.0015763118086709368,-0.01925478136574158
3,-0.0613,-0.10549158437246631,-0.042432706426827,-0.04051010992765789,-0.0015218390090310165,0.038662128391778475,0.06277406172920254,0.005969201551933001,0.042703211826022054,0.02652063643664379,0.018745861234573974,0.02044450440093934,-0.00305936468871785,-0.006158004366146709,-0.0049438598253636135,0.002492312183974518,0.002844188632007757,0.0004836136370488934,-0.005794218323564183,-0.0005106226895685319,0.007206980905768142,0.000804795132023105,-0.004946024062320618,0.003354315598704808,0.00042628844718175455,-0.002759294930349916,0.0027775271529477184,-0.0021928218940982245,-0.0037125002494840594,-0.0029083622166387567,-0.0023127094709524143,-0.0003354704320362847,-0.00020451162541279552,-0.0030115573875833987,-0.0018903934215655557,-0.0017282310845553536,-0.002322557913398097,-0.00025508693968352475,0.000617908420547247,-0.0001611278713432384,-0.0006694717152027844,-0.0011147109230212019,0.0018078547318568785,8.69888392648881e-05,0.0020116451735281223,0.000773271669169108,0.0004428419531303341,0.0002149387756555879,0.0030505938763472134,0.0023855573847488846,0.000979022191076799,0.0007448725780075817,0.00011539973501195074,0.001861043964508983,0.0014895769673542818,0.0010415496619435058,-0.0007153686221743105,0.0006748262764540282,-0.00014330330704145116,-0.0006468267895763477,-0.0006041617666201954,-0.0019383915602728316,-0.0018068415636771306,-0.0007557238206586346,-0.001826699460794161,-0.0015828967361735276,-0.042947397431574316
4,-0.1594,-0.10332628948179616,-0.04613205416821277,-0.0412299908104679,-0.003935071813597119,0.02953520874703095,0.048136362094785355,-0.0002732822871914335,0.041510254724487924,0.03255469732201319,0.025706817265023447,0.024861486240616307,-0.0016838852587697634,-0.004470685318198246,-0.00623019288765051,-0.002170684405061165,0.004858617980499317,-0.006754934419011933,-0.007492993146941006,-0.008116490225424551,-0.0044838540171252845,-0.007688887965568384,-0.004170019317633906,-0.004159699661206042,-0.004554452125735284,-0.001881742755873671,-0.002353465148145704,0.0017794989788337081,-0.0017336797765446716,9.393783335016176e-05,-0.0029506665319970456,0.0010147843520895584,-0.0017848300373277284,0.002181310530180524,0.0023356931509658043,0.0002495394397640272,0.0006279658146918737,0.001107206012998918,0.002147883958458298,0.0026057881103946946,0.0023861206179366917,0.0019055594002599882,-0.00012780813002715048,0.0001496957222685595,-0.000551091009231976,5.3221010937407444e-05,-0.002037964138260797,-0.00010787267728313126,-0.003022188210711197,-0.003125169763498075,-0.0006611032085122837,-0.00016092535183749693,-0.0012197829573497958,-0.001891210994730319,-0.0013496282289941566,-0.0009415254649337116,0.00023069450874208132,-0.0010340669783758894,-0.00016675509454378232,0.00029611829385477667,0.0003485347057117187,0.001625161772812992,0.0015962903093647454,0.000634167869396737,0.0018428073476201838,0.0015889596904968936,-0.09833727943703344
5,-0.2425,-0.10102471506175927,-0.04958810345413954,-0.0414608888887472,-0.006265400477502656,0.019011307128716043,0.030404120197753397,-0.0064928573675474095,0.034901732281090975,0.033461532012879366,0.027861670607244305,0.022988134718229667,0.00017911664915024983,-0.00113254941160179,-0.004947365481918602,-0.00584040751598995,0.004181121446031387,-0.009905544385092137,-0.004260299406382093,-0.00947823514655418,-0.01246488398633909,-0.009362736064288285,0.0005593473506079521,-0.007205089622963531,-0.004346528600374572,0.0012640074015589607,-0.004329245960628766,0.0032433252953081347,0.0029321732234351334,0.002943968677680553,0.0014054178723505674,0.0005744781552676442,4.250922619405701e-05,0.0030511683412123283,0.0015936882214631098,0.001678467304451769,0.0021520331134585935,-0.00012504070630356385,-0.0016605124781769302,-0.001286492643457175,-0.0008217061607475277,-0.00033574486910659503,-0.0017020518976954447,-0.00022072529691321164,-0.00144903912545425,-0.0008308924643211733,0.0020064989800946493,-7.911508558530934e-05,0.0009226917021274528,0.0018914393647034983,-6.671372012291338e-06,-0.0005004202943579286,0.0018477827162203975,0.0012622960665562423,0.0007931503261522827,0.0005863632106946216,0.0003007157390375159,0.0012155250881205697,0.0004528552151150063,8.258766979277535e-05,-6.720669798693159e-05,-0.0012473003817506123,-0.0013431951342805699,-0.0005023784468400445,-0.0018534473091939582,-0.0015944986723321298,-0.14108095542467852
6,-0.2886,-0.09858989671423707,-0.05278262723037325,-0.04120006573865286,-0.008463729608213694,0.0075881921823273794,0.010717288655490313,-0.01216814798409916,0.023739814225767104,0.029098317907173446,0.024807553557544715,0.015298436202337288,0.0019902602774250345,0.002623784495715855,-0.0016243804043141147,-0.006837645454296201,0.001187067181455149,-0.007061536242098983,0.0017762848734474194,-0.003548249186162561,-0.010132846629331229,-0.002732091317961211,0.004758428101807674,-0.0025102943821907506,0.0008131819409183893,0.002886159803820825,-0.0005009524689912196,0.0001351546930578977,0.0030534471535764683,0.0010219523494621177,0.003382814256682672,-0.0008794800229934856,0.0017886884420432157,-0.0021259036149313595,-0.0025381407980185,-0.0005842635937045059,-0.001212352747148985,-0.0010642768482529686,-0.0013418548242146368,-0.0018910894994910122,-0.0018726050654419776,-0.0016500002767782381,0.001536810160083997,4.749775043194427e-05,0.0020304077867137667,0.0008463613839996535,-0.00037356018258134294,0.00020748736318008536,0.0018091209303717874,0.0005366127804149556,0.0006709154646878862,0.0009210845333687894,-0.0017541351321895223,-0.0001934743453596607,8.1136856070436e-06,-7.230608214866207e-05,-0.0007712043322157104,-0.001188003310158287,-0.0006738920611154116,-0.000453485113385708,-0.00021907713118792947,0.0008198346834769766,0.0010543014662539498,0.00036248221903042776,0.001858587774925833,0.0015995118551545525,-0.15827934529786364
7,-0.3257,-0.09602504577973321,-0.05569877771688976,-0.04045061469183289,-0.01048374478096142,-0.0041938356731072365,-0.009658525212021048,-0.016823404811811115,0.009480721363961435,0.020152242645859134,0.017115458627809707,0.003738001130327493,0.0032251790012973462,0.005411276408864123,0.0023684545471298326,-0.004706076705358945,-0.002464683753943206,5.595868658492178e-05,0.006643817902032079,0.00511145151183823,0.0005828010050846827,0.006321844296145821,0.004446309493783518,0.004881225597314128,0.005046474150054681,0.0010294191293949632,0.0039989511319586234,-0.003163538531485512,-0.0015578206072347435,-0.002556604979584012,-0.00036524646652197736,-0.000781618241228079,0.00011984338610267382,-0.003089773147059778,-0.0012712659148117148,-0.0015619519951798728,-0.001822817406445739,0.0004904298464051297,0.0023118620443240393,0.0023370692209871797,0.0019919685619811155,0.0015916765698654046,0.00042984119818491903,0.0001782913462780938,-0.0006237940032397453,-8.543766682604214e-05,-0.001557533157270936,-0.000182134565576155,-0.003301151811556358,-0.002625828627122456,-0.0009801113167003587,-0.0008987453128345563,0.0009754140564961607,-0.0009427726661901531,-0.0008068736102302503,-0.0004613448163083101,0.0010854555295571379,0.0009562333428507337,0.0007981085046118687,0.0007815063308878856,0.0004892062142067862,-0.0003597647047135406,-0.0007373088253858916,-0.00021673667030385895,-0.0018582134921729236,-0.0016039975858260138,-0.16200695907171497
8,-0.4048,-0.09333354510185882,-0.05832117526233711,-0.039221424148879386,-0.012282888291604517,-0.015777499843842156,-0.029413421478732504,-0.020068386109195722,-0.00601525781365473,0.008032274985859674,0.00622348675985478,-0.008768204962367195,0.0035263362052403023,0.006200634772734277,0.0053846038802445465,-0.0004210759943774566,-0.0047508722974888016,0.007139588646023241,0.007138761968386018,0.00983884537613282,0.010816256746674696,0.009768475553453724,-8.110629013940497e-05,0.007029009257685921,0.003530565682051752,-0.0020681534204942892,0.003137595585353803,-0.002002707316978051,-0.003754620194877094,-0.0019910151046727055,-0.0034951227967704307,0.0006953888947775707,-0.0017778107026097186,0.0020697956655318004,0.0026996308496897393,0.0008957519728320292,0.0017073407963199797,0.0008959017303010286,0.0002196541864192893,0.0005927531783934281,0.0006277478579369675,0.0004384628670074413,-0.0018926436817672406,-0.00020678121370824163,-0.0013935796166008266,-0.0007538605800550685,0.0022454919037226766,2.1840297993750614e-05,0.0025309194545140297,0.003057003359737069,0.0007706325860508211,0.0004441468713366857,0.0001842527634776898,0.0017504659326075386,0.0013566120758387377,0.0008699787879485497,-0.0011798055435800153,-0.000560062378341567,-0.000807657939670143,-0.0010356374886164683,-0.0007232612343346553,-0.00011461287725236823,0.00040066561840994134,6.749367460604216e-05,0.0018523255714963081,0.0016079543851400425,-0.19789713511127968
9,-0.7319,-0.09051894456561925,-0.06063598945565066,-0.037527072163950966,-0.01382325576285576,-0.026614906114096674,-0.04727741714778749,-0.02163107097612824,-0.020726466530231538,-0.005352741779084336,-0.005832017572595055,-0.019055922117337646,0.0028065401369888883,0.004700386132621878,0.00618029043242569,0.004056602941272456,-0.004404831644259597,0.009902496217583693,0.002935372599470797,0.006997086169378938,0.012100669386988555,0.004550734047965035,-0.004531629739812937,0.0016257649237090307,-0.002007543238462458,-0.0026728339944920056,-0.00193022872724125,0.0019812670757905567,-0.0001321290883491852,0.0018019250042231073,-0.0007094583553222448,0.000945400148348471,-0.00028120866635688495,0.0031273590748744475,0.000928329381762106,0.0013833188931519202,0.001359187156343869,-0.0007980121858946653,-0.002418484352821784,-0.0026663675464467696,-0.002384272165744554,-0.0019254216134453291,0.00113693757829953,6.444640899606533e-06,0.0020464924462151772,0.0009016199469344876,-0.0011412264193852726,0.00015463520299002212,-2.6260337449117053e-05,-0.0015578779943141831,-0.0001533353472941528,0.00022406779475313813,-0.0012719600851735695,-0.0019481265172236284,-0.001487665986444928,-0.0010428626858470043,0.0010351401138058726,6.760234988910889e-05,0.000701168365936799,0.0011918509290941785,0.0009039829759875005,0.0005844323812630556,-5.334397391820115e-05,8.28384563428536e-05,-0.0018409414833658066,-0.0016113809483096165,-0.33642646747264643
