,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_13,harmonic_162,harmonic_163,harmonic_164,harmonic_165,harmonic_166,harmonic_167,harmonic_169,harmonic_170,harmonic_171,harmonic_172,harmonic_173,all_22_harmonics
28,8.1098,-0.2049304890410726,-0.04269027101282481,0.2307697014133536,-0.31178983436522123,0.13765114736834513,0.01963647259669864,-0.08581328234469533,-0.01107079706112742,0.09752645113280821,0.05689593724455964,-0.051822524775794944,0.05689593724455996,0.09752645113280775,-0.011070797061127687,-0.08581328234469522,0.13690534659694314,0.019636472596698665,-0.31178983436522095,0.2307697014133535,-0.04269027101282478,-0.20493048904107264,-0.0,8.330719585587637
29,8.069,-0.21145060619843284,-0.03262613820231777,0.22182805590316065,-0.27032690805042425,0.11285556405762226,0.012146144546166283,-0.06081740230551219,0.019263224564655512,0.07726134292702902,0.047750712761709994,-0.0415393975089514,0.04775071276171028,0.07726134292702866,0.019263224564655318,-0.06081740230551215,0.13793194624939062,0.01214614454616638,-0.27032690805042414,0.22182805590316057,-0.032626138202317675,-0.21145060619843298,-0.0,8.310593900206415
30,8.0669,-0.21769183606349235,-0.022389936552142928,0.21025555594049505,-0.22316873116055272,0.08434858967055009,0.004081317594181441,-0.03072330967209115,0.04755733503315945,0.04691646398029692,0.031084954364619638,-0.02216694702929169,0.031084954364619857,0.04691646398029671,0.0475573350331594,-0.030723309672091123,0.1300913150090474,0.004081317594181635,-0.2231687311605528,0.21025555594049503,-0.02238993655214283,-0.21769183606349238,0.0,8.256652399914348
31,8.0647,-0.22364594692801015,-0.012035651346419159,0.19618945000336854,-0.17130883273786351,0.05306771037573137,-0.004176551064611967,0.00194626232034769,0.07081528252599022,0.01045070772310679,0.00952344802993615,0.0020558998998395335,0.009523448029936278,0.010450707723106812,0.07081528252599026,0.001946262320347697,0.11388750352874513,-0.004176551064611745,-0.17130883273786318,0.19618945000336846,-0.012035651346419131,-0.22364594692801013,0.0,8.188142454394312
32,8.0626,-0.22930508577190262,-0.0016178906368223972,0.1797965604411136,-0.11583979775084913,0.020041635543807963,-0.012236873581141089,0.03445268267037599,0.08657412806702822,-0.02737848248356976,-0.013537960813994792,0.025828891034148267,-0.013537960813994783,-0.027378482483569548,0.08657412806702837,0.0344526826703759,0.09036220622117129,-0.012236873581140804,-0.11583979775084914,0.17979656044111353,-0.0016178906368223,-0.22930508577190256,0.0,8.123843614824024
33,8.0604,-0.2346617886207823,0.008808402757913655,0.16127130498109227,-0.05793024850088213,-0.013643532598523703,-0.019718405815465224,0.06407099708301084,0.09316506253570786,-0.06163578516908039,-0.03446719848093444,0.04395020802495525,-0.03446719848093455,-0.061635785169079964,0.09316506253570817,0.06407099708301074,0.06102779385118571,-0.019718405815464884,-0.0579302485008818,0.16127130498109205,0.008808402757913836,-0.23466178862078224,0.0,8.078481602142945
34,8.1097,-0.23970899039037225,0.01918824101804311,0.1408333909574902,0.0011997759265961194,-0.04688001674765681,-0.026267279753461544,0.08831835594885837,0.08989012798036722,-0.08785187914133141,-0.049967999165199624,0.05245468726737558,-0.04996799916519982,-0.08785187914133094,0.08989012798036759,0.08831835594885817,0.02777008775794862,-0.026267279753461194,0.0011997759265963137,0.14083339095749,0.01918824101804318,-0.2397089903903724,-0.0,8.06017615096261
35,8.2638,-0.2444400342048163,0.02946688132618804,0.11872520960837424,0.06030452346031182,-0.07857479511321397,-0.031573741063718186,0.10516214712631664,0.07709612903469425,-0.10260652593497373,-0.05759905276895703,0.04948144571479342,-0.05759905276895729,-0.10260652593497312,0.07709612903469462,0.10516214712631648,-0.007272873939654138,-0.03157374106371781,0.0603045234603119,0.11872520960837404,0.029466881326188153,-0.24444003420481644,0.0,8.069358619601545
36,8.4149,-0.24884868017659217,0.039590114578585626,0.09520896134433524,0.11813877456289605,-0.1076855467553721,-0.035386800127121504,0.11319038613297953,0.05613790746507631,-0.10397478545177315,-0.05615850084634772,0.035681064624564995,-0.05615850084634801,-0.10397478545177255,0.056137907465076665,0.11319038613297938,-0.041848284397455915,-0.035386800127121115,0.11813877456289623,0.09520896134433507,0.0395901145785858,-0.24884868017659234,0.0,8.099302210157058
37,8.5479,-0.2529291136364497,0.04950455128155385,0.07056354608269438,0.1734840765311882,-0.13325492956368498,-0.0375261035620059,0.11173008024535463,0.02923486895165243,-0.09177815002255174,-0.045873224190612835,0.01407323450043659,-0.04587322419061313,-0.09177815002255124,0.029234868951652775,0.1117300802453545,-0.07373339423738283,-0.03752610356200559,0.17348407653118805,0.07056354608269422,0.04950455128155399,-0.25292911363645,0.0,8.138096118593483
38,8.1084,-0.2566759528025181,0.05915790312536807,0.04508125552753792,0.2251744138725546,-0.15444206360480617,-0.03789046473515277,0.10090364425896937,-0.0007640445621328457,-0.06760783310904862,-0.028363110075326825,-0.010613989757818517,-0.02836311007532706,-0.06760783310904826,-0.0007640445621326028,0.1009036442589692,-0.1008784054345348,-0.03789046473515249,0.2251744138725543,0.04508125552753785,0.05915790312536823,-0.2566759528025183,0.0,8.17162335332273
39,7.4087,-0.26008425587846723,0.068499258750542,0.019064306624749255,0.2721207739334184,-0.1705501844713247,-0.03646264977511346,0.08161863867795727,-0.030682048308100094,-0.03461717432450858,-0.006385926907076223,-0.032978744522731966,-0.00638592690707632,-0.03461717432450846,-0.030682048308099966,0.08161863867795716,-0.12153824668079488,-0.036462649775113216,0.2721207739334184,0.01906430662474916,0.06849925875054207,-0.2600842558784674,-0.0,8.186920147342317
