,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_7,harmonic_8,harmonic_10,harmonic_11,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_18,harmonic_19,harmonic_21,harmonic_22,harmonic_23,harmonic_25,harmonic_26,harmonic_27,harmonic_29,harmonic_30,harmonic_31,harmonic_33,harmonic_34,harmonic_35,harmonic_37,harmonic_38,harmonic_39,harmonic_40,harmonic_42,harmonic_43,harmonic_45,harmonic_46,harmonic_47,harmonic_48,harmonic_50,harmonic_51,harmonic_52,harmonic_54,harmonic_55,harmonic_56,harmonic_58,harmonic_59,harmonic_61,harmonic_62,harmonic_63,harmonic_65,harmonic_66,harmonic_67,harmonic_68,harmonic_70,harmonic_71,harmonic_72,harmonic_74,harmonic_75,harmonic_76,harmonic_78,harmonic_79,harmonic_80,harmonic_82,harmonic_83,harmonic_84,harmonic_86,all_65_harmonics
0,3.6172,0.1378076922691402,0.21533123357600803,0.11398748104034262,-0.013104268044227263,0.06624287318618223,-0.1713867643539235,-0.03340334967288324,0.0488218462926758,0.0043283355673829306,-0.049786422298991946,0.0082230559899555,-0.08605469618013102,-0.0006480499914053306,0.0036927878377037747,0.011576539640319043,-0.04223108835404018,0.013504693822405553,-0.006555579905235064,0.019095478796957565,-1.647220715180614e-05,0.0005496835566674459,-0.022608759144635192,0.020331771016032306,-0.006590652764305605,0.033000521657847975,0.012110740094547982,0.015199862007945621,0.005966453371923876,0.006529584932704311,0.015349961750991549,0.00031576700041257384,0.006599059476615723,0.00264954569642953,0.0005492318794985199,0.004271079952220436,0.010542034253394587,0.0018191061221687983,-0.0066450333672587285,-0.006525770590422022,0.006287669137595596,0.004938621190694582,0.011038743212106137,0.005982660920520978,-0.010386240873157721,0.0009508052429752648,-0.003380942761973134,0.008614466000318104,0.007053353559920535,0.010763307014975281,0.0017582283076242548,-0.008162518088388596,0.0018692748926776642,0.0026895822603291574,0.00010108722180856514,0.00393856770704986,0.005124406001794563,-0.0043343772015857086,-0.00085416626546319,0.0069035331252886144,0.01177777711140172,0.005391512098706182,0.004675870641660126,-0.006416441392746169,0.00026252500952997576,0.005613880386658666,3.304810908732396
1,3.3302,0.14971065376535858,0.24596329741031114,0.14008998763282968,0.01998991212147375,0.07112737200187857,-0.1895621133638066,-0.01825271233175771,0.0064120595391240105,0.01733068508285393,-0.06520389038443647,0.013793837397182457,-0.09855438427834437,-0.04002594948809504,0.005973627475297745,0.012958365535454012,-0.02514008333156504,-0.015671677569385683,0.0074245808922521715,0.018528653007863365,0.004841473554298045,-0.0011096445242909346,0.0007074345748806742,-0.0037188952725312227,-0.00106004228972633,0.02492984736861847,0.019444362966723222,0.005349581832382898,-0.00296070990776114,-0.01717803038029369,-0.008702131894452647,-0.003932075842543344,0.007581507983856952,0.000985944739134763,-0.0064736321030483615,0.0030478069407863916,-0.011433594959531234,-0.0010677828430943224,0.005186943722811535,-0.004963280011975661,-0.0025060437368041246,-0.008721257200794355,-0.006857083659177478,-0.006966752482618786,0.013855388248873406,0.005113148672216272,-0.0035316950631590262,-0.013207928971337912,-0.00829482594712082,-0.006005623313284904,0.010075738684319884,0.0023199893207099024,0.0012895266968486992,-0.00922409911945055,-0.004021253752663545,-0.0007898720036296726,-0.007305822042492151,0.0055905176007193325,0.0022988071350920807,-0.009251899303837918,-0.013193634437006154,-0.004561565956075927,-0.004144571255339237,0.007741726506274553,-0.0012360562224632218,-0.005612174065826717,3.1966188756621765
2,3.5474,0.16141615827808672,0.2752981614680485,0.16453104357512682,0.05266294457632875,0.0726476265569401,-0.1955510829784255,-0.0015719832017506595,-0.03683426574305202,0.027603525500250452,-0.06635395764131907,0.01587456858252748,-0.08252037188352151,-0.06626390676662611,0.005791107175733555,0.008410632635229159,0.005879829312711559,-0.035363893572565815,0.016518298241504418,0.0037074909165571816,0.005693730792828718,-0.0017847480207640219,0.023308763784812732,-0.02377447757678668,0.0056782224140586555,-0.014865027207226923,0.0007095830543263246,-0.012041807984418066,-0.007299065073677387,-0.013040793970608616,-0.01802575417692129,-0.0012418716380768852,-0.00591091413089992,-0.002631641683771909,0.00027311942453743656,-0.00487888124624794,-0.00743722910724175,-0.0014525132986061232,0.0041272397263109155,0.009283073050040093,-0.004721546726014595,0.0016997433860289428,-0.005362274234202215,0.00024135660127955324,-0.0037586555171706965,-0.006486658227247373,0.007625534273404827,0.008015784552977334,0.003851894562894701,-0.0022316025217812997,-0.01657762811726285,0.0046383580911307926,-0.0038877440992027357,0.012544042179550756,0.006700360390295667,-0.002572866140458944,0.008007160025165347,-0.005885504872007165,-0.003413170435149715,0.010725514548759871,0.013636593249428397,0.0034785791574299596,0.0035028118166796503,-0.008942084546393359,0.0021994041624226446,0.005608617084574184,3.264360913921951
3,4.0543,0.17290876713577208,0.3031811149468283,0.1870207808404548,0.08422647347659304,0.07073173053010659,-0.18896866031405912,0.015240522430594282,-0.07527507069597407,0.03352892820057684,-0.05298497542663696,0.013938792975132825,-0.04259486452234249,-0.07074837868881648,0.003220493298609916,1.4317089275127457e-05,0.03364201212974094,-0.03365465715920878,0.014740596531612133,-0.01396589266864682,0.0018351676925437146,-0.0008768284493137215,0.022356525521957212,-0.018289939054336433,0.005947566604796052,-0.03574357656795351,-0.018976510969051855,-0.012458301980476856,-0.00032458984536399703,0.012235011088612633,0.0031594468279318288,0.003639583243351038,-0.008118019724893892,-0.0010337333667792747,0.0064389374970913555,-0.0020748482224395848,0.013453182612147235,0.0015664619095749936,-0.0071903465921876,-0.00019384190980385762,0.00545671855398363,0.007427462507718804,0.011296111218761545,0.006751127236980446,-0.010018195677843237,0.00190976198563007,-0.005633104691119245,0.0031151653150123812,0.003230721381325788,0.00917588096497411,0.014306642266819979,-0.009365847632125878,0.004795877945232161,-0.011492420190098194,-0.007311567546322831,0.005238399489737312,-0.007086336697118389,0.005168623149992209,0.004037151737237535,-0.011185051110262783,-0.013073989768868874,-0.0022026274952975404,-0.0027676963339890604,0.009998145516387509,-0.0031446322688674514,-0.005603210615844814,3.4417374356847317
4,4.6993,0.1841733224600649,0.3294651043577622,0.20729247381027754,0.11401551801285698,0.06547030363683827,-0.170238009570054,0.03077544269340789,-0.10389524056310617,0.03417366749177451,-0.02802223894597053,0.008476291184524982,0.009662809649288999,-0.05200717776904342,-0.0006781635812767243,-0.008388549747611631,0.04276477864148184,-0.011578360701693274,0.0032614594962408613,-0.02089513145417198,-0.0035417575512520076,0.000808814165236474,-0.001187040929723878,0.006842865212423434,-0.0005588603537656283,-0.011137034695063535,-0.01322143562968489,0.004687216181073127,0.007152967603922399,0.017678387048242476,0.01899724300228566,0.0020990867722215307,0.00517407160537469,0.00261286986568841,-0.0010910634415979216,0.005292652675675837,0.0037840027375679744,0.0009147132223562096,-0.000636974573364982,-0.009175386041974938,0.0013114349647641973,-0.007353309479881977,-0.003988935127000758,-0.006272736978249144,0.013986181251980097,0.004419016101985801,-0.0008553494393994726,-0.011938123915644552,-0.008099339717698854,-0.010803831233230973,-0.004464586089366339,0.009588752900677466,-0.0036191434854904022,0.006435720593388476,0.0056662413432401115,-0.006484411945975773,0.004729900593920915,-0.0035631227593530853,-0.004081101490175065,0.01058706060839685,0.011547310372137604,0.0008044909712700657,0.001958816916967212,-0.010892867919606794,0.004063953261853949,0.005595956442466001,3.738461612480651
5,5.0962,0.19519496715790813,0.3540115090791959,0.2251057026085262,0.14140248223379756,0.05711220541925288,-0.14056326807235608,0.043730513380525984,-0.11896089317390013,0.0294361996810929,0.003072102762523333,0.0008691590726020689,0.059122884115205436,-0.016192770103282086,-0.004297164422372042,-0.012952938745593879,0.028193643931499725,0.01750490559386695,-0.010364187573618771,-0.011749470963409111,-0.005988339911853056,0.0017770605611964242,-0.0235310993813527,0.02462460976560217,-0.006428605100399046,0.02764181694134044,0.01025917332447663,0.015225337308392928,0.0035441313162333475,-0.005534145449433406,0.0026819584225984527,-0.003145194510157944,0.008587651004214603,0.0010811811123690083,-0.0063003387275441195,0.0010193741692556596,-0.014480732670920638,-0.0018805026390195058,0.007499540332464875,0.005291139350294677,-0.006276284333895908,-0.0018303395185598902,-0.00799396884618225,-0.00114713528238281,-0.004260226633541534,-0.006694098417827174,0.006661112178984115,0.011916259542305473,0.007417520042369971,0.0061722503892464725,-0.007740127560971726,-0.005199865707372125,0.0008690917659884105,0.000863810365974666,-0.0022721707661524826,0.0059732544394377335,-0.0014152393868293346,0.0013450303281111178,0.0035387052809948737,-0.008988082001556316,-0.009169132387511911,0.0006382725350457543,-0.0010977316128125568,0.011611813755528002,-0.004949793297691194,-0.005586856956560908,3.8814726792550562
6,5.4098,0.20595916451691368,0.37669087243586413,0.24024920445283554,0.16581037724528763,0.04605276447120872,-0.10185213589842407,0.053019734399334884,-0.1185065135809513,0.020062655774275275,0.033494231183726624,-0.006957883476629973,0.09146556010128104,0.024937490558604603,-0.006144132654265349,-0.011590252167991035,-0.0019982290498926775,0.03599458712607565,-0.01716870666327998,0.006435211976229634,-0.003480351275168868,0.0011691024572816156,-0.022096919651654744,0.01595296510369978,-0.004974555114848135,0.03124538154261758,0.01998565400419235,0.0043008578876839055,-0.005557758680487184,-0.019776065132964298,-0.018172575653998047,-0.002839860688812508,-0.004394602391365418,-0.002593236432339982,0.0018914011324012658,-0.005495938825753293,0.00014825596810347143,-0.00026909620704860854,-0.0030033762706339045,0.006235944481243383,0.0026108547432774727,0.008746510109520385,0.010606546697912684,0.007297574607437081,-0.009636937243197998,0.0028284838396259687,-0.007150353121545881,-0.003065771265551573,-0.001652510053914126,0.0020354130970876606,0.015848768281600843,-0.001689941232257343,0.0022587722953637925,-0.007862305730010163,-0.0018231487700582651,-0.0038434423242091945,-0.0021861335347161384,0.0011043072577378446,-0.002487891048486617,0.0065392959266298385,0.006114822643318897,-0.0020456295817071497,0.00020738984666586469,-0.012143381503592524,0.005794854366197972,0.005575915158759628,3.9675424375853465
7,5.557,0.2164517173781836,0.397383584447787,0.2525433792061042,0.18672497721940978,0.032815079842875926,-0.05659323556422641,0.05786440718999061,-0.10259138165117354,0.007529329019542525,0.05658741621021489,-0.01302447590076477,0.09732690888443038,0.057881132559429914,-0.005457429295204931,-0.00492403548891681,-0.03108297969298284,0.03270113434218032,-0.01267374428631738,0.019669201757209168,0.0019071745524795627,-0.00047581780437826724,0.001666255848086242,-0.009856412868083411,0.002146761715702145,-0.004912016987291167,0.0029180412293678282,-0.012686383427063047,-0.006045671313017415,-0.0019618300016089607,-0.008269789184575374,0.0024763345340165174,-0.008986532755487423,-0.001128272329620762,0.00606007234185426,7.663971715111571e-05,0.014440473601542655,0.001972889156549681,-0.006041671868938,-0.008755458311684443,0.004644661522697937,-0.004827246829851643,-0.0007864013936950192,-0.005372434967407621,0.014098527544107255,0.0036317836469617532,0.0019325879057296132,-0.008056112777747903,-0.0052449570159407675,-0.009063797554303386,-0.015570246101345529,0.007766956527693444,-0.004404700864959013,0.012120808638165557,0.005355798811363558,0.0006721199745860738,0.005344620185856247,-0.003363786148796008,0.001079632906783547,-0.0034722308336089798,-0.002609605919213544,0.003339510805305888,0.0006884792205949552,0.012478993335194467,-0.006592174415500123,-0.005563134657209712,4.016446045642175
8,5.9676,0.2266587868612846,0.41598051264812486,0.2618424194128352,0.2037056531104318,0.018025279047215174,-0.0076961259510067576,0.05785841161417809,-0.07329183821798574,-0.006189834992228027,0.06729858930208234,-0.015795678238842387,0.07500993877942042,0.07182323313326931,-0.002520231953840892,0.0039953479079882035,-0.04294615047717545,0.009617672600281471,0.00016236698931328293,0.017771416091569264,0.005716761942503182,-0.001698700584166056,0.02374567540490596,-0.02507737833928914,0.006822378133928391,-0.03481868287483958,-0.01806169117824339,-0.011790094519849522,0.002836609838595144,0.01903244756130358,0.01562972299070659,0.0034231009385421807,0.0035789281609908343,0.002572747858012275,-0.0026612175682981095,0.005480655141398162,-0.004069582279700566,-0.0004082390874386464,0.005936063383741825,-0.0013719338512484425,-0.005513481061436474,-0.005072151743450252,-0.00995554354010293,-0.00249790224139522,-0.004756178834498619,-0.006760507261810049,0.0048276593235094065,0.013209312639092231,0.00854808062006787,0.010840792799541199,0.007051954865317593,-0.010108387859603241,0.0046358139753982135,-0.01215524225059578,-0.007235514840098453,0.0026813359348053663,-0.007420346400244514,0.005044944066872415,0.00048373982763081627,7.68723746833325e-05,-0.0010880431275331736,-0.004448141609841716,-0.0015659991158773641,-0.012613233532807551,0.007335184709028885,0.005548519666386358,4.152354917575023
9,6.2874,0.2365669106166795,0.4323835776430808,0.2680360395582767,0.21639465583288153,0.0023829029366765975,0.041695744503651114,0.05300225027014973,-0.0344303987779158,-0.018934126352046585,0.06328401607561719,-0.014570334238516164,0.030975912220705084,0.06218680164572211,0.0014562398406272117,0.01108651845941387,-0.031014930653382646,-0.01928619356316089,0.012891617403347358,0.0022018464366526692,0.004796473718310775,-0.0014148820375230993,0.02183002714089238,-0.013358560560417537,0.0037255935012434948,-0.020417220721939983,-0.014826722316865285,0.005726258953259877,0.007322425734081077,0.009175942552996889,0.013075725810814377,-0.0016701065309659814,0.009311378783728902,0.001174991489819479,-0.0057220154824626284,-0.0011696056929424827,-0.013335374107513984,-0.0018327318944990091,0.00316024815614184,0.009517622963558455,-0.0011990767033544679,0.008688019615960947,0.009027854593398988,0.007604032452315625,-0.009242968420145057,0.003687615161808383,-0.0077347427968495145,-0.008575879967036215,-0.005993246260407089,-0.006336842115026942,0.005198228538871256,0.0075881038657222705,-0.0028516419307246924,0.007953606545738783,0.0068821692847646715,-0.005308193502819492,0.007992793199111206,-0.005858746917672478,-0.0019776119884060074,0.0033257542331181405,0.004705459881494366,0.005310023670230613,0.0024017824035240994,0.012543935882602324,-0.008017763942183481,-0.0055320750057026346,4.324485027944278
