,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_7,harmonic_8,harmonic_10,harmonic_11,harmonic_12,harmonic_164,harmonic_165,harmonic_167,harmonic_168,harmonic_169,harmonic_171,harmonic_172,harmonic_173,all_17_harmonics
43,0.0031,0.02897318323754431,0.02232853880176955,0.006276502940079837,-0.05407472360179486,-0.01216178113604019,0.02044424398057195,-0.01210651886150099,-0.031160920474123967,-0.01751231673436775,0.045554034768110055,0.020444243980571934,-0.05407472360179487,-0.06417000090633251,0.006276502940079823,0.028973183237544296,0.044891443595862404,-0.0,-0.0326925686788884
44,-0.045,0.033322572409676746,0.018397237116530414,0.003946701796405431,-0.051995320704058684,0.008208216052394773,0.017459264702210396,-0.025951924022244017,-0.03375481339817378,-0.006715982824886741,0.040239579650401355,0.017459264702210393,-0.051995320704058684,-0.05687043767294697,0.00394670179640542,0.033322572409676746,0.048912490089746144,0.0,-0.00522998755917421
45,-0.0391,0.03749621977829809,0.014247746379486432,0.00153375149145171,-0.047456597936415434,0.028050531663547474,0.01301070691150461,-0.03641155520442818,-0.03103246695640225,0.00533595977298304,0.03066388741646856,0.01301070691150461,-0.047456597936415434,-0.04770062163767303,0.0015337514914516978,0.037496219778298076,0.05286902472355027,0.0,0.03248480340926618
46,0.0208,0.04147211370796901,0.009929279058991087,-0.0009115119085124634,-0.04067323175311749,0.046089562773251214,0.007471485144344174,-0.04212081427453521,-0.023422639120314923,0.016390300437294638,0.01784099189855538,0.007471485144344181,-0.04067323175311747,-0.036962113239194135,-0.0009115119085124825,0.041472113707969,0.05675582912854689,0.0,0.08124059548061871
47,0.1347,0.045229285506321576,0.00549305166565088,-0.003337571564540895,-0.0319660677036018,0.06116563420630938,0.0013059423207662253,-0.04233485238128721,-0.012123845367752328,0.024380338501232043,0.0031287949135574596,0.0013059423207662305,-0.0319660677036018,-0.025008061252904824,-0.0033375715645409037,0.04522928550632155,0.060567776904884366,-0.0,0.1404272783501071
48,0.2446,0.04874792001203424,0.0009916773305796017,-0.005693315222397362,-0.021746944800832446,0.07230955057334185,-0.004969075280337297,-0.037025745404235935,0.001084402401008825,0.02781227008303707,-0.011914731005055999,-0.0049690752803372654,-0.021746944800832474,-0.0122315890683218,-0.005693315222397372,0.04874792001203418,0.0642998403829199,0.0,0.2079443584418676
49,0.3425,0.05200946009913463,-0.0035214581801010815,-0.007929112046147366,-0.010499216001719722,0.07880490293382829,-0.01082754430791456,-0.026886137027020335,0.01412186140952322,0.02604446711062746,-0.025696526696125578,-0.010827544307914546,-0.010499216001719727,0.0009471336468116695,-0.007929112046147366,0.05200946009913464,0.06794709725433397,0.0,0.28033237346780693
50,0.3814,0.05499670454647806,-0.00799282961412069,-0.00999785824121105,0.0012451138411377002,0.08023412457696252,-0.015778359922773228,-0.013238874147886898,0.02493518738378296,0.01940743501104084,-0.03675714601639573,-0.01577835992277321,0.0012451138411376933,0.014094708731837246,-0.009997858241211055,0.054996704546478065,0.07150473706428088,0.0,0.35310826534836925
51,0.3944,0.057693898756242604,-0.01236940703620817,-0.011855969437678332,0.012930551207357956,0.0765053351323789,-0.019406504226045607,0.002135576108834081,0.0318213275312364,0.009142021979790083,-0.043925306313675784,-0.019406504226045593,0.012930551207357935,0.026778762353407294,-0.011855969437678337,0.0576938987562426,0.07496806755601379,0.0,0.4212562830599377
52,0.3883,0.06008681784299576,-0.016599284756839243,-0.013464298926342384,0.024004388124104954,0.06785824728343168,-0.02140783645736617,0.017231412031900074,0.03369574410318915,-0.002832567880312808,-0.046441923348538076,-0.021407836457366165,0.02400438812410497,0.03858216413947394,-0.013464298926342393,0.06008681784299572,0.0783325208596147,0.0,0.4798044284554768
53,0.4042,0.062162841655123986,-0.020632296927562334,-0.01478896240204364,0.03394284462816872,0.05484875635815627,-0.02161458856351032,0.03007918085899942,0.030263224471734886,-0.014277585683174533,-0.04404049578052509,-0.02161458856351031,0.03394284462816872,0.04911674501370339,-0.014788962402043642,0.06216284165512402,0.08159365951666812,0.0,0.5244056951171999
54,0.4341,0.06391102133296586,-0.024420612502015757,-0.01580205183862156,0.04227584296590351,0.03831320348686272,-0.020009428890190434,0.03900272010830421,0.02206437586149177,-0.02305329043083035,-0.03697532677019784,-0.020009428890190438,0.04227584296590352,0.0580360626028181,-0.01580205183862155,0.06391102133296582,0.08474718233293216,-0.0,0.5518445629766378
55,0.443,0.06532213705262324,-0.027919302506468777,-0.01648222345554802,0.04860924173938363,0.019314609740714684,-0.016726915063218533,0.042837835288452364,0.010390482013893365,-0.027518991339042464,-0.02599459412360605,-0.016726915063218526,0.04860924173938365,0.06504679441107955,-0.016482223455548017,0.06532213705262326,0.08778893005128614,0.0,0.5604017853208231
56,0.4469,0.06638874665091367,-0.03108687289212505,-0.016815147388954173,0.0526434783488067,-0.0009256623028265527,-0.01204221426664105,0.041084184568503226,-0.002919868503173908,-0.026839788586548858,-0.012261120760956978,-0.012042214266641045,0.0526434783488067,0.0699183840836537,-0.016815147388954173,0.06638874665091368,0.09071489083747612,0.0,0.5500321885637158
57,0.4248,0.06710522487501625,-0.03388575664962372,-0.016793809593376105,0.05418773796470123,-0.02110642629481693,-0.006348036476483766,0.03397055503067836,-0.015770352165209632,-0.021142664760923816,0.002770764347714779,-0.006348036476483769,0.054187737964701235,0.072490623529877,-0.016793809593376105,0.06710522487501629,0.09352120557141838,-0.0,0.5223375045847211
58,0.3987,0.06746779304981153,-0.03628275934931791,-0.01641865961374966,0.053168978853575875,-0.03993032148036397,-0.00012171429530965843,0.02242501434971478,-0.026137072519044437,-0.011492744410695655,0.01750923476415142,-0.00012171429530968142,0.053168978853575875,0.07267892155917179,-0.016418659613749654,0.06746779304981154,0.09620417293708672,0.0,0.48034499684861603
59,0.3746,0.06747453900645042,-0.038249452823276395,-0.015697601114392286,0.04963538716931353,-0.05618721612819978,0.006114810974614076,0.007953832009620401,-0.03238731525547994,0.00030583982265434094,0.03039353568622708,0.006114810974614066,0.04963538716931353,0.07047708576417695,-0.015697601114392286,0.06747453900645042,0.09876025430426685,0.0,0.4281286147216782
60,0.3315,0.06712542716704975,-0.03976251231998589,-0.01464582536450744,0.043754097802584664,-0.06883200326809787,0.011838742724585138,-0.007555033603009711,-0.03353669376009707,0.012047244764664133,0.0400592626697914,0.011838742724585115,0.04375409780258466,0.06595752616551803,-0.014645825364507438,0.06712542716704979,0.1011860783957407,-0.0,0.3703289922590852
61,0.2885,0.06642229873232872,-0.04080399313313966,-0.013285491188340832,0.0358032890895244,-0.07705178748163981,0.016570254131523007,-0.022078244504325044,-0.029404185813030545,0.021536317383606497,0.04548284750326044,0.016570254131522997,0.03580328908952439,0.05926887392111424,-0.013285491188340824,0.06642229873232873,0.10347844573374551,0.0,0.3116392739087069
62,0.2734,0.06536886197119579,-0.041361543423727595,-0.011645258122802727,0.026159025291014056,-0.08031814350917901,0.019912711170786957,-0.033721054489279326,-0.020640643817717262,0.026998996855361182,0.04608995066330519,0.019912711170786947,0.02615902529101407,0.05063109341163175,-0.01164525812280272,0.06536886197119578,0.10563433285984171,0.0,0.25632440173188764
63,0.2553,0.06397067266349916,-0.041428550711382885,-0.009759682617996946,0.015277469178417234,-0.07842108712398771,0.021585921727500512,-0.04096450399824315,-0.008626288319000561,0.02741398994772973,0.04181628195252715,0.02158592172750049,0.015277469178417257,0.040328248447039236,-0.00975968261799692,0.06397067266349918,0.10765089632262523,-0.0,0.20783256514198806
64,0.2032,0.062235104799084756,-0.04100422029761538,-0.007668490001511236,0.0036733060503502633,-0.07148257438803358,0.02144962359364963,-0.04286358861299171,0.004746670855033051,0.022703710260331793,0.03311440861668358,0.02144962359364962,0.0036733060503502633,0.028699160486268683,-0.007668490001511225,0.06223510479908475,0.10952547642802372,0.0,0.16854081701857365
65,0.1881,0.06017131168769274,-0.040093584690841816,-0.005415737544734256,-0.008104600299905748,-0.059948661462744565,0.019515242394733383,-0.03917054746361083,0.017372049583029042,0.01374878364562217,0.02090582998458284,0.01951524239473338,-0.00810460029990577,0.01612626608567492,-0.005415737544734238,0.06017131168769272,0.11125560074723122,0.0,0.1396552787591866
66,0.186,0.05779017768479876,-0.0387074439214321,-0.0030488862637279577,-0.019499168221139316,-0.044560828996997745,0.015944933800289125,-0.03036718693234045,0.027261404480323118,0.002223407902268241,0.006483393766251469,0.01594493380028912,-0.01949916822113932,0.0030230400125138314,-0.0030488862637279394,0.0577901776847988,0.1128389873776541,0.0,0.12126334601894037
67,0.1709,0.05510426078799459,-0.03686223745462931,-0.0006178010099659958,-0.02997144753632983,-0.026308314561374842,0.011037990308047597,-0.017602022596873303,0.032857204264268115,-0.009717652388338431,-0.008625612202456842,0.011037990308047594,-0.029971447536329826,-0.010179602370508222,-0.0006178010099659784,0.05510426078799459,0.11427354795256713,0.0,0.11251434830104687
68,0.1298,0.052127726406652634,-0.03457984922044019,0.001826300082961467,-0.039026111276543776,-0.006364517533435775,0.005205752096362509,-0.00254044008341605,0.033278134298526246,-0.019841916971200694,-0.022821194641729735,0.005205752096362497,-0.039026111276543776,-0.023047476275660686,0.0018263000829614774,0.05212772640665261,0.11555739039551038,-0.0,0.11188918984039979
69,0.0777,0.048876272654170515,-0.031887348072818955,0.004231924663606962,-0.04623488408642027,0.013988435226911702,-0.0010628748773225556,0.012852576659008005,0.028457899895226357,-0.026256570616553152,-0.03460008877340144,-0.0010628748773225368,-0.04623488408642025,-0.03515740617959236,0.004231924663606968,0.04887627265417052,0.11668882141579515,0.0,0.11751065758253125
70,0.0556,0.045367047556801196,-0.028816666756267484,0.006548391004150131,-0.05125679916416036,0.03344211346559319,-0.007242402976668241,0.026568803673926538,0.019155667445988796,-0.027762340625206786,-0.04271494904123044,-0.007242402976668231,-0.051256799164160344,-0.046111142459823604,0.0065483910041501505,0.045367047556801196,0.11766634874182483,0.0,0.12744517947931655
71,0.0726,0.04161855861570494,-0.025404223187270175,0.008726895763653653,-0.05385432560566653,0.050745898588823765,-0.012814813562465511,0.036818776547398166,0.006836498948144389,-0.024077710805879105,-0.04630643884014608,-0.012814813562465508,-0.05385432560566652,-0.055548458312983356,0.008726895763653665,0.04161855861570494,0.11848868308928864,0.0,0.13995344073844307
72,0.1035,0.037650575199190184,-0.02169048854212055,0.010721542177441574,-0.05390460334769265,0.06478738217941546,-0.01731298155617083,0.04226524986339164,-0.0065593890208996124,-0.015891553261920374,-0.04499423139321278,-0.01731298155617082,-0.05390460334769264,-0.0631589962468681,0.01072154217744159,0.037650575199190205,0.11915473986162922,0.0,0.1536598661265652
73,0.0934,0.03348402427992123,-0.01771950727356697,0.012490307010693797,-0.05140525430989793,0.07466387939559868,-0.020359833688503366,0.04219765867063792,-0.018922201152216434,-0.004734338038403592,-0.038917285087313305,-0.02035983368850334,-0.05140525430989796,-0.06869247456017344,0.012490307010693806,0.03348402427992124,0.11966364058054312,-0.0,0.16762716223928226
74,0.1253,0.029140880066970822,-0.013538374748823183,0.013995925904466543,-0.046474494875357826,0.07974045987055653,-0.02169995786810467,0.03662482114005214,-0.02830484718198264,0.007308000945817438,-0.028719128243990137,-0.021699957868104656,-0.04647449487535783,-0.07196691815752254,0.013995925904466546,0.02914088006697078,0.12001471404462753,0.0,0.18133907101104405
75,0.1452,0.02464404811479344,-0.009196678704094656,0.015206678461658227,-0.039345544389330654,0.07969076548029132,-0.021221013914182994,0.02627378811694428,-0.03322960031637428,0.017984048544015408,-0.015479711619076048,-0.021221013914182987,-0.03934554438933064,-0.07287464301953456,0.01520667846165824,0.02464404811479344,0.12020749721464341,-0.0,0.19460944207289876
76,0.1841,0.020017244520323146,-0.00474591113990426,0.016097056532720054,-0.030355594147965136,0.07451799092802128,-0.01896315083023493,0.012494989659247757,-0.032920832908715586,0.02529782911547309,-0.0006010452238429873,-0.018963150830234934,-0.03035559414796513,-0.07138579752142903,0.01609705653272005,0.02001724452032319,0.12024173582422903,0.0,0.20744639288864408
77,0.241,0.015284870845305849,-0.00023885763206879865,0.016648301621659797,-0.0199298586313085,0.06455467836629733,-0.015115641185858642,-0.002913946541391533,-0.02742717451083117,0.027881970725220428,0.01434126985357366,-0.015115641185858644,-0.01992985863130851,-0.06754934413964091,0.016648301621659794,0.015284870845305835,0.12011738471525857,0.0,0.21990521916122013
