,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_174,harmonic_175,harmonic_176,harmonic_177,harmonic_178,harmonic_179,harmonic_180,harmonic_181,harmonic_182,harmonic_183,harmonic_184,harmonic_185,harmonic_186,harmonic_187,harmonic_188,harmonic_189,harmonic_190,all_18_harmonics
20,-0.478,-0.0027277063460209774,-0.03775492130652624,-0.025733434629458166,0.016511296222730874,0.0006727999085001383,-0.010647292921695318,-0.025696168530747552,-0.01129047737892025,-0.014571873920382044,0.005476094768834154,0.018934443627757758,0.007976932762581507,-0.0007319415908789098,0.0032970834808001732,-0.005326210766346125,-0.016695564876209535,-0.009887216844994804,0.011263069322313695,-0.0026310043671970633,-0.016695564876209535,-0.005326210766346123,0.0032970834808001732,-0.0007319415908789051,0.007976932762581511,0.018934443627757765,0.005476094768834154,-0.014571873920382037,-0.011290477378920243,-0.02569616853074755,-0.010647292921695322,0.0006727999085001347,0.016511296222730874,-0.02573343462945816,-0.03775492130652624,-0.002727706346020968,0.0,-0.19786903488183918
21,-0.512,0.00069350513800665,-0.04618135536164055,-0.0317518572596696,0.012970758332331236,-0.004656661911455249,-0.00960160430599632,-0.022254723738207305,-0.008733471630070223,-0.009002959627623569,0.006455410832228616,0.012286915996952438,0.008752270770063048,-0.005820078279858081,-0.007434794050646879,-0.005638434545019565,-0.01327554094054228,-0.009257999009689604,0.016479328848519062,0.005619766183430618,-0.01327554094054228,-0.005638434545019563,-0.007434794050646877,-0.005820078279858078,0.008752270770063053,0.012286915996952443,0.006455410832228616,-0.009002959627623562,-0.008733471630070213,-0.022254723738207298,-0.009601604305996323,-0.004656661911455253,0.012970758332331236,-0.0317518572596696,-0.04618135536164054,0.0006935051380066595,0.0,-0.23354414514003516
22,-0.489,0.0041139582843478205,-0.05440585010002928,-0.03745802593683568,0.009203597150795995,-0.00985910213347776,-0.008179148082016873,-0.017626060526859916,-0.005568771891076195,-0.002642429167052693,0.006735182965931581,0.004031386512783057,0.008167326565452843,-0.009849036790898456,-0.016601340077381534,-0.004591499594135095,-0.0062248286340719165,-0.005779081173037389,0.01602699031361854,0.011723977060815079,-0.006224828634071918,-0.004591499594135093,-0.016601340077381527,-0.009849036790898458,0.00816732656545285,0.004031386512783059,0.006735182965931583,-0.0026424291670526937,-0.005568771891076182,-0.017626060526859912,-0.008179148082016873,-0.009859102133477765,0.009203597150795993,-0.03745802593683567,-0.05440585010002926,0.004113958284347811,0.0,-0.25953739670765197
23,-0.532,0.007529912877705544,-0.06239244189882173,-0.042795825085995935,0.005275631995957141,-0.014792611750060124,-0.006435741529069107,-0.012057103292784607,-0.002016584867067342,0.003950445959878763,0.006285093518144402,-0.004751734841127267,0.006313012463680528,-0.01208559933387458,-0.022272617712477443,-0.0024377721984145647,0.002528293618116548,-0.0005213072780346878,0.010061650184280789,0.013350027184292275,0.0025282936181165445,-0.002437772198414563,-0.02227261771247744,-0.01208559933387458,0.006313012463680532,-0.004751734841127271,0.0062850935181444,0.003950445959878761,-0.0020165848670673316,-0.012057103292784607,-0.006435741529069108,-0.01479261175006013,0.005275631995957143,-0.042795825085995914,-0.0623924418988217,0.007529912877705563,0.0,-0.2774209140618811
24,-0.579,0.010937633621884607,-0.07010620742417063,-0.04771276174992722,0.0012554917303721509,-0.019322617479561696,-0.004439796039278856,-0.005844938114407618,0.0016759205270284732,0.010195964548376568,0.005153916664392168,-0.012912991568216473,0.0034775268711413334,-0.012122740758057136,-0.02325458856109648,0.0003035862742820022,0.010589960337277484,0.004896929947042131,0.0006352801033946525,0.009876820674104876,0.010589960337277486,0.00030358627428200423,-0.023254588561096485,-0.012122740758057143,0.00347752687114134,-0.012912991568216478,0.005153916664392169,0.01019596454837657,0.0016759205270284814,-0.005844938114407618,-0.004439796039278858,-0.019322617479561703,0.001255491730372146,-0.04771276174992722,-0.07010620742417065,0.010937633621884617,0.0,-0.28884425151538107
25,-0.594,0.01433339422428283,-0.07751341634210526,-0.0521604818151164,-0.0027865843126470176,-0.02332555257452528,-0.0022696326498895304,0.0006790358407415159,0.005251811718276524,0.015544967911128837,0.0034642329687962718,-0.01938431126152789,0.00010156234814389829,-0.009953701809686976,-0.019340507164577456,0.002971764517329753,0.015755410170360338,0.008807845637295187,-0.009009615112553989,0.0026310043671970637,0.015755410170360338,0.0029717645173297546,-0.019340507164577456,-0.00995370180968698,0.00010156234814390105,-0.0193843112615279,0.0034642329687962718,0.01554496791112883,0.005251811718276534,0.0006790358407415185,-0.002269632649889533,-0.02332555257452529,-0.0027865843126470176,-0.0521604818151164,-0.07751341634210523,0.014333394224282847,0.0,-0.2948347815700933
26,-0.588,0.01771348147053759,-0.08458167881269953,-0.0560952455355374,-0.006779973540926545,-0.02669222740043327,-1.0408720415245934e-05,0.007166785402964384,0.008462270404130516,0.019527126543308567,0.001399145877918413,-0.02331878538330176,-0.003290187044772208,-0.005973219227815131,-0.011354449466415641,0.004923591501234678,0.016611959542139385,0.010007622808501681,-0.015555361860273384,-0.005619766183430618,0.016611959542139385,0.004923591501234678,-0.011354449466415641,-0.005973219227815136,-0.0032901870447722063,-0.023318785383301777,0.0013991458779184132,0.01952712654330855,0.008462270404130522,0.007166785402964382,-1.0408720415245934e-05,-0.026692227400433272,-0.006779973540926542,-0.0560952455355374,-0.08458167881269953,0.01771348147053761,0.0,-0.2957511340153688
27,-0.586,0.02107419928487101,-0.09128008712260088,-0.059478357677838926,-0.010654904011569115,-0.029330807844301154,0.0022492236479585313,0.013272209858206483,0.011083905872209626,0.02179229546077577,-0.0008175603788170586,-0.024201505092182392,-0.006170573954849347,-0.0009056888170435583,-0.0009778107585621243,0.005688574456668748,0.012925353301953336,0.008126958655290294,-0.01675033887146492,-0.01172397706081508,0.012925353301953336,0.005688574456668748,-0.0009778107585621295,-0.0009056888170435618,-0.00617057395484935,-0.024201505092182406,-0.0008175603788170583,0.021792295460775758,0.011083905872209629,0.013272209858206483,0.0022492236479585313,-0.029330807844301157,-0.010654904011569115,-0.059478357677838926,-0.09128008712260088,0.02107419928487101,0.0,-0.29181042482723185
28,-0.535,0.02441187277169471,-0.09757935083659681,-0.06227654805781122,-0.014343673476666083,-0.031169320309886096,0.004420596326876046,0.018669604315534726,0.012934299012933798,0.022141301901232226,-0.002945671282751366,-0.02191694791465137,-0.008091927237003466,0.004326665120988051,0.009604697537015995,0.005082312331613081,0.0057038304710157976,0.0037447394612230163,-0.012183495160316447,-0.013350027184292273,0.0057038304710157976,0.005082312331613079,0.009604697537015996,0.004326665120988048,-0.00809192723700347,-0.02191694791465138,-0.002945671282751366,0.02214130190123222,0.012934299012933801,0.018669604315534723,0.004420596326876046,-0.031169320309886096,-0.014343673476666086,-0.06227654805781122,-0.0975793508365968,0.02441187277169472,0.0,-0.28384530153630966
29,-0.515,0.027722852234054067,-0.10345192487723513,-0.06446229872586247,-0.017781832267585732,-0.03215761496977123,0.006418504504219558,0.02307103502260572,0.013884695438740813,0.020543458273889658,-0.004754572996400277,-0.01676409629483846,-0.008755629222572154,0.008771622556938388,0.01816501993941304,0.003250946125504761,-0.003077616061177974,-0.0017901460959020448,-0.0034257443025174352,-0.009876820674104876,-0.003077616061177974,0.0032509461255047583,0.018165019939413045,0.008771622556938386,-0.008755629222572158,-0.016764096294838465,-0.004754572996400277,0.020543458273889644,0.013884695438740813,0.023071035022605713,0.006418504504219557,-0.03215761496977123,-0.017781832267585732,-0.06446229872586245,-0.10345192487723513,0.02772285223405408,0.0,-0.27384761371267924
30,-0.531,0.0310035171645183,-0.10887212997243956,-0.06601411458389839,-0.020909309350647415,-0.032268733721926804,0.008164550126752114,0.026241699711550052,0.013868964494985989,0.0171392604713609,-0.0060482429510878965,-0.009417309441907648,-0.008058527023714339,0.011620259333495222,0.02290085469612768,0.0006359312363226654,-0.011017374492437814,-0.006774007686988202,0.006510402088837539,-0.0026310043671970633,-0.011017374492437814,0.0006359312363226635,0.02290085469612768,0.011620259333495222,-0.008058527023714346,-0.009417309441907652,-0.0060482429510878965,0.01713926047136089,0.013868964494985985,0.026241699711550052,0.008164550126752114,-0.032268733721926804,-0.020909309350647415,-0.06601411458389839,-0.10887212997243953,0.031003517164518313,0.0,-0.2649560185712416
31,-0.53,0.03425028020415218,-0.11381626494443238,-0.06691673477230668,-0.023671461879892924,-0.03149964553645898,0.009590218245077258,0.028012453549888267,0.012888200775020519,0.012228034285427226,-0.006686491933866245,-0.0008380692182492792,-0.006108964605788109,0.012354160789287982,0.02281511280976496,-0.0021323764656686105,-0.01594402380628923,-0.009672765391745233,0.014207085150281434,0.005619766183430618,-0.01594402380628923,-0.002132376465668612,0.022815112809764965,0.012354160789287982,-0.006108964605788114,-0.0008380692182492797,-0.006686491933866245,0.012228034285427217,0.012888200775020512,0.028012453549888263,0.009590218245077258,-0.03149964553645898,-0.023671461879892924,-0.06691673477230668,-0.11381626494443238,0.034250280204152196,0.0,-0.26079705906670125
32,-0.563,0.037459591065240376,-0.11826271034895475,-0.06716128274822487,-0.02602002990931465,-0.029871329134204035,0.01063956554492952,0.028288832477011076,0.011010647956000484,0.006241616158033776,-0.0066001557639979325,0.007850850021406796,-0.00320994391516132,0.010839766451526563,0.017925846492004568,-0.0043866694948146824,-0.016510189274204237,-0.009594154064486143,0.01701678184977231,0.011723977060815079,-0.016510189274204237,-0.004386669494814682,0.017925846492004557,0.010839766451526567,-0.0032099439151613268,0.007850850021406798,-0.0066001557639979325,0.0062416161580337755,0.011010647956000472,0.028288832477011076,0.01063956554492952,-0.029871329134204035,-0.02602002990931465,-0.06716128274822487,-0.1182627103489547,0.03745959106524038,0.0,-0.26438458399934534
33,-0.587,0.04062794041347489,-0.12219202301159529,-0.06674535357919294,-0.02791397958394077,-0.027428200741911442,0.011271415566644342,0.027056092560047876,0.008366950255096964,-0.0002936175220606343,-0.005798590305131895,0.015512320112062694,0.00018796783177754624,0.007352676296400655,0.00926244842675729,-0.005583544886146875,-0.012561031979296824,-0.0065623710181682594,0.01397300614838019,0.013350027184292275,-0.012561031979296826,-0.005583544886146873,0.00926244842675729,0.007352676296400658,0.0001879678317775433,0.015512320112062702,-0.005798590305131894,-0.0002936175220606343,0.008366950255096957,0.02705609256004787,0.011271415566644342,-0.027428200741911442,-0.027913979583940766,-0.06674535357919294,-0.12219202301159524,0.040627940413474915,0.0,-0.2769963979795245
34,-0.577,0.043751863705360695,-0.12558702104784497,-0.06567303759372788,-0.02932022007765982,-0.02423690253336254,0.01146097447224563,0.024379996535585882,0.005141061920133367,-0.006803033872384614,-0.004368657612305846,0.021143676259043842,0.003556665526188807,0.002527495155531971,-0.0013510779452606918,-0.0054344928372841205,-0.005176595253082418,-0.0015106278617076669,0.006122763127316448,0.009876820674104876,-0.005176595253082416,-0.00543449283728412,-0.0013510779452606896,0.0025274951555319756,0.003556665526188807,0.021143676259043852,-0.004368657612305847,-0.006803033872384616,0.005141061920133357,0.024379996535585882,0.011460974472245632,-0.024236902533362536,-0.029320220077659817,-0.06567303759372788,-0.12558702104784497,0.043751863705360716,0.0,-0.29748965445793174
35,-0.566,0.04682794497664306,-0.12843285899510629,-0.06395488015623582,-0.030214181751546332,-0.02038448480459299,0.01120080395734012,0.020403305577752096,0.0015574472921036408,-0.012714270087919234,-0.0024653130804792997,0.024007936853332586,0.006372584521592825,-0.0027576570690333317,-0.011680146555754717,-0.003975442716875248,0.0036235731762616066,0.004006100894236967,-0.0038336022674892167,0.0026310043671970637,0.003623573176261609,-0.003975442716875245,-0.011680146555754719,-0.0027576570690333287,0.006372584521592829,0.0240079368533326,-0.0024653130804792997,-0.01271427008791923,0.0015574472921036306,0.020403305577752086,0.011200803957340123,-0.02038448480459299,-0.030214181751546332,-0.06395488015623582,-0.12843285899510623,0.04682794497664309,0.0,-0.3223677747310897
36,-0.6,0.049852820577614455,-0.13071709272812387,-0.061607777961843115,-0.030580245431185493,-0.01597603146874012,0.010501113130689447,0.015338163445623512,-0.0021345379128818428,-0.01750756040790093,-0.00029481362310900493,0.02373025304390103,0.008198073307796237,-0.007540951749883606,-0.019550061454816744,-0.00155810220054946,0.011432741310346127,0.00828971375637399,-0.012471276192496737,-0.005619766183430618,0.011432741310346125,-0.0015581022005494581,-0.019550061454816744,-0.0075409517498836055,0.008198073307796238,0.023730253043901046,-0.0002948136231090055,-0.017507560407900916,-0.0021345379128818514,0.015338163445623514,0.010501113130689447,-0.015976031468740118,-0.03058024543118549,-0.06160777796184313,-0.13071709272812387,0.049852820577614476,0.0,-0.3466293488656802
