,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_137,harmonic_138,harmonic_139,harmonic_140,harmonic_141,harmonic_142,harmonic_143,harmonic_144,harmonic_145,harmonic_146,harmonic_147,harmonic_148,harmonic_149,harmonic_150,harmonic_151,harmonic_152,harmonic_153,harmonic_154,harmonic_155,all_20_harmonics
0,18.993,-0.26570237820857906,0.7852868525520585,-0.26988607208466947,-0.18321532100726168,0.31069946274088167,-0.14173276361186943,0.20844631156074891,-0.13192907786194877,-0.34239568434190776,0.016569004108995315,-0.09265053838742421,-0.058803515084995144,-0.002366058572772751,-0.03422074784696934,-0.010525716702275003,-0.0035756464665318588,0.005680716071735064,-0.007179795520222785,-0.018759358054023356,0.012774941329252538,-0.03901265909695828,-0.007179795520222808,0.005680716071735066,-0.003575646466531827,-0.010525716702275003,-0.03422074784696939,-0.002366058572772736,-0.058803515084995144,-0.09265053838742417,0.016569004108995315,-0.34239568434190787,-0.13192907786194888,0.20844631156074891,-0.14173276361186937,0.31069946274088167,-0.1832153210072617,-0.26988607208466947,0.7852868525520585,-0.26570237820857906,0.0,-0.4799990131477447
1,19.0,-0.2896648096756413,0.7238635461007302,-0.24428255762340703,-0.1294125260086592,0.2039871942576042,-0.14428496384888143,0.2803193126751798,-0.237472790876698,-0.2938082925811785,0.07537584247039418,-0.04010173334893324,-0.009040462546976137,0.007336396507163134,0.003105321877588314,0.0039052268803819786,0.002739408381821321,0.06646520924513055,-0.005538205082344687,0.016271628542515154,0.03636919847328998,0.013595962709823502,-0.005538205082344678,0.0664652092451306,0.002739408381821367,0.003905226880381981,0.0031053218775882684,0.007336396507163106,-0.00904046254697615,-0.04010173334893321,0.07537584247039415,-0.2938082925811786,-0.237472790876698,0.28031931267517973,-0.14428496384888134,0.2039871942576042,-0.1294125260086593,-0.24428255762340703,0.7238635461007301,-0.2896648096756413,0.0,0.013219023332176782
2,18.757,-0.31315132262100387,0.657684970053747,-0.2150707982292213,-0.07221472220044524,0.08892366607394286,-0.1383438353768159,0.3297726320926229,-0.31826048892371167,-0.2065465557373884,0.12196543438225405,0.02028925519533276,0.04281992991844743,0.015048214850541296,0.03945781208092959,0.016936251608349943,0.007941924892233741,0.0969154610413561,-0.0010765710520985292,0.04211804821839767,0.03733940791353698,0.05693290711695378,-0.001076571052098494,0.09691546104135615,0.007941924892233781,0.016936251608349946,0.03945781208092958,0.015048214850541239,0.04281992991844743,0.02028925519533276,0.12196543438225405,-0.2065465557373885,-0.3182604889237118,0.3297726320926229,-0.13834383537681588,0.08892366607394284,-0.07221472220044525,-0.2150707982292213,0.657684970053747,-0.313151322621004,0.0,0.48257287934703375
3,18.049,-0.33612332876556816,0.5871858706726873,-0.1826822744950833,-0.013122437033929405,-0.029780407446872822,-0.12425910248897462,0.3528510386532356,-0.365870232568677,-0.09209684301269842,0.14878633487605983,0.07671253339020231,0.08474632307355205,0.018676893839080486,0.06343950166896346,0.023896085422061158,0.009919038436702991,0.08313419650298756,0.003933250929308525,0.044190816018037544,0.015082035187309797,0.061444829752634156,0.0039332509293085694,0.08313419650298763,0.00991903843670301,0.02389608542206116,0.06343950166896348,0.01867689383908041,0.08474632307355204,0.07671253339020233,0.14878633487605983,-0.09209684301269848,-0.36587023256867707,0.35285103865323564,-0.1242591024889746,-0.029780407446872915,-0.013122437033929445,-0.1826822744950833,0.5871858706726872,-0.33612332876556805,0.0,0.7394105642640565
4,17.992,-0.35854308516355804,0.5128293769901063,-0.1475953903143597,0.046314102206807824,-0.14726526758776437,-0.10285986243156317,0.3477087425531518,-0.3753388109867513,0.03447568985584252,0.15149129501114345,0.11813412178766906,0.10701201345384799,0.01723783814826295,0.0675316589972877,0.022289814996437948,0.007867796585324643,0.03141108521411838,0.006940268948881022,0.021319952273017966,-0.016557361280753136,0.024054854633673833,0.006940268948881052,0.03141108521411841,0.00786779658532463,0.022289814996437944,0.06753165899728773,0.01723783814826288,0.10701201345384799,0.11813412178766904,0.15149129501114342,0.03447568985584254,-0.3753388109867513,0.3477087425531519,-0.10285986243156316,-0.14726526758776443,0.04631410220680777,-0.14759539031435967,0.5128293769901062,-0.3585430851635581,0.0,0.7081002221557089
5,17.505,-0.3803737562140811,0.43510395838058863,-0.1103284064801617,0.10453563707470064,-0.25872107037067843,-0.07540578062697734,0.31475701992120936,-0.3456791457502308,0.1565101454810632,0.12964188300985044,0.13645372969737427,0.1044514775915739,0.011121517012037103,0.05045131221000372,0.012693245098638768,0.002621257021352818,-0.0346478184633639,0.006413315097134357,-0.013585019052880398,-0.0378969835665569,-0.029739170482995795,0.00641331509713436,-0.03464781846336392,0.002621257021352784,0.012693245098638768,0.050451312210003776,0.011121517012037055,0.1044514775915739,0.1364537296973742,0.12964188300985044,0.1565101454810632,-0.3456791457502308,0.3147570199212094,-0.07540578062697732,-0.25872107037067843,0.10453563707470061,-0.11032840648016165,0.43510395838058846,-0.38037375621408115,0.0,0.43797586627763446
6,17.472,-0.40157947418192413,0.35452021566374203,-0.07143178556703125,0.1600147835530553,-0.35958480213418204,-0.04351294051837109,0.2566313193311269,-0.27998319157873874,0.25794297913653536,0.0867795471989728,0.12808882551820994,0.0776587463863208,0.0019875154234533883,0.017553486165368164,-0.0014535119419456465,-0.003689836827114739,-0.08489370807834934,0.002620713282446211,-0.040821887810953056,-0.03566217473947213,-0.06325276377321226,0.0026207132824461834,-0.0848937080783494,-0.003689836827114785,-0.0014535119419456493,0.017553486165368212,0.001987515423453378,0.0776587463863208,0.1280888255182099,0.08677954719897282,0.25794297913653536,-0.27998319157873874,0.25663131933112693,-0.04351294051837109,-0.3595848021341819,0.16001478355305515,-0.07143178556703124,0.35452021566374187,-0.4015794741819241,0.0,0.05560093533951016
7,17.957,-0.4221253981281475,0.2716075268193111,-0.031480061167063866,0.21129610145495237,-0.44572708984889187,-0.009058712881483407,0.1779804810401366,-0.18509960687555965,0.3254224628057308,0.029851602564874687,0.09467522666012299,0.0328495930498024,-0.007685772886143617,-0.02084770324391473,-0.015079224025253128,-0.00850240093530986,-0.09639472256995858,-0.0025063507974904097,-0.04501672611414077,-0.01124313374902887,-0.0536315505875436,-0.0025063507974904522,-0.09639472256995865,-0.008502400935309896,-0.015079224025253132,-0.020847703243914696,-0.007685772886143593,0.032849593049802395,0.09467522666012293,0.029851602564874687,0.32542246280573095,-0.18509960687555957,0.17798048104013667,-0.009058712881483407,-0.44572708984889187,0.2112961014549523,-0.031480061167063825,0.27160752681931094,-0.42212539812814753,0.0,-0.3115395083792847
8,17.175,-0.4419777711536567,0.1869105693496784,0.008936648421773555,0.25703427644788457,-0.5136212581344787,0.02592875553206743,0.08509492700617377,-0.07091979618616814,0.3500661894792279,-0.0319148204662246,0.04274720363839131,-0.019580493700724427,-0.015273625676946283,-0.05271272740438461,-0.023299439661458747,-0.009861939540682171,-0.06390188200368009,-0.00635718577402643,-0.023801745574434843,0.020169880299823535,-0.007436654014856496,-0.006357185774026467,-0.06390188200368015,-0.009861939540682185,-0.023299439661458754,-0.052712727404384596,-0.015273625676946226,-0.01958049370072442,0.04274720363839129,-0.03191482046622458,0.350066189479228,-0.07091979618616805,0.08509492700617387,0.02592875553206742,-0.5136212581344787,0.2570342764478845,0.0089366484217736,0.1869105693496783,-0.4419777711536566,0.0,-0.5964732589439354
9,17.053,-0.4611039758616989,0.1009857421353641,0.049221356705651274,0.29602941303621677,-0.5604877117641047,0.05938992877336587,-0.01459644129474068,0.05065324692118542,0.32863027525868477,-0.08850834971266329,-0.017540343705495745,-0.06746800853931309,-0.01871717678731573,-0.06805127413951693,-0.023167432524227226,-0.007216311958248592,-0.0022446840966161463,-0.006970953733183832,0.010848197820134357,0.039035894325618485,0.04382961987992003,-0.006970953733183843,-0.002244684096616152,-0.007216311958248577,-0.023167432524227222,-0.06805127413951695,-0.01871717678731566,-0.06746800853931309,-0.017540343705495766,-0.08850834971266329,0.3286302752586848,0.05065324692118552,-0.014596441294740702,0.05938992877336585,-0.5604877117641048,0.2960294130362167,0.04922135670565132,0.10098574213536392,-0.461103975861699,0.0,-0.8086116905476407
