,raw_series,harmonic_1,harmonic_2,harmonic_4,harmonic_6,harmonic_7,harmonic_9,harmonic_10,harmonic_12,harmonic_13,harmonic_15,harmonic_16,harmonic_18,harmonic_19,harmonic_21,harmonic_23,harmonic_24,harmonic_25,harmonic_27,harmonic_29,harmonic_31,harmonic_32,harmonic_33,harmonic_35,harmonic_37,harmonic_38,harmonic_40,harmonic_41,harmonic_42,harmonic_44,harmonic_45,harmonic_47,all_30_harmonics
82,2.4873967219999997,-0.16717118290185948,2.2919243818784737e-05,0.030807279650495737,-0.1507941837093059,0.02673542869413987,-0.045207014697294816,-0.021703591345463326,-0.012541490851315186,0.015806191743423455,-0.04363126617286786,-0.004587273914889555,0.01610934425769897,-0.0193215264229431,-0.031309081501705305,0.058763487356789164,0.014300027874730278,-0.010970131824135618,-0.012027442561039187,0.007540283846244112,0.04808254697849462,-0.04133111491387355,-0.02316092864899412,0.023768959148057198,-0.04137170673379943,-0.0020579876612162773,0.037007167491690744,-0.060911723712179705,0.016364401152750233,-0.006189754190376017,0.014480944501756165,-0.004601744046908731,2.5804351080502386
81,2.4873967219999997,-0.16078923349209306,-0.011473530482950413,0.004113027987989883,-0.18567248490080587,0.004428212491500227,-0.08751791279857517,-0.037044910323104537,0.04489264534317655,-0.0016219608376004061,-0.033524326801246014,-0.04049515734876989,-0.029700196909132885,-0.025036724428719567,0.03804039444433423,0.056058542409996415,0.041348177566060657,-0.0016071373252931412,0.02031548195459333,0.012681229579012453,-0.046583788247311846,0.0070610897904938965,0.01124203218509533,-0.00996497808321738,-0.00041715615088474536,0.006870701590789041,-0.035389640626893724,0.060431908661648374,-0.017030323380962355,0.00377117075772328,-0.014075584502262819,0.004062445538905438,2.651482778630104
80,2.211019261,-0.15367363968854358,-0.022760814723634518,-0.022879783079489454,-0.19045617709576382,-0.018851098637573165,-0.09845599185437896,-0.03611053246196775,0.07440058595380682,-0.017877320711589,0.008164941476270353,-0.03351587341345692,-0.03673941305183367,0.005140449967941605,0.042829826273911256,-0.05686988809350167,-0.01848852952816324,0.011349277109939958,0.001843188569088862,-0.017147047862464536,-0.0014987587311827753,0.033460478760780885,0.009398298336013668,-0.009557841888907072,0.04203999180064608,-0.009479147169260176,0.027056186783862984,-0.05170344851227963,0.01613419902117734,-0.001245258261500087,0.013525789958467142,-0.0035185117068471973,2.5405932523623407
79,1.9346418,-0.14585686831370304,-0.03363316331025496,-0.048211780157353,-0.1643698985261505,-0.03799215818579734,-0.07410024456517614,-0.019310977066002887,0.057626439620863626,-0.02120610993982726,0.04216224717599184,0.00895903436220364,0.004180614630458119,0.02794833190421144,-0.025069143637203223,-0.0579795480866958,-0.03947532025875772,-0.0010703096145543763,-0.021239481719138236,0.00030864978269860084,0.04808254697849462,-0.04435777651283768,-0.02274754145957875,0.02359547588194619,-0.06693100273671819,0.00904647914025833,-0.01358825371100387,0.035917733237118936,-0.01375822193239073,-0.001316094794617263,-0.012837202506379378,0.0029705631891036584,2.5016642096077
78,3.040151355,-0.13737458550249898,-0.04389237046121847,-0.07004414619975484,-0.11164182739589752,-0.04879306145480696,-0.023181551592850493,0.005972864177749069,0.005004835171968156,-0.009201377849010957,0.03643968122494823,0.04194570622735839,0.03964331189438969,0.0106897930277732,-0.05042215568376062,0.054911399256247655,0.02248731384965939,-0.011096776693004316,0.008804271184440741,0.01691322782099549,-0.046583788247311846,0.015982869199863678,0.01844951409530463,-0.024091813107175217,0.06518362109144321,-0.005711506682185439,-0.00245833565980775,-0.01522943188137441,0.010120320266738932,0.003839991254109564,0.012016887985065637,-0.002419225204873664,3.005541491996028
77,3.044357777,-0.1282654939659014,-0.05335140812497916,-0.0867920978709588,-0.04081836025188446,-0.04888276069365073,0.03604710444943214,0.02863252504777744,-0.05073010788303856,0.009456602942902818,-0.0036116873444223705,0.0305089793167487,0.023356046291716046,-0.021893515402692496,0.009798513692839968,0.05983439804724658,0.03719739274695668,0.0036881883138799973,0.016825855984993122,-0.013121396954927526,-0.0014987587311827753,0.026542488520897373,0.0001614255539119611,0.010762008719872025,-0.03749330093472917,0.0005441604482634046,0.018038404249769446,-0.007537608693905988,-0.005554167775282524,-0.006254599990531181,-0.011073263931577515,0.0018651268407987958,2.9995944303834166
76,2.494848884,-0.11857115639932926,-0.061837835550734244,-0.09723992292682739,0.0366211253739016,-0.03824156484749507,0.08235384257979861,0.03871247406692587,-0.07490756743707672,0.021276789191532454,-0.04026058646845381,-0.013238862993450985,-0.02341995676879016,-0.023090521273125917,0.053389689986470465,-0.05289025551631851,-0.026255347900860416,0.010226683521525518,-0.01723915800455889,-0.006973011588512581,0.04808254697849462,-0.0455684255295488,-0.018647133189875795,0.008744045496961074,-0.005119270923467091,0.004797764122117942,-0.03019530708841659,0.02927580440251083,0.0004785787553194299,0.008491200250774227,0.010016013205631162,-0.0013089003331641237,2.7234156051786336
75,2.43548913,-0.10833580584160415,-0.06919694292878116,-0.100629227201054,0.10812489871722593,-0.01920546219899151,0.09913894201544347,0.03178408141924696,-0.05248756402211535,0.017712348009901298,-0.03898111520851517,-0.042965835398444605,-0.039623794306114894,0.008814789849264208,0.006370850499779179,-0.061620975874195724,-0.03453776964945704,-0.006100800344959603,-0.008183778769291366,0.018403856072620385,-0.046583788247311846,0.024250308066283647,0.022666618011860155,-0.023231946419578133,0.045694384159894026,-0.008600463116960801,0.03662201674343917,-0.04701800319744304,0.004640906219823838,-0.010486137475834257,-0.008855984630363604,0.0007511803465051264,2.7414467470764667
74,2.807421375,-0.0976061438497396,-0.07529457179114277,-0.09671398546105042,0.1621033152397804,0.004046683017317941,0.08038539583268946,0.010891339311230428,0.00258317688886736,0.0013406231448890534,-0.0009786275869732451,-0.027189021807005276,-0.004103147031522612,0.028083315324243716,-0.051460242522479493,0.0508087630353862,0.02975396655343626,-0.00878742276015715,0.021341727748494962,-0.0069689725997365785,-0.0014987587311827753,0.018537845682358358,-0.009101611788488635,0.024387177870498874,-0.06808323252289217,0.009643949183833019,-0.03609893019008534,0.05834248608333197,-0.009334720374529586,0.012182634935617831,0.007605081668726562,-0.0001926032494439234,2.928346530485893
73,3.51429828,-0.08643112741044764,-0.08001956075581393,-0.08577840006275395,0.18980731694104,0.026410487839490692,0.03281584619745101,-0.014786517276798595,0.056047010867216286,-0.016000467324248775,0.03794579766247124,0.017382842975341532,0.03677370527163002,0.007091909242178505,-0.021955870809830347,0.06333724304983314,0.03152374229828423,0.00817387142696913,-0.002514937436581563,-0.013124456722262662,0.04808254697849462,-0.044913497851017545,-0.011524315958739702,-0.011546759709348388,0.06337510337180643,-0.007593449624251298,0.0287253140790865,-0.061703519319140955,0.013172340093888254,-0.013532409617923673,-0.006276140277848595,-0.00036619361141882335,3.3031637555311484
72,2.922909958,-0.07486174556063739,-0.08328577202806697,-0.06861627106760006,0.18674651797151098,0.04297658054132407,-0.02651730213039225,-0.03396791131708513,0.0746458959123077,-0.021772085243853878,0.04112255020016578,0.04354507695627785,0.029646549046331336,-0.02406637982369156,0.04481078508265905,-0.0486692968341309,-0.032947269245624,0.006859096680280392,-0.020080976874592114,0.016911506782742346,-0.046583788247311846,0.031524936471179744,0.02320981727471679,-0.007920271990481124,-0.033443821802962515,0.0031068086515625227,-0.015900466806520828,0.056642339133518536,-0.015801773189932592,0.014497046382735579,0.004882797194745141,0.0009245726387279784,2.897789142521533
71,2.51470668,-0.06295078673613452,-0.08503366171516265,-0.046473375318302514,0.15341702602455556,0.050108321124806676,-0.07634471049359857,-0.038225489318368715,0.04681009498947775,-0.011800941563420519,0.0055589004750318015,0.023590068140896942,-0.016180900846605076,-0.020723371826133197,0.03552706599643494,-0.06498124128217743,-0.028186238692691955,-0.009792024481021414,0.012581632844272208,0.00031301333593697237,-0.0014987587311827753,0.009774261263479205,-0.016889420056644774,0.022841908884904727,-0.009798027636982358,0.0023765631342864157,5.817227818188643e-05,-0.04384977062295816,0.016981844148600767,-0.015049091272833257,-0.0034393500049432935,-0.0014818967118840809,2.6725357478243956
70,2.9311702060000004,-0.050752597910156017,-0.08523136532721545,-0.02095703710212716,0.09522103103010811,0.04624012780018651,-0.0988045924750062,-0.025688682605709834,-0.010144682059226256,0.006703119731845295,-0.03524163362360321,-0.02134845146556018,-0.04088597276590563,0.012328433787319886,-0.03405121579246194,0.04647429808229936,0.03580248837057281,-0.004549026556196387,0.013773740609859484,-0.017148632467877258,0.04808254697849462,-0.0424198062933537,-0.0025335871578512875,-0.024654716421475133,0.04914028352469082,-0.0070974825225046155,0.015795161660716376,0.025071933674835536,-0.016604315106562316,0.015172832864653703,0.0019606104299065485,0.0020375299140094815,2.991568774316962
69,2.209342755,-0.038322836620536496,-0.08387527867524652,0.006080545449240849,0.021591194566744885,0.03222115835122979,-0.0858456841601387,-0.0018655424499016107,-0.06078879567617276,0.020360350108848766,-0.04284201217906116,-0.043677487098635684,-0.0122189253719335,0.027706332500807528,-0.045839665853997444,0.06655109473942236,0.024559506136037572,0.010865200958623304,-0.019486478769344312,0.012678066455918808,-0.046583788247311846,0.037508930272923,0.01999106776989818,0.012318335636531657,-0.06892481413464405,0.009541377375437008,-0.028651032205138822,-0.00287190657244833,0.014703813589014174,-0.014864749421837558,-0.0004617523387291438,-0.00259083825754105,2.4805365256408427
68,2.4970284019999998,-0.025718217017148704,-0.08099012357649894,0.03267674903685255,-0.05553823721146312,0.011128900387512268,-0.04211340581313067,0.022777224561246374,-0.07361825648344208,0.019295603501704322,-0.010082131521822307,-0.019749048453200406,0.03239857883432292,0.003364738081079286,0.0201684183488154,-0.044226271313285936,-0.03829032551633195,0.001985779683669527,-0.0040050701131755856,0.007544264700137754,-0.0014987587311827753,0.0006105174400462764,-0.02193971720108959,0.0070874613099818394,0.061277419591206785,-0.008924193836784413,0.036069768132418245,-0.019720121024342896,-0.011454656421571513,0.014133609125287617,-0.0010418439562943675,0.003141190407621506,2.6177149060981537
67,2.724058438,-0.012996251088245557,-0.07662849716919072,0.056900989492339134,-0.12366578842492769,-0.01240640827087102,0.016715396407851447,0.037412808438348474,-0.0406522910380688,0.0042787672139469515,0.03217584273420714,0.025094995954671614,0.034723318599668235,-0.02580050779459693,0.05194778338668472,-0.06804501219029523,-0.02068075981210564,-0.011333673063564307,0.021494240700826672,-0.01839328280765758,0.04808254697849462,-0.03818944288192435,0.006867796538483429,-0.022425808317828526,-0.029241746182988637,0.005443937615730396,-0.03664350861447534,0.039620453401864014,0.007154861131778401,-0.01300022052715087,0.0025347495224861704,-0.003687958402463897,2.657011657578951
66,2.631429795,-0.0002149862464487247,-0.07086991305281612,0.07699486039652635,-0.17174904739506092,-0.03321822374582455,0.06955217836683446,0.03561105928592347,0.017602089063709286,-0.013831921198527908,0.04412185713849404,0.043361707118277984,-0.008279396942584871,-0.0179784298463384,-0.004435743579745724,0.04192778156641456,0.04038525210720436,0.0006879860520085069,-0.006770101608105738,0.006389709629071653,-0.046583788247311846,0.041957304062180595,0.013532078504837923,0.024894123493764027,-0.014432078197667076,-0.00021714951097276841,0.030263374354609223,-0.05411279741686618,-0.0021988113382698025,0.011496840330906028,-0.004001645128513125,0.004230518369867427,2.614890503179242
65,2.515285709,0.012567259528281367,-0.06381935173426038,0.09149977353696193,-0.19199446905912118,-0.046737871821305066,0.0974563741117992,0.018163576347393098,0.06490680518110803,-0.02194114969294492,0.014501906255895102,0.015705376803641542,-0.04047427469676237,0.015617327126627875,-0.05329117297040691,0.0694612890478841,0.016589800906962094,0.01117136791128332,-0.018100354477385595,0.013552708622307721,-0.0014987587311827753,-0.008578221039114898,-0.023433928956715273,-0.013075856119292089,0.05236196704658679,-0.005079304811735024,-0.018140129718932953,0.06121902255721688,-0.002958916701256912,-0.009666255352377565,0.005427478440430476,-0.004768251239066956,2.682068344147195
64,1.97178168,0.025292163780212346,-0.055605346805477615,0.09936283594791698,-0.1811205868644552,-0.0499974774627313,0.09042507960033364,-0.007264081453479722,0.07183519412163834,-0.01418537100141509,-0.028779884157486165,-0.02858403182633281,-0.01983445947195467,0.026824255930178283,-0.011703784187295651,-0.039581451460182306,-0.04206577136147906,-0.0033234618218070744,0.015843900977180077,-0.016656669366996783,0.04808254697849462,-0.03239559919184,0.015156017713166738,-0.006246563707557317,-0.06945190762810466,0.00874620927055185,0.0025744147894085816,-0.05996916559532092,0.007845248500443713,0.007560564789441688,-0.006797618478997211,0.005300543447103939,2.3596019689231906
63,2.629037206,0.03790166568982847,-0.046377641742217306,0.10001327805487385,-0.14088988722954215,-0.04228148194018973,0.05097882489662421,-0.02950026203068416,0.03407733956927004,0.003827436880574007,-0.0449489521372737,-0.0426009773451218,0.02669705077286726,-0.00042377314246400127,0.04974661691465613,-0.07079830931460236,-0.01232860819492562,-0.010387318619130252,0.010157726675812388,-0.0009343193006780042,-0.046583788247311846,0.044687940893358626,0.004879750729059855,0.021984119496644878,0.05890014099961008,-0.009607142311102632,0.01347984937178597,0.05053382558607019,-0.012012002439717015,-0.005239697457526927,0.008098005753321922,-0.005826787638912927,2.657061778516899
62,2.629037206,0.050338230992033314,-0.03630446004097644,0.09340388510291484,-0.07782313803130708,-0.02528372449790028,-0.00674196809862072,-0.03877549015077137,-0.02487887481496641,0.01907273647499194,-0.018772871807567797,-0.011500546735306845,0.03837851140971801,-0.027064285705238014,0.02676982346281157,0.03718995819980412,0.04331463887750131,0.005773969830432002,-0.020936020803748737,0.01736447021402732,-0.0014987587311827753,-0.017415766141036532,-0.021129866942364454,-0.025105125919553103,-0.02490624718207284,0.007385898158965738,-0.02697602923331381,-0.03420087797220351,0.015076997650970616,0.0027697061909939453,-0.009315296530264897,0.00634638336032471,2.6922108305815478
61,3.087181918,0.06254511449180529,-0.025569438460300672,0.08001442441497934,-0.002142474007796018,-0.0027356055151621043,-0.06204594677089146,-0.03101469046124698,-0.06835878303194425,0.02052709505373858,0.025088605023903615,0.031779756851080615,-3.8933554947393555e-05,-0.014905736349829144,-0.04163922717232928,0.0720545474260714,0.00794090727953675,0.00902516156687868,0.00033760658394936185,-0.012220270053096616,0.04808254697849462,-0.025275475864520447,0.020987685202654895,0.013818456813016999,-0.01900027849567934,-0.0027950995528712125,0.03535294144237621,0.013199686202077244,-0.016759108215167753,-0.0002208879524295647,0.010436999759197093,-0.006858737743195385,2.8514281396850465
60,2.800075604,0.07446661897950746,-0.014368279274254043,0.06081681969972649,0.07388545157999217,0.020413042066218898,-0.09510812147066,-0.009627573550461389,-0.06931500545959747,0.007138908228454189,0.04531481006147427,0.04140310389607156,-0.038405555066008304,0.01862151247438562,-0.03938049471823956,-0.034756030522473155,-0.044119039584568955,-0.007903126690801992,0.020766776913400488,-0.008106909668882861,-0.046583788247311846,0.045589048173752436,-0.004563508402379781,0.005398538662626286,0.055344734922597366,-0.0026924269057081386,-0.03702089111361778,0.009603194928988477,0.016904048449725616,-0.0023342168476859493,-0.01145160524708267,0.007363266181879698,2.6537941672177396
59,1.969068915,0.08604834936448043,-0.0029051825683592478,0.03720460036114739,0.13793769979684026,0.03908055540579495,-0.09407659135914563,0.01598942182496763,-0.02715270848248229,-0.011411215502108173,0.02285120229074042,0.007177705494741639,-0.02663796847074397,0.025453166100827592,0.0297126255879018,-0.07322856999181718,-0.0034717219096953886,-0.007160707807530218,-0.0107480970243409,0.018361722473346716,-0.0014987587311827753,-0.02554030773087851,-0.015400983613648507,-0.02151734639631124,-0.06966210799655759,0.007316165097909676,0.03166334979416371,-0.031095289283027377,-0.015498524220775437,0.004822888880757054,0.012348701768635333,-0.007859393000276696,2.2236570416683397
58,3.1473648610000002,0.09723746086736483,0.008610876381805493,0.010891746993688438,0.1796324019104731,0.049168984136150784,-0.05932113225130618,0.034581458036486754,0.0319003696441253,-0.021710221197613948,-0.021139882852468823,-0.03464937856565423,0.019902542316000135,-0.004204558869878169,0.04837912843144274,0.03228244558382206,0.04447071924289939,0.009592433861707383,-0.015378701441173561,-0.005803155883807021,0.04808254697849462,-0.017120571585565098,0.023417576816445327,0.025287482941246827,0.05625411457397683,-0.0095927206969425,-0.020297023380060307,0.04834303638373927,0.012671452300892025,-0.007174299521933899,-0.013119083899578395,0.008346552108686553,2.8026643023053204
57,3.263295587,0.10798290013870922,0.019969956784983697,-0.016211724261869696,0.192211498114628,0.04846368512457964,-0.003300641926642372,0.03798011620131248,0.07110930726465942,-0.016311197385605273,-0.045215676713708616,-0.03978037857369631,0.04046248345337029,-0.02783467455106644,-0.015060737795938098,0.07431903743079475,-0.0010330880249298149,0.004897723791902986,0.018457517942502874,-0.013965496635960957,-0.046583788247311846,0.044623734465427126,-0.013267094118582772,-0.01454529039684366,-0.020457106687765614,0.008791725866252816,0.005078910836419351,-0.058992207352059095,-0.008682135930988176,0.009321526661770696,0.01375484647675479,-0.008824187649729231,2.9921161421128
56,2.795153221,0.11823563820369393,0.030964979610223122,-0.042138407330391064,0.1736361134408561,0.037119487795388276,0.05390303979949816,0.024692194433763894,0.06608355104335217,0.0008819788457378199,-0.026695048515792685,-0.0027812112828129623,0.008203123777004122,-0.011561307349265441,-0.05294035653547891,-0.029772025789138044,-0.04436606914329954,-0.010747872701716323,0.0061258542181753285,0.0163828263893421,-0.0014987587311827753,-0.03261922612135957,-0.0071758414544304755,-0.004544353787148663,-0.02348178488082239,-0.0051701569176997066,0.011103031621912264,0.061589245054679595,0.0038964811414223814,-0.011203459336856469,-0.014249465715798468,0.009291754632587836,2.7759469722912278
55,2.6254252190000003,0.12794889417009792,0.04139550269221328,-0.06500631767579254,0.1269170275370745,0.017626705494952308,0.09178393080138014,0.0005557467180379426,0.019949453863179027,0.01743742182602968,0.016974236876135557,0.0371634507680435,-0.034764507498390745,0.02128622273954931,-0.000972543264996818,-0.07532470549987454,0.005527297078427776,-0.0023621562314036825,-0.021528439686569697,0.0015545591901478801,0.04808254697849462,-0.008264749094314973,0.022051845086723604,0.021026021613402612,0.05807497746703237,-0.00011010919784909953,-0.025177940827323067,-0.05577966718595065,0.0012465646932810477,0.012766536972850758,0.014597866153990072,-0.009748719554852984,2.553875459730779
54,3.225652817,0.13707834867878016,0.051071374844812424,-0.08315550313493633,0.059626674324772984,-0.005735545810025483,0.0967627499846444,-0.023824868550613353,-0.038594523512638174,0.021384372250286464,0.044652569336273644,0.03774945273570182,-0.03235091591051262,0.023618058341878325,0.05264581640518787,0.027227635572947287,0.04380616313740553,0.01130513709062391,0.0046664616278603325,-0.017560494784661887,-0.046583788247311846,0.041831519825021035,-0.019820291153165134,-0.025440986486175383,-0.06955445614393317,0.005355049922420464,0.03447480738908825,0.04235645128165573,-0.006275273760425846,-0.01396627374035547,-0.014796472731372624,0.010194561011258776,2.9487653128431424
53,2.33844084,0.1455823461227506,0.05981620236731065,-0.09526853770749912,-0.01732823123370339,-0.027838712327867138,0.06705472451477201,-0.03773801786047481,-0.07313015377857196,0.009868905063544237,0.03026496741890056,-0.0016438219204575693,0.012293221438266536,-0.007908694380421568,0.016916621211299988,0.07624442671354632,-0.009964788584273068,-0.0003048774848968421,0.01918911883914701,0.011748530100461244,-0.0014987587311827753,-0.03836270956183584,0.0022123924946541806,0.015255527540467757,0.05335141352599421,-0.008881975840704034,-0.037229355777725626,-0.023151797358834304,0.010728405385677865,0.014768524639830699,0.01484324747570455,-0.01062877028861564,2.5353512981945916
52,1.102074519,0.1534220847121504,0.06747056474810587,-0.10046615181278071,-0.09147450123231976,-0.04383063846049411,0.013309382899255965,-0.03507095324522927,-0.06217398996806964,-0.008782480338135515,-0.012634412259640647,-0.03929617567536865,0.040889916670301674,-0.028097629940283895,-0.04752252369936002,-0.02465217813064314,-0.04279674661851167,-0.011233212396120634,-0.01428606408555177,0.008660304506631848,0.04808254697849462,0.0009294331959231934,0.017111853789722388,0.003684983721562761,-0.015914625107686993,0.009559373514716297,0.03291885263091781,0.000787042025308631,-0.014197511713672065,-0.015150457282259616,-0.014737710414812663,0.011050851946261304,2.1491964221516078
51,1.21800363,0.16056179351791972,0.07389492094266693,-0.09837105733626168,-0.15079418370930595,-0.05020072703415534,-0.04520701469729481,-0.016995450658673417,-0.01254149085131519,-0.02108350964522287,-0.043631266172867875,-0.03533116642946769,0.016109344257698964,-0.008006112667198381,-0.0313090815017053,-0.07707715165322106,0.014300027874730278,0.0029549431995059988,-0.012027442561039181,-0.018309211080601764,-0.046583788247311846,0.037326717847983706,-0.02316092864899412,-0.0205107057584092,-0.027856149267339734,-0.007169919249896443,-0.022361306378832588,0.021685140501705006,0.016364401152750237,0.015101201708286785,0.014480944501756163,-0.011460324381367595,2.1909071089254843
50,2.23034352,0.1669688956863425,0.0789721532435702,-0.08913533448797199,-0.18567248490080585,-0.045550596468184636,-0.08751791279857517,0.008547010280497414,0.04489264534317655,-0.018139666340461894,-0.033524326801246014,0.006051987286377736,-0.029700196909132885,0.023562879551344826,0.038040394444334234,0.022048592105887516,0.04134817756606065,0.010536101597758743,0.020315481954593335,0.005209980632406447,-0.0014987587311827753,-0.04253561916542357,0.011242032185095336,0.025565461404009376,0.06054023720937035,0.0024802011948853956,0.007560232978183248,-0.04119741274492337,-0.017030323380962355,-0.014622159751711241,-0.014075584502262817,0.011856720378458006,2.4157047725555088
