X,Y
0.0,0.0
0.2,0.2388311703628853
0.4,0.4776421879215314
0.6000000000000001,0.7164129015722119
0.8,0.955123163612083
1.0,1.1937528314392667
1.2000000000000002,1.4322817692525014
1.4000000000000001,1.6706898497502214
1.6,1.9089569558289186
1.8,2.1470629822806404
2.0,2.38498783748949
2.2,2.622711445126973
2.4000000000000004,2.8602137458460617
2.6,3.097474698973816
2.8000000000000003,3.3344742842024395
3.0,3.571192503278612
3.2,3.807609381690959
3.4000000000000004,4.043704970355523
3.6,4.279459347299081
3.8000000000000003,4.514852619340188
4.0,4.749864923767779
4.2,4.984476430017199
4.4,5.218667341343531
4.6000000000000005,5.452417896492067
4.800000000000001,5.685708371365771
5.0,5.918519080689627
5.2,6.150830379671701
5.4,6.382622665660778
5.6000000000000005,6.613876379800463
5.800000000000001,6.844572008679581
6.0,7.074690085978709
6.2,7.304211194112803
6.4,7.533115965869638
6.6000000000000005,7.761385086044058
6.800000000000001,7.988999293067789
7.0,8.215939380634765
7.2,8.44218619932177
7.4,8.667720658204281
7.6000000000000005,8.892523726467386
7.800000000000001,9.116576435011613
8.0,9.339859878053568
8.200000000000001,9.562355214721222
8.4,9.78404367064372
8.6,10.004906539535584
8.8,10.22492518477516
9.0,10.444081040977204
9.200000000000001,10.662355615559441
9.4,10.879730490302986
9.600000000000001,11.096187322906495
9.8,11.311707848533903
10.0,11.526273881355632
10.200000000000001,11.739867316083124
10.4,11.952470129496586
10.600000000000001,12.164064381965805
10.8,12.374632218963912
11.0,12.58415587257397
11.200000000000001,12.79261766298823
11.4,12.999999999999998
11.600000000000001,13.206285384487892
11.8,13.411456409892422
12.0,13.615495763684827
12.200000000000001,13.818386228827851
12.4,14.0201106852286
12.600000000000001,14.2206521111831
12.8,14.419993584812628
13.0,14.618118285491605
13.200000000000001,14.815009495266919
13.4,15.010650600268608
13.600000000000001,15.205025092111754
13.8,15.39811656928948
14.0,15.589908738556922
14.200000000000001,15.780385416306075
14.4,15.969530529931362
14.600000000000001,16.157328119185884
14.8,16.343762337528133
15.0,16.52881745345917
15.200000000000001,16.71247785185002
15.4,16.894728035259348
15.600000000000001,17.075552625241095
15.8,17.254936363642155
16.0,17.432864113889874
16.2,17.609320862269264
16.400000000000002,17.784291719189916
16.6,17.95776192044236
16.8,18.12971682844388
17.0,18.300141933473697
17.2,18.469022854897265
17.400000000000002,18.63634534237973
17.6,18.802095277088412
17.8,18.96625867288414
18.0,19.12882167750142
18.2,19.28977057371732
18.400000000000002,19.44909178050892
18.6,19.606771854199298
18.8,19.76279748959195
19.0,19.917155521093427
19.200000000000003,20.069832923824343
19.400000000000002,20.22081681471836
19.6,20.370094453609315
19.8,20.51765324430623
20.0,20.66348073565619
20.200000000000003,20.807564622594985
20.400000000000002,20.94989274718543
20.6,21.090453099643256
20.8,21.22923381935052
21.0,21.366223195856374
21.200000000000003,21.501409669865275
21.400000000000002,21.6347818342123
21.6,21.76632843482574
21.8,21.89603837167671
22.0,22.02390069971577
22.200000000000003,22.149904629796502
22.400000000000002,22.274039529585902
22.6,22.396294924461536
22.8,22.516660498395403
23.0,22.63512609482442
23.200000000000003,22.751681717507438
23.400000000000002,22.866317531368715
23.6,22.97902386332785
23.8,23.089791203115976
24.0,23.198610204078243
24.200000000000003,23.305471683962523
24.400000000000002,23.41036662569419
24.6,23.51328617813701
24.8,23.614221656840005
25.0,23.71316454477023
25.200000000000003,23.810106493031494
25.400000000000002,23.9050393215688
25.6,23.99795501985863
25.8,24.088845747584845
26.0,24.177703835300278
26.200000000000003,24.26452178507389
26.400000000000002,24.349292271123424
26.6,24.432008140433616
26.8,24.512662413359728
27.0,24.5912482842165
27.200000000000003,24.667759121852452
27.400000000000002,24.74218847020939
27.6,24.81453004886719
27.8,24.88477775357377
28.0,24.952925656760115
28.200000000000003,25.01896800804051
28.400000000000002,25.08289923469773
28.6,25.144713942153277
28.8,25.20440691442259
29.0,25.26197311455516
