X,Y
0.0,0.0
0.2,-0.16383765744589995
0.4,-0.32763829691101704
0.6000000000000001,-0.49136490877852385
0.8,-0.6549805001576147
1.0,-0.818448103241792
1.2000000000000002,-0.9817307836614859
1.4000000000000001,-1.1447916488291179
1.6,-1.3075938562747251
1.8,-1.4701006219702604
2.0,-1.632275228640689
2.2,-1.7940810340599995
2.4000000000000004,-1.9554814793302624
2.6,-2.1164400971418584
2.8000000000000003,-2.2769205200130145
3.0,-2.4368864885067816
3.2,-2.5963018594236056
3.4000000000000004,-2.755130613967631
3.6,-2.9133368658848955
3.8000000000000003,-3.0708848695715836
4.0,-3.227739028150495
4.2,-3.383863901513914
4.4,-3.5392242143310497
4.6000000000000005,-3.6937848640182622
4.800000000000001,-3.8475109286702387
5.0,-4.0003676749503585
5.2,-4.1523205659384494
5.4,-4.303335268934167
5.6000000000000005,-4.453377663214225
5.800000000000001,-4.602413847741738
6.0,-4.750410148825927
6.2,-4.897333127730457
6.4,-5.0431495882286805
6.6000000000000005,-5.187826584104102
6.800000000000001,-5.331331426594339
7.0,-5.473631691776933
7.2,-5.614695227895292
7.4,-5.754490162623176
7.6000000000000005,-5.892984910266014
7.800000000000001,-6.030148178897473
8.0,-6.165948977429661
8.200000000000001,-6.300356622615341
8.4,-6.433340745980594
8.6,-6.564871300686375
8.8,-6.69491856831738
9.0,-6.823453165596715
9.200000000000001,-6.950446051024848
9.4,-7.075868531441334
9.600000000000001,-7.199692268507832
9.8,-7.321889285110953
10.0,-7.442431971683506
10.200000000000001,-7.561293092442671
10.4,-7.678445791543756
10.600000000000001,-7.793863599148065
10.8,-7.907520437403597
11.0,-8.019390626337135
11.200000000000001,-8.129448889656475
11.4,-8.237670360461415
11.600000000000001,-8.34403058686227
11.8,-8.448505537504598
12.0,-8.55107160699892
12.200000000000001,-8.651705621254196
12.4,-8.750384842713848
12.600000000000001,-8.847086975493154
12.8,-8.941790170416844
13.0,-9.034473029955777
13.200000000000001,-9.12511461306156
13.4,-9.213694439898035
13.600000000000001,-9.300192496468542
13.8,-9.38458923913797
14.0,-9.466865599048475
14.200000000000001,-9.54700298642798
14.4,-9.624983294790393
14.600000000000001,-9.700788905026643
