,X,Y,Z,Label
0,100.0,100.0,599.994,CL
1,100.2,100.0,599.987,CL
2,100.4,100.0,599.98,CL
3,100.6,100.0,599.9739999999999,CL
4,100.8,100.0,599.9680000000001,CL
5,101.0,100.0,599.962,CL
6,101.2,100.0,599.9559999999999,CL
7,101.4,100.0,599.95,CL
8,101.6,100.0,599.9449999999999,CL
9,101.8,100.0,599.94,CL
10,102.0,100.0,599.935,CL
11,102.2,100.0,599.931,CL
12,102.4,100.0,599.9259999999999,CL
13,102.6,100.0,599.922,CL
14,102.8,100.0,599.918,CL
15,103.0,100.0,599.914,CL
16,103.2,100.0,599.9110000000001,CL
17,103.4,100.0,599.9069999999999,CL
18,103.6,100.0,599.904,CL
19,103.8,100.0,599.9,CL
20,104.0,100.0,599.8969999999999,CL
21,104.2,100.0,599.894,CL
22,104.4,100.0,599.891,CL
23,104.6,100.0,599.888,CL
24,104.8,100.0,599.885,CL
25,105.0,100.0,599.882,CL
26,105.2,100.0,599.88,CL
27,105.4,100.0,599.877,CL
28,105.6,100.0,599.874,CL
29,105.8,100.0,599.871,CL
30,106.0,100.0,599.868,CL
31,106.2,100.0,599.865,CL
32,106.4,100.0,599.862,CL
33,106.6,100.0,599.859,CL
34,106.8,100.0,599.856,CL
35,107.0,100.0,599.8530000000001,CL
36,107.2,100.0,599.85,CL
37,107.4,100.0,599.846,CL
38,107.6,100.0,599.8430000000001,CL
39,107.8,100.0,599.8399999999999,CL
40,108.0,100.0,599.836,CL
41,108.2,100.0,599.832,CL
42,108.4,100.0,599.829,CL
43,108.6,100.0,599.825,CL
44,108.8,100.0,599.8209999999999,CL
45,109.0,100.0,599.817,CL
46,109.2,100.0,599.8140000000001,CL
47,109.4,100.0,599.8140000000001,CL
48,109.6,100.0,599.806,CL
49,109.8,100.0,599.8019999999999,CL
50,110.0,100.0,599.8019999999999,CL
51,110.2,100.0,599.793,CL
52,110.4,100.0,599.7940000000001,CL
53,110.6,100.0,599.79,CL
54,110.8,100.0,599.7850000000001,CL
55,111.0,100.0,599.7760000000001,CL
56,111.2,100.0,599.7719999999999,CL
57,111.4,100.0,599.7719999999999,CL
58,111.6,100.0,599.763,CL
59,111.8,100.0,599.764,CL
60,112.0,100.0,599.755,CL
