X,Y,Z,Label
0.0,0.0,500.0,CL
0.2,0.0,499.995,CL
0.4,0.0,499.99,CL
0.6,0.0,499.985,CL
0.8,0.0,499.98,CL
1.0,0.0,499.975,CL
1.2,0.0,499.97,CL
1.4,0.0,499.964,CL
1.6,0.0,499.959,CL
1.8,0.0,499.954,CL
2.0,0.0,499.949,CL
2.2,0.0,499.944,CL
2.4,0.0,499.939,CL
2.6,0.0,499.934,CL
2.8,0.0,499.929,CL
3.0,0.0,499.924,CL
3.2,0.0,499.919,CL
3.4,0.0,499.914,CL
3.6,0.0,499.909,CL
3.8,0.0,499.904,CL
4.0,0.0,499.899,CL
4.2,0.0,499.893,CL
4.4,0.0,499.888,CL
4.6,0.0,499.883,CL
4.8,0.0,499.878,CL
5.0,0.0,499.873,CL
5.2,0.0,499.868,CL
5.4,0.0,499.863,CL
5.6,0.0,499.858,CL
5.8,0.0,499.853,CL
6.0,0.0,499.848,CL
6.2,0.0,499.843,CL
6.4,0.0,499.838,CL
6.6,0.0,499.833,CL
6.8,0.0,499.828,CL
7.0,0.0,499.822,CL
7.2,0.0,499.817,CL
7.4,0.0,499.812,CL
7.6,0.0,499.807,CL
7.8,0.0,499.802,CL
8.0,0.0,499.797,CL
8.2,0.0,499.792,CL
8.4,0.0,499.787,CL
8.6,0.0,499.782,CL
8.8,0.0,499.777,CL
9.0,0.0,499.772,CL
9.2,0.0,499.767,CL
9.4,0.0,499.767,CL
9.6,0.0,499.757,CL
9.8,0.0,499.751,CL
10.0,0.0,499.751,CL
10.2,0.0,499.741,CL
10.4,0.0,499.741,CL
10.6,0.0,499.736,CL
10.8,0.0,499.731,CL
11.0,0.0,499.721,CL
11.2,0.0,499.716,CL
11.4,0.0,499.716,CL
11.6,0.0,499.706,CL
11.8,0.0,499.706,CL
12.0,0.0,499.696,CL
12.2,0.0,499.696,CL
12.4,0.0,499.686,CL
12.6,0.0,499.68,CL
12.8,0.0,499.68,CL
13.0,0.0,499.67,CL
13.2,0.0,499.665,CL
13.4,0.0,499.665,CL
13.6,0.0,499.655,CL
13.8,0.0,499.655,CL
14.0,0.0,499.645,CL
14.2,0.0,499.645,CL
14.4,0.0,499.635,CL
14.6,0.0,499.63,CL
14.8,0.0,499.63,CL
15.0,0.0,499.625,CL
15.2,0.0,499.615,CL
15.4,0.0,499.609,CL
15.6,0.0,499.604,CL
15.8,0.0,499.599,CL
16.0,0.0,499.594,CL
16.2,0.0,499.589,CL
16.4,0.0,499.584,CL
16.6,0.0,499.579,CL
16.8,0.0,499.574,CL
17.0,0.0,499.569,CL
17.2,0.0,499.569,CL
17.4,0.0,499.559,CL
17.6,0.0,499.554,CL
17.8,0.0,499.554,CL
18.0,0.0,499.544,CL
18.2,0.0,499.538,CL
18.4,0.0,499.533,CL
18.6,0.0,499.528,CL
18.8,0.0,499.523,CL
19.0,0.0,499.518,CL
19.2,0.0,499.513,CL
19.4,0.0,499.508,CL
19.6,0.0,499.503,CL
19.8,0.0,499.503,CL
20.0,0.0,499.498,CL
20.2,0.0,499.493,CL
20.4,0.0,499.483,CL
20.6,0.0,499.478,CL
20.8,0.0,499.473,CL
21.0,0.0,499.467,CL
21.2,0.0,499.462,CL
21.4,0.0,499.462,CL
21.6,0.0,499.452,CL
21.8,0.0,499.447,CL
22.0,0.0,499.447,CL
22.2,0.0,499.442,CL
22.4,0.0,499.437,CL
22.6,0.0,499.427,CL
22.8,0.0,499.422,CL
23.0,0.0,499.417,CL
23.2,0.0,499.417,CL
23.4,0.0,499.407,CL
23.6,0.0,499.402,CL
23.8,0.0,499.396,CL
24.0,0.0,499.391,CL
24.2,0.0,499.391,CL
24.4,0.0,499.386,CL
24.6,0.0,499.376,CL
24.8,0.0,499.376,CL
25.0,0.0,499.366,CL
25.2,0.0,499.361,CL
25.4,0.0,499.356,CL
25.6,0.0,499.351,CL
25.8,0.0,499.351,CL
26.0,0.0,499.341,CL
26.2,0.0,499.341,CL
26.4,0.0,499.336,CL
26.6,0.0,499.325,CL
26.8,0.0,499.32,CL
27.0,0.0,499.32,CL
27.2,0.0,499.315,CL
27.4,0.0,499.305,CL
27.6,0.0,499.3,CL
27.8,0.0,499.3,CL
28.0,0.0,499.29,CL
28.2,0.0,499.285,CL
28.4,0.0,499.285,CL
28.6,0.0,499.28,CL
28.8,0.0,499.27,CL
29.0,0.0,499.265,CL
29.2,0.0,499.265,CL
29.4,0.0,499.259,CL
29.6,0.0,499.254,CL
29.8,0.0,499.249,CL
30.0,0.0,499.239,CL
30.2,0.0,499.234,CL
30.4,0.0,499.229,CL
30.6,0.0,499.224,CL
30.8,0.0,499.219,CL
31.0,0.0,499.219,CL
31.2,0.0,499.209,CL
31.4,0.0,499.204,CL
31.6,0.0,499.199,CL
31.8,0.0,499.194,CL
32.0,0.0,499.188,CL
32.2,0.0,499.183,CL
32.4,0.0,499.183,CL
32.6,0.0,499.178,CL
32.8,0.0,499.168,CL
33.0,0.0,499.163,CL
33.2,0.0,499.158,CL
33.4,0.0,499.153,CL
33.6,0.0,499.148,CL
33.8,0.0,499.143,CL
34.0,0.0,499.138,CL
34.2,0.0,499.133,CL
34.4,0.0,499.133,CL
34.6,0.0,499.128,CL
34.8,0.0,499.117,CL
35.0,0.0,499.117,CL
35.2,0.0,499.107,CL
35.4,0.0,499.107,CL
35.6,0.0,499.097,CL
35.8,0.0,499.097,CL
36.0,0.0,499.087,CL
36.2,0.0,499.082,CL
36.4,0.0,499.077,CL
36.6,0.0,499.072,CL
36.8,0.0,499.067,CL
37.0,0.0,499.067,CL
37.2,0.0,499.057,CL
37.4,0.0,499.052,CL
37.6,0.0,499.046,CL
37.8,0.0,499.046,CL
38.0,0.0,499.041,CL
38.2,0.0,499.031,CL
38.4,0.0,499.031,CL
38.6,0.0,499.021,CL
38.8,0.0,499.016,CL
39.0,0.0,499.011,CL
39.2,0.0,499.011,CL
39.4,0.0,499.001,CL
39.6,0.0,498.996,CL
39.8,0.0,498.991,CL
40.0,0.0,498.986,CL
40.2,0.0,498.981,CL
40.4,0.0,498.975,CL
40.6,0.0,498.97,CL
40.8,0.0,498.97,CL
41.0,0.0,498.96,CL
41.2,0.0,498.955,CL
41.4,0.0,498.955,CL
41.6,0.0,498.95,CL
41.8,0.0,498.94,CL
42.0,0.0,498.935,CL
42.2,0.0,498.935,CL
42.4,0.0,498.93,CL
42.6,0.0,498.92,CL
42.8,0.0,498.915,CL
43.0,0.0,498.91,CL
43.2,0.0,498.904,CL
43.4,0.0,498.904,CL
43.6,0.0,498.894,CL
43.8,0.0,498.889,CL
44.0,0.0,498.889,CL
44.2,0.0,498.879,CL
44.4,0.0,498.874,CL
44.6,0.0,498.874,CL
44.8,0.0,498.864,CL
45.0,0.0,498.859,CL
45.2,0.0,498.859,CL
45.4,0.0,498.854,CL
45.6,0.0,498.844,CL
45.8,0.0,498.839,CL
46.0,0.0,498.833,CL
46.2,0.0,498.828,CL
46.4,0.0,498.823,CL
46.6,0.0,498.818,CL
46.8,0.0,498.813,CL
47.0,0.0,498.813,CL
47.2,0.0,498.803,CL
47.4,0.0,498.798,CL
47.6,0.0,498.793,CL
47.8,0.0,498.793,CL
48.0,0.0,498.788,CL
48.2,0.0,498.778,CL
48.4,0.0,498.773,CL
48.6,0.0,498.768,CL
48.8,0.0,498.762,CL
49.0,0.0,498.762,CL
49.2,0.0,498.757,CL
49.4,0.0,498.747,CL
49.6,0.0,498.742,CL
49.8,0.0,498.742,CL
50.0,0.0,498.732,CL
50.2,0.0,498.732,CL
50.4,0.0,498.722,CL
50.6,0.0,498.722,CL
50.8,0.0,498.712,CL
51.0,0.0,498.712,CL
51.2,0.0,498.707,CL
51.4,0.0,498.702,CL
51.6,0.0,498.691,CL
51.8,0.0,498.686,CL
52.0,0.0,498.686,CL
52.2,0.0,498.676,CL
52.4,0.0,498.671,CL
52.6,0.0,498.666,CL
52.8,0.0,498.661,CL
53.0,0.0,498.661,CL
53.2,0.0,498.651,CL
53.4,0.0,498.646,CL
53.6,0.0,498.641,CL
53.8,0.0,498.641,CL
54.0,0.0,498.631,CL
54.2,0.0,498.625,CL
54.4,0.0,498.625,CL
54.6,0.0,498.615,CL
54.8,0.0,498.61,CL
55.0,0.0,498.605,CL
55.2,0.0,498.6,CL
55.4,0.0,498.595,CL
55.6,0.0,498.59,CL
55.8,0.0,498.585,CL
56.0,0.0,498.58,CL
56.2,0.0,498.58,CL
56.4,0.0,498.57,CL
56.6,0.0,498.565,CL
56.8,0.0,498.565,CL
57.0,0.0,498.554,CL
57.2,0.0,498.549,CL
57.4,0.0,498.544,CL
57.6,0.0,498.539,CL
57.8,0.0,498.539,CL
58.0,0.0,498.529,CL
58.2,0.0,498.524,CL
58.4,0.0,498.524,CL
58.6,0.0,498.519,CL
58.8,0.0,498.509,CL
59.0,0.0,498.504,CL
59.2,0.0,498.499,CL
59.4,0.0,498.494,CL
59.6,0.0,498.489,CL
59.8,0.0,498.483,CL
60.0,0.0,498.478,CL
60.2,0.0,498.473,CL
60.4,0.0,498.468,CL
60.6,0.0,498.463,CL
60.8,0.0,498.458,CL
61.0,0.0,498.453,CL
61.2,0.0,498.448,CL
61.4,0.0,498.443,CL
61.6,0.0,498.438,CL
61.8,0.0,498.433,CL
62.0,0.0,498.428,CL
62.2,0.0,498.423,CL
62.4,0.0,498.418,CL
62.6,0.0,498.412,CL
62.8,0.0,498.407,CL
63.0,0.0,498.402,CL
63.2,0.0,498.397,CL
63.4,0.0,498.392,CL
63.6,0.0,498.387,CL
63.8,0.0,498.382,CL
64.0,0.0,498.377,CL
64.2,0.0,498.372,CL
64.4,0.0,498.367,CL
64.6,0.0,498.362,CL
64.8,0.0,498.357,CL
65.0,0.0,498.352,CL
65.2,0.0,498.347,CL
65.4,0.0,498.341,CL
65.6,0.0,498.336,CL
65.8,0.0,498.331,CL
66.0,0.0,498.326,CL
66.2,0.0,498.321,CL
66.4,0.0,498.316,CL
66.6,0.0,498.311,CL
66.8,0.0,498.306,CL
67.0,0.0,498.301,CL
67.2,0.0,498.296,CL
67.4,0.0,498.291,CL
67.6,0.0,498.286,CL
67.8,0.0,498.281,CL
68.0,0.0,498.276,CL
68.2,0.0,498.27,CL
68.4,0.0,498.265,CL
68.6,0.0,498.26,CL
68.8,0.0,498.255,CL
69.0,0.0,498.25,CL
69.2,0.0,498.245,CL
69.4,0.0,498.24,CL
69.6,0.0,498.235,CL
69.8,0.0,498.23,CL
70.0,0.0,498.225,CL
70.2,0.0,498.22,CL
70.4,0.0,498.215,CL
70.6,0.0,498.21,CL
70.8,0.0,498.205,CL
71.0,0.0,498.199,CL
71.2,0.0,498.194,CL
71.4,0.0,498.189,CL
71.6,0.0,498.184,CL
71.8,0.0,498.179,CL
72.0,0.0,498.174,CL
72.2,0.0,498.169,CL
72.4,0.0,498.164,CL
72.6,0.0,498.159,CL
72.8,0.0,498.154,CL
73.0,0.0,498.149,CL
73.2,0.0,498.144,CL
73.4,0.0,498.139,CL
73.6,0.0,498.134,CL
73.8,0.0,498.128,CL
74.0,0.0,498.128,CL
74.2,0.0,498.118,CL
74.4,0.0,498.113,CL
74.6,0.0,498.113,CL
74.8,0.0,498.113,CL
0.0,0.0,500.0,XS
0.0,0.2,500.01,XS
0.0,0.4,500.025,XS
0.0,0.6,500.04,XS
0.0,0.8,500.091,XS
0.0,1.0,501.217,XS
0.0,1.2,500.161,XS
0.0,1.4,500.251,XS
0.0,1.6,501.217,XS
0.0,1.8,500.362,XS
0.0,2.0,500.493,XS
0.0,2.2,501.217,XS
0.0,2.4,500.644,XS
0.0,2.6,500.815,XS
0.0,2.8,501.217,XS
0.0,3.0,501.006,XS
0.0,3.2,501.217,XS
0.0,-3.2,501.217,XS
0.0,-3.0,501.006,XS
0.0,-2.8,501.217,XS
0.0,-2.6,500.815,XS
0.0,-2.4,500.644,XS
0.0,-2.2,501.217,XS
0.0,-2.0,500.493,XS
0.0,-1.8,500.362,XS
0.0,-1.6,501.217,XS
0.0,-1.4,500.251,XS
0.0,-1.2,500.161,XS
0.0,-1.0,501.217,XS
0.0,-0.8,500.091,XS
0.0,-0.6,500.04,XS
0.0,-0.4,500.614,XS
0.0,-0.2,500.01,XS
0.2,0.0,499.995,XS
0.2,0.2,500.005,XS
0.2,0.4,500.0,XS
0.2,0.6,500.035,XS
0.2,0.8,500.085,XS
0.2,1.0,500.08,XS
0.2,1.2,500.156,XS
0.2,1.4,500.246,XS
0.2,1.6,500.241,XS
0.2,1.8,500.357,XS
0.2,2.0,500.488,XS
0.2,2.2,500.483,XS
0.2,2.4,500.639,XS
0.2,2.6,500.81,XS
0.2,2.8,500.805,XS
0.2,3.0,501.001,XS
0.2,3.2,501.214,XS
0.2,-3.2,501.214,XS
0.2,-3.0,501.001,XS
0.2,-2.8,500.805,XS
0.2,-2.6,500.81,XS
0.2,-2.4,500.639,XS
0.2,-2.2,500.483,XS
0.2,-2.0,500.488,XS
0.2,-1.8,500.357,XS
0.2,-1.6,500.241,XS
0.2,-1.4,500.246,XS
0.2,-1.2,500.156,XS
0.2,-1.0,500.08,XS
0.2,-0.8,500.085,XS
0.2,-0.6,500.035,XS
0.2,-0.4,500.0,XS
0.2,-0.2,500.005,XS
0.4,0.0,499.99,XS
0.4,0.2,499.995,XS
0.4,0.4,500.0,XS
0.4,0.6,500.03,XS
0.4,0.8,500.055,XS
0.4,1.0,500.08,XS
0.4,1.2,500.151,XS
